# n+239Pu
# Incident Energy =   20.70000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.1354339E-01   0.6215069E-12
  0.398333   0.0000000E+00   0.2517167E-01   0.5870660E-12
  0.597500   0.0000000E+00   0.3275578E-01   0.5546685E-12
  0.796667   0.0000000E+00   0.4223947E-01   0.5241953E-12
  0.995833   0.0000000E+00   0.5580180E-01   0.4955333E-12
  1.195000   0.0000000E+00   0.6887901E-01   0.4685761E-12
  1.394167   0.0000000E+00   0.7724417E-01   0.4432225E-12
  1.593333   0.0000000E+00   0.8150185E-01   0.4193775E-12
  1.792500   0.0000000E+00   0.8302197E-01   0.3969508E-12
  1.991667   0.0000000E+00   0.8273450E-01   0.3758120E-12
  2.190833   0.0000000E+00   0.8157143E-01   0.3559362E-12
  2.390000   0.0000000E+00   0.8017170E-01   0.3487764E-12
  2.589167   0.0000000E+00   0.7892688E-01   0.4903509E-12
  2.788333   0.0000000E+00   0.7787247E-01   0.1643666E-11
  2.987500   0.0000000E+00   0.7691827E-01   0.8447233E-11
  3.186667   0.0000000E+00   0.7601444E-01   0.4187349E-10
  3.385833   0.0000000E+00   0.7513500E-01   0.1824764E-09
  3.585000   0.0000000E+00   0.7428823E-01   0.6962711E-09
  3.784167   0.0000000E+00   0.7348684E-01   0.2363223E-08
  3.983333   0.0000000E+00   0.7275773E-01   0.7244530E-08
  4.182500   0.0000000E+00   0.7213332E-01   0.2031494E-07
  4.381667   0.0000000E+00   0.7163193E-01   0.5275507E-07
  4.580833   0.0000000E+00   0.7125321E-01   0.1275128E-06
  4.780000   0.0000000E+00   0.7100320E-01   0.2884824E-06
  4.979167   0.0000000E+00   0.7090571E-01   0.6167493E-06
  5.178333   0.0000000E+00   0.7095909E-01   0.1250757E-05
  5.377500   0.0000000E+00   0.7114046E-01   0.2503910E-05
  5.576667   0.0000000E+00   0.7143579E-01   0.2301935E-04
  5.775833   0.0000000E+00   0.7181363E-01   0.3445942E-04
  5.975000   0.0000000E+00   0.7221651E-01   0.4987758E-04
  6.174167   0.0000000E+00   0.7258899E-01   0.7647753E-04
  6.373333   0.0000000E+00   0.7287699E-01   0.1135222E-03
  6.572500   0.0000000E+00   0.7302487E-01   0.1740076E-03
  6.771667   0.0000000E+00   0.7301072E-01   0.2393288E-03
  6.970833   0.0000000E+00   0.7280765E-01   0.3569691E-03
  7.170000   0.0000000E+00   0.7241028E-01   0.5240343E-03
  7.369167   0.0000000E+00   0.7187779E-01   0.7527328E-03
  7.568333   0.0000000E+00   0.7118815E-01   0.1048570E-02
  7.767500   0.0000000E+00   0.7038269E-01   0.1438414E-02
  7.966667   0.0000000E+00   0.6949369E-01   0.1941956E-02
  8.165833   0.0000000E+00   0.6851648E-01   0.2570592E-02
  8.365000   0.0000000E+00   0.6750314E-01   0.3364273E-02
  8.564167   0.0000000E+00   0.6645498E-01   0.4349256E-02
  8.763333   0.0000000E+00   0.6537924E-01   0.5557342E-02
  8.962500   0.0000000E+00   0.6430036E-01   0.7010695E-02
  9.161667   0.0000000E+00   0.6321881E-01   0.8741006E-02
  9.360833   0.0000000E+00   0.6214201E-01   0.1077765E-01
  9.560000   0.0000000E+00   0.6108647E-01   0.1315805E-01
  9.759167   0.0000000E+00   0.6004927E-01   0.1591034E-01
  9.958333   0.0000000E+00   0.5903140E-01   0.1906293E-01
 10.157500   0.0000000E+00   0.5803439E-01   0.2263139E-01
 10.356667   0.0000000E+00   0.5705498E-01   0.2662869E-01
 10.555833   0.0000000E+00   0.5608991E-01   0.3107747E-01
 10.755000   0.0000000E+00   0.5513643E-01   0.3598676E-01
 10.954167   0.0000000E+00   0.5418964E-01   0.4127586E-01
 11.153333   0.0000000E+00   0.5324427E-01   0.4696794E-01
 11.352500   0.0000000E+00   0.5229612E-01   0.5304065E-01
 11.551667   0.0000000E+00   0.5134277E-01   0.5943474E-01
 11.750833   0.0000000E+00   0.5038373E-01   0.6600800E-01
 11.950000   0.0000000E+00   0.4941273E-01   0.7276297E-01
 12.149167   0.0000000E+00   0.4842700E-01   0.7964057E-01
 12.348333   0.0000000E+00   0.4742771E-01   0.8655070E-01
 12.547500   0.0000000E+00   0.4642434E-01   0.9331223E-01
 12.746667   0.0000000E+00   0.4540709E-01   0.9991853E-01
 12.945833   0.0000000E+00   0.4437497E-01   0.1062977E+00
 13.145000   0.0000000E+00   0.4332738E-01   0.1123852E+00
 13.344167   0.0000000E+00   0.4228618E-01   0.1180879E+00
 13.543333   0.0000000E+00   0.4123950E-01   0.1233583E+00
