# n+239Pu
# Incident Energy =   16.30000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.1983388E-01   0.2669629E-11
  0.398333   0.0000000E+00   0.3641558E-01   0.2491285E-11
  0.597500   0.0000000E+00   0.4682394E-01   0.2326032E-11
  0.796667   0.0000000E+00   0.5967867E-01   0.2172903E-11
  0.995833   0.0000000E+00   0.7794554E-01   0.2031000E-11
  1.195000   0.0000000E+00   0.9514792E-01   0.1899488E-11
  1.394167   0.0000000E+00   0.1055550E+00   0.1777588E-11
  1.593333   0.0000000E+00   0.1102090E+00   0.1664580E-11
  1.792500   0.0000000E+00   0.1111267E+00   0.1559791E-11
  1.991667   0.0000000E+00   0.1096554E+00   0.1462423E-11
  2.190833   0.0000000E+00   0.1070886E+00   0.1372117E-11
  2.390000   0.0000000E+00   0.1042877E+00   0.1332377E-11
  2.589167   0.0000000E+00   0.1017631E+00   0.1856919E-11
  2.788333   0.0000000E+00   0.9955148E-01   0.6172330E-11
  2.987500   0.0000000E+00   0.9752952E-01   0.3146599E-10
  3.186667   0.0000000E+00   0.9562859E-01   0.1547737E-09
  3.385833   0.0000000E+00   0.9381197E-01   0.6694714E-09
  3.585000   0.0000000E+00   0.9208645E-01   0.2536314E-08
  3.784167   0.0000000E+00   0.9046400E-01   0.8549792E-08
  3.983333   0.0000000E+00   0.8897360E-01   0.2603807E-07
  4.182500   0.0000000E+00   0.8765016E-01   0.7255658E-07
  4.381667   0.0000000E+00   0.8651077E-01   0.1872820E-06
  4.580833   0.0000000E+00   0.8554978E-01   0.4500455E-06
  4.780000   0.0000000E+00   0.8476940E-01   0.1012475E-05
  4.979167   0.0000000E+00   0.8419299E-01   0.2152877E-05
  5.178333   0.0000000E+00   0.8381342E-01   0.4343128E-05
  5.377500   0.0000000E+00   0.8359885E-01   0.8650309E-05
  5.576667   0.0000000E+00   0.8352844E-01   0.7913032E-04
  5.775833   0.0000000E+00   0.8356152E-01   0.1178794E-03
  5.975000   0.0000000E+00   0.8362799E-01   0.1698042E-03
  6.174167   0.0000000E+00   0.8366139E-01   0.2591262E-03
  6.373333   0.0000000E+00   0.8359792E-01   0.3828277E-03
  6.572500   0.0000000E+00   0.8337319E-01   0.5840295E-03
  6.771667   0.0000000E+00   0.8296223E-01   0.7994532E-03
  6.970833   0.0000000E+00   0.8233496E-01   0.1186687E-02
  7.170000   0.0000000E+00   0.8148614E-01   0.1733549E-02
  7.369167   0.0000000E+00   0.8048310E-01   0.2477650E-02
  7.568333   0.0000000E+00   0.7930148E-01   0.3433669E-02
  7.767500   0.0000000E+00   0.7798786E-01   0.4685254E-02
  7.966667   0.0000000E+00   0.7657811E-01   0.6290574E-02
  8.165833   0.0000000E+00   0.7506698E-01   0.8279147E-02
  8.365000   0.0000000E+00   0.7351141E-01   0.1077038E-01
  8.564167   0.0000000E+00   0.7191220E-01   0.1383610E-01
  8.763333   0.0000000E+00   0.7027662E-01   0.1756227E-01
  8.962500   0.0000000E+00   0.6863027E-01   0.2200033E-01
  9.161667   0.0000000E+00   0.6697273E-01   0.2722743E-01
  9.360833   0.0000000E+00   0.6531090E-01   0.3330812E-01
