# n+239Pu
# Incident Energy =   20.50000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.1376474E-01   0.6541342E-12
  0.398333   0.0000000E+00   0.2557096E-01   0.6175918E-12
  0.597500   0.0000000E+00   0.3325985E-01   0.5832370E-12
  0.796667   0.0000000E+00   0.4286979E-01   0.5509409E-12
  0.995833   0.0000000E+00   0.5660897E-01   0.5205816E-12
  1.195000   0.0000000E+00   0.6984446E-01   0.4920439E-12
  1.394167   0.0000000E+00   0.7829294E-01   0.4652189E-12
  1.593333   0.0000000E+00   0.8257342E-01   0.4400040E-12
  1.792500   0.0000000E+00   0.8407869E-01   0.4163019E-12
  1.991667   0.0000000E+00   0.8375371E-01   0.3939736E-12
  2.190833   0.0000000E+00   0.8254379E-01   0.3729905E-12
  2.390000   0.0000000E+00   0.8109630E-01   0.3653478E-12
  2.589167   0.0000000E+00   0.7980739E-01   0.5134579E-12
  2.788333   0.0000000E+00   0.7871276E-01   0.1720501E-11
  2.987500   0.0000000E+00   0.7772100E-01   0.8839012E-11
  3.186667   0.0000000E+00   0.7678168E-01   0.4380073E-10
  3.385833   0.0000000E+00   0.7586846E-01   0.1908124E-09
  3.585000   0.0000000E+00   0.7498963E-01   0.7278483E-09
  3.784167   0.0000000E+00   0.7415797E-01   0.2469644E-08
  3.983333   0.0000000E+00   0.7340053E-01   0.7568539E-08
  4.182500   0.0000000E+00   0.7274989E-01   0.2121749E-07
  4.381667   0.0000000E+00   0.7222442E-01   0.5508379E-07
  4.580833   0.0000000E+00   0.7182360E-01   0.1331064E-06
  4.780000   0.0000000E+00   0.7155338E-01   0.3010607E-06
  4.979167   0.0000000E+00   0.7143763E-01   0.6434831E-06
  5.178333   0.0000000E+00   0.7147454E-01   0.1304664E-05
  5.377500   0.0000000E+00   0.7164091E-01   0.2611234E-05
  5.576667   0.0000000E+00   0.7192250E-01   0.2400074E-04
  5.775833   0.0000000E+00   0.7228755E-01   0.3592090E-04
  5.975000   0.0000000E+00   0.7267811E-01   0.5198225E-04
  6.174167   0.0000000E+00   0.7303837E-01   0.7968866E-04
  6.373333   0.0000000E+00   0.7331387E-01   0.1182657E-03
  6.572500   0.0000000E+00   0.7344867E-01   0.1812439E-03
  6.771667   0.0000000E+00   0.7342075E-01   0.2492350E-03
  6.970833   0.0000000E+00   0.7320312E-01   0.3716764E-03
  7.170000   0.0000000E+00   0.7279040E-01   0.5455259E-03
  7.369167   0.0000000E+00   0.7224214E-01   0.7834629E-03
  7.568333   0.0000000E+00   0.7153620E-01   0.1091182E-02
  7.767500   0.0000000E+00   0.7071412E-01   0.1496601E-02
  7.966667   0.0000000E+00   0.6980835E-01   0.2020148E-02
  8.165833   0.0000000E+00   0.6881418E-01   0.2673609E-02
  8.365000   0.0000000E+00   0.6778389E-01   0.3498451E-02
  8.564167   0.0000000E+00   0.6671879E-01   0.4521870E-02
  8.763333   0.0000000E+00   0.6562609E-01   0.5776792E-02
  8.962500   0.0000000E+00   0.6453032E-01   0.7286098E-02
  9.161667   0.0000000E+00   0.6343189E-01   0.9082533E-02
  9.360833   0.0000000E+00   0.6233823E-01   0.1119639E-01
  9.560000   0.0000000E+00   0.6126584E-01   0.1366629E-01
  9.759167   0.0000000E+00   0.6021176E-01   0.1652114E-01
  9.958333   0.0000000E+00   0.5917693E-01   0.1979007E-01
 10.157500   0.0000000E+00   0.5816283E-01   0.2348882E-01
 10.356667   0.0000000E+00   0.5716618E-01   0.2763038E-01
 10.555833   0.0000000E+00   0.5618365E-01   0.3223771E-01
 10.755000   0.0000000E+00   0.5521246E-01   0.3731956E-01
 10.954167   0.0000000E+00   0.5424766E-01   0.4279157E-01
 11.153333   0.0000000E+00   0.5328395E-01   0.4867710E-01
 11.352500   0.0000000E+00   0.5231710E-01   0.5495221E-01
 11.551667   0.0000000E+00   0.5134466E-01   0.6155468E-01
 11.750833   0.0000000E+00   0.5036614E-01   0.6833645E-01
 11.950000   0.0000000E+00   0.4937524E-01   0.7529934E-01
 12.149167   0.0000000E+00   0.4836919E-01   0.8238137E-01
 12.348333   0.0000000E+00   0.4734915E-01   0.8948849E-01
 12.547500   0.0000000E+00   0.4632458E-01   0.9643263E-01
 12.746667   0.0000000E+00   0.4528569E-01   0.1032063E+00
 12.945833   0.0000000E+00   0.4423147E-01   0.1097345E+00
 13.145000   0.0000000E+00   0.4316134E-01   0.1159500E+00
 13.344167   0.0000000E+00   0.4209705E-01   0.1217561E+00
 13.543333   0.0000000E+00   0.4102676E-01   0.1271035E+00
 13.742500   0.0000000E+00   0.3994828E-01   0.1319433E+00
 13.941667   0.0000000E+00   0.3886148E-01   0.1362338E+00
 14.140833   0.0000000E+00   0.3777058E-01   0.1399852E+00
 14.340000   0.0000000E+00   0.3668603E-01   0.1432763E+00
 14.539167   0.0000000E+00   0.3559815E-01   0.1459902E+00
 14.738333   0.0000000E+00   0.3450653E-01   0.1481083E+00
 14.937500   0.0000000E+00   0.3341076E-01   0.1496199E+00
