# n+239Pu
# Incident Energy =   17.10000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.1842661E-01   0.1914707E-11
  0.398333   0.0000000E+00   0.3391729E-01   0.1791240E-11
  0.597500   0.0000000E+00   0.4371895E-01   0.1676469E-11
  0.796667   0.0000000E+00   0.5585463E-01   0.1569783E-11
  0.995833   0.0000000E+00   0.7312041E-01   0.1470607E-11
  1.195000   0.0000000E+00   0.8945857E-01   0.1378410E-11
  1.394167   0.0000000E+00   0.9945897E-01   0.1292692E-11
  1.593333   0.0000000E+00   0.1040617E+00   0.1212988E-11
  1.792500   0.0000000E+00   0.1051397E+00   0.1138865E-11
  1.991667   0.0000000E+00   0.1039484E+00   0.1069790E-11
  2.190833   0.0000000E+00   0.1017036E+00   0.1005546E-11
  2.390000   0.0000000E+00   0.9921950E-01   0.9781140E-12
  2.589167   0.0000000E+00   0.9698180E-01   0.1365442E-11
  2.788333   0.0000000E+00   0.9502778E-01   0.4545847E-11
  2.987500   0.0000000E+00   0.9324142E-01   0.2320924E-10
  3.186667   0.0000000E+00   0.9155852E-01   0.1143247E-09
  3.385833   0.0000000E+00   0.8994502E-01   0.4951868E-09
  3.585000   0.0000000E+00   0.8840841E-01   0.1878481E-08
  3.784167   0.0000000E+00   0.8696120E-01   0.6340166E-08
  3.983333   0.0000000E+00   0.8563229E-01   0.1933176E-07
  4.182500   0.0000000E+00   0.8445644E-01   0.5393062E-07
  4.381667   0.0000000E+00   0.8345132E-01   0.1393579E-06
  4.580833   0.0000000E+00   0.8261265E-01   0.3352369E-06
  4.780000   0.0000000E+00   0.8194374E-01   0.7549628E-06
  4.979167   0.0000000E+00   0.8146829E-01   0.1606920E-05
  5.178333   0.0000000E+00   0.8118057E-01   0.3244910E-05
  5.377500   0.0000000E+00   0.8105080E-01   0.6469194E-05
  5.576667   0.0000000E+00   0.8105980E-01   0.5923477E-04
  5.775833   0.0000000E+00   0.8116901E-01   0.8832555E-04
  5.975000   0.0000000E+00   0.8131114E-01   0.1273543E-03
  6.174167   0.0000000E+00   0.8142217E-01   0.1945353E-03
  6.373333   0.0000000E+00   0.8144045E-01   0.2876872E-03
  6.572500   0.0000000E+00   0.8130350E-01   0.4393321E-03
  6.771667   0.0000000E+00   0.8098705E-01   0.6020138E-03
  6.970833   0.0000000E+00   0.8046170E-01   0.8945854E-03
