# n+239Pu
# Incident Energy =   18.50000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.1627809E-01   0.1164782E-11
  0.398333   0.0000000E+00   0.3008497E-01   0.1094083E-11
  0.597500   0.0000000E+00   0.3893403E-01   0.1028030E-11
  0.796667   0.0000000E+00   0.4993545E-01   0.9663189E-12
  0.995833   0.0000000E+00   0.6561988E-01   0.9086664E-12
  1.195000   0.0000000E+00   0.8057880E-01   0.8548048E-12
  1.394167   0.0000000E+00   0.8990800E-01   0.8044833E-12
  1.593333   0.0000000E+00   0.9439584E-01   0.7574668E-12
  1.792500   0.0000000E+00   0.9569451E-01   0.7135347E-12
  1.991667   0.0000000E+00   0.9491759E-01   0.6723990E-12
  2.190833   0.0000000E+00   0.9315859E-01   0.6339655E-12
  2.390000   0.0000000E+00   0.9115712E-01   0.6184973E-12
  2.589167   0.0000000E+00   0.8935929E-01   0.8658758E-12
  2.788333   0.0000000E+00   0.8780217E-01   0.2890556E-11
  2.987500   0.0000000E+00   0.8638108E-01   0.1479662E-10
  3.186667   0.0000000E+00   0.8503826E-01   0.7306821E-10
  3.385833   0.0000000E+00   0.8374340E-01   0.3172471E-09
  3.585000   0.0000000E+00   0.8250467E-01   0.1206231E-08
  3.784167   0.0000000E+00   0.8133497E-01   0.4080153E-08
  3.983333   0.0000000E+00   0.8026272E-01   0.1246690E-07
  4.182500   0.0000000E+00   0.7932198E-01   0.3484940E-07
  4.381667   0.0000000E+00   0.7853100E-01   0.9022534E-07
  4.580833   0.0000000E+00   0.7788743E-01   0.2174469E-06
  4.780000   0.0000000E+00   0.7739595E-01   0.4905711E-06
  4.979167   0.0000000E+00   0.7708058E-01   0.1045970E-05
  5.178333   0.0000000E+00   0.7693751E-01   0.2115698E-05
  5.377500   0.0000000E+00   0.7694006E-01   0.4224819E-05
  5.576667   0.0000000E+00   0.7707141E-01   0.3874592E-04
  5.775833   0.0000000E+00   0.7729617E-01   0.5786494E-04
  5.975000   0.0000000E+00   0.7755131E-01   0.8356315E-04
  6.174167   0.0000000E+00   0.7777656E-01   0.1278405E-03
  6.373333   0.0000000E+00   0.7791357E-01   0.1893474E-03
  6.572500   0.0000000E+00   0.7790282E-01   0.2896045E-03
  6.771667   0.0000000E+00   0.7772113E-01   0.3974668E-03
  6.970833   0.0000000E+00   0.7734020E-01   0.5915768E-03
  7.170000   0.0000000E+00   0.7675474E-01   0.8665944E-03
  7.369167   0.0000000E+00   0.7602783E-01   0.1242136E-02
  7.568333   0.0000000E+00   0.7513628E-01   0.1726591E-02
  7.767500   0.0000000E+00   0.7412390E-01   0.2363344E-02
  7.966667   0.0000000E+00   0.7302464E-01   0.3183577E-02
  8.165833   0.0000000E+00   0.7183349E-01   0.4204549E-02
  8.365000   0.0000000E+00   0.7060487E-01   0.5489841E-02
  8.564167   0.0000000E+00   0.6933985E-01   0.7079998E-02
  8.763333   0.0000000E+00   0.6804562E-01   0.9023954E-02
  8.962500   0.0000000E+00   0.6674729E-01   0.1135426E-01
  9.161667   0.0000000E+00   0.6544489E-01   0.1411817E-01
  9.360833   0.0000000E+00   0.6414568E-01   0.1735823E-01
  9.560000   0.0000000E+00   0.6286620E-01   0.2112889E-01
  9.759167   0.0000000E+00   0.6160290E-01   0.2546842E-01
  9.958333   0.0000000E+00   0.6035624E-01   0.3041415E-01
 10.157500   0.0000000E+00   0.5912725E-01   0.3598161E-01
 10.356667   0.0000000E+00   0.5791207E-01   0.4218076E-01
 10.555833   0.0000000E+00   0.5670686E-01   0.4903540E-01
 10.755000   0.0000000E+00   0.5550836E-01   0.5654598E-01
 10.954167   0.0000000E+00   0.5431118E-01   0.6457079E-01
 11.153333   0.0000000E+00   0.5310963E-01   0.7313048E-01
 11.352500   0.0000000E+00   0.5189919E-01   0.8217266E-01
 11.551667   0.0000000E+00   0.5067716E-01   0.9158675E-01
 11.750833   0.0000000E+00   0.4944278E-01   0.1011349E+00
 11.950000   0.0000000E+00   0.4818966E-01   0.1108028E+00
 12.149167   0.0000000E+00   0.4691498E-01   0.1204805E+00
 12.348333   0.0000000E+00   0.4561975E-01   0.1300116E+00
 12.547500   0.0000000E+00   0.4431290E-01   0.1391057E+00
 12.746667   0.0000000E+00   0.4298482E-01   0.1477366E+00
 12.945833   0.0000000E+00   0.4163445E-01   0.1557813E+00
 13.145000   0.0000000E+00   0.4026116E-01   0.1631288E+00
 13.344167   0.0000000E+00   0.3888496E-01   0.1696297E+00
 13.543333   0.0000000E+00   0.3749431E-01   0.1752033E+00
 13.742500   0.0000000E+00   0.3608678E-01   0.1797714E+00
 13.941667   0.0000000E+00   0.3466192E-01   0.1832676E+00
 14.140833   0.0000000E+00   0.3322291E-01   0.1856965E+00
 14.340000   0.0000000E+00   0.3177810E-01   0.1871508E+00
 14.539167   0.0000000E+00   0.3031801E-01   0.1874635E+00
 14.738333   0.0000000E+00   0.2884127E-01   0.1866009E+00
 14.937500   0.0000000E+00   0.2734637E-01   0.1845398E+00
 15.136667   0.0000000E+00   0.2583302E-01   0.1813515E+00
 15.335833   0.0000000E+00   0.2430148E-01   0.1771679E+00
 15.535000   0.0000000E+00   0.2274602E-01   0.1717885E+00
 15.734167   0.0000000E+00   0.2116328E-01   0.1651799E+00
 15.933333   0.0000000E+00   0.1954973E-01   0.1573098E+00
 16.132500   0.0000000E+00   0.1790061E-01   0.1481410E+00
 16.331667   0.0000000E+00   0.1620819E-01   0.1378020E+00
 16.530833   0.0000000E+00   0.1446714E-01   0.1260635E+00
 16.730000   0.0000000E+00   0.1266884E-01   0.1128303E+00
 16.929167   0.0000000E+00   0.1080186E-01   0.9798047E-01
 17.128333   0.0000000E+00   0.8848516E-02   0.8134087E-01
 17.327500   0.0000000E+00   0.6788932E-02   0.6271934E-01
 17.526667   0.0000000E+00   0.4584515E-02   0.4172831E-01
 17.725833   0.0000000E+00   0.0000000E+00   0.0000000E+00
 17.925000   0.0000000E+00   0.0000000E+00   0.0000000E+00
 18.124167   0.0000000E+00   0.0000000E+00   0.0000000E+00
 18.323333   0.0000000E+00   0.0000000E+00   0.0000000E+00
 18.522500   0.0000000E+00   0.0000000E+00   0.0000000E+00
 18.721667   0.0000000E+00   0.0000000E+00   0.0000000E+00
 18.920833   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.120000   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.319167   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.518333   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.717500   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.916667   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.115833   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.315000   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.514167   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.713333   0.0000000E+00   0.0000000E+00   0.0000000E+00
