# n+239Pu
# Incident Energy =   18.30000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.1656313E-01   0.1243592E-11
  0.398333   0.0000000E+00   0.3059473E-01   0.1167463E-11
  0.597500   0.0000000E+00   0.3957214E-01   0.1096385E-11
  0.796667   0.0000000E+00   0.5072679E-01   0.1030025E-11
  0.995833   0.0000000E+00   0.6662503E-01   0.9680716E-12
  1.195000   0.0000000E+00   0.8177153E-01   0.9102305E-12
  1.394167   0.0000000E+00   0.9119370E-01   0.8562270E-12
  1.593333   0.0000000E+00   0.9569972E-01   0.8058034E-12
  1.792500   0.0000000E+00   0.9697112E-01   0.7587183E-12
  1.991667   0.0000000E+00   0.9614044E-01   0.7146590E-12
  2.190833   0.0000000E+00   0.9431761E-01   0.6735199E-12
  2.390000   0.0000000E+00   0.9225238E-01   0.6568134E-12
  2.589167   0.0000000E+00   0.9039626E-01   0.9191490E-12
  2.788333   0.0000000E+00   0.8878637E-01   0.3067217E-11
  2.987500   0.0000000E+00   0.8731657E-01   0.1569512E-10
  3.186667   0.0000000E+00   0.8592823E-01   0.7747763E-10
  3.385833   0.0000000E+00   0.8459059E-01   0.3362773E-09
  3.585000   0.0000000E+00   0.8331172E-01   0.1278169E-08
  3.784167   0.0000000E+00   0.8210454E-01   0.4322134E-08
  3.983333   0.0000000E+00   0.8099752E-01   0.1320231E-07
  4.182500   0.0000000E+00   0.8002489E-01   0.3689451E-07
  4.381667   0.0000000E+00   0.7920481E-01   0.9549381E-07
  4.580833   0.0000000E+00   0.7853471E-01   0.2300832E-06
  4.780000   0.0000000E+00   0.7801910E-01   0.5189468E-06
  4.979167   0.0000000E+00   0.7768198E-01   0.1106200E-05
  5.178333   0.0000000E+00   0.7751929E-01   0.2236994E-05
  5.377500   0.0000000E+00   0.7750395E-01   0.4466006E-05
  5.576667   0.0000000E+00   0.7761885E-01   0.4094869E-04
  5.775833   0.0000000E+00   0.7782815E-01   0.6114129E-04
  5.975000   0.0000000E+00   0.7806828E-01   0.8827561E-04
  6.174167   0.0000000E+00   0.7827847E-01   0.1350213E-03
  6.373333   0.0000000E+00   0.7839992E-01   0.1999411E-03
  6.572500   0.0000000E+00   0.7837273E-01   0.3057434E-03
  6.771667   0.0000000E+00   0.7817355E-01   0.4195285E-03
  6.970833   0.0000000E+00   0.7777396E-01   0.6242803E-03
  7.170000   0.0000000E+00   0.7716866E-01   0.9143049E-03
  7.369167   0.0000000E+00   0.7642109E-01   0.1310235E-02
  7.568333   0.0000000E+00   0.7550797E-01   0.1820840E-02
  7.767500   0.0000000E+00   0.7447331E-01   0.2491774E-02
  7.966667   0.0000000E+00   0.7335126E-01   0.3355775E-02
  8.165833   0.0000000E+00   0.7213674E-01   0.4430866E-02
  8.365000   0.0000000E+00   0.7088443E-01   0.5783837E-02
  8.564167   0.0000000E+00   0.6959534E-01   0.7457120E-02
  8.763333   0.0000000E+00   0.6827670E-01   0.9501904E-02
  8.962500   0.0000000E+00   0.6695363E-01   0.1195204E-01
  9.161667   0.0000000E+00   0.6562614E-01   0.1485673E-01
  9.360833   0.0000000E+00   0.6430148E-01   0.1826014E-01
  9.560000   0.0000000E+00   0.6299617E-01   0.2221880E-01
  9.759167   0.0000000E+00   0.6170661E-01   0.2677202E-01
  9.958333   0.0000000E+00   0.6043318E-01   0.3195801E-01
 10.157500   0.0000000E+00   0.5917686E-01   0.3779183E-01
 10.356667   0.0000000E+00   0.5793374E-01   0.4428255E-01
 10.555833   0.0000000E+00   0.5669991E-01   0.5145349E-01
 10.755000   0.0000000E+00   0.5547206E-01   0.5930328E-01
 10.954167   0.0000000E+00   0.5424473E-01   0.6768126E-01
 11.153333   0.0000000E+00   0.5301221E-01   0.7660692E-01
 11.352500   0.0000000E+00   0.5176993E-01   0.8602293E-01
 11.551667   0.0000000E+00   0.5051514E-01   0.9581091E-01
 11.750833   0.0000000E+00   0.4924709E-01   0.1057194E+00
 11.950000   0.0000000E+00   0.4795936E-01   0.1157307E+00
 12.149167   0.0000000E+00   0.4664911E-01   0.1257272E+00
 12.348333   0.0000000E+00   0.4531732E-01   0.1355427E+00
 12.547500   0.0000000E+00   0.4397284E-01   0.1448716E+00
 12.746667   0.0000000E+00   0.4260609E-01   0.1536842E+00
 12.945833   0.0000000E+00   0.4121597E-01   0.1618497E+00
 13.145000   0.0000000E+00   0.3980185E-01   0.1692505E+00
 13.344167   0.0000000E+00   0.3838343E-01   0.1757289E+00
 13.543333   0.0000000E+00   0.3694921E-01   0.1811991E+00
 13.742500   0.0000000E+00   0.3549677E-01   0.1855783E+00
 13.941667   0.0000000E+00   0.3402547E-01   0.1887959E+00
 14.140833   0.0000000E+00   0.3253837E-01   0.1908546E+00
 14.340000   0.0000000E+00   0.3104346E-01   0.1918470E+00
 14.539167   0.0000000E+00   0.2953123E-01   0.1915989E+00
 14.738333   0.0000000E+00   0.2800011E-01   0.1900732E+00
 14.937500   0.0000000E+00   0.2644834E-01   0.1872433E+00
 15.136667   0.0000000E+00   0.2487527E-01   0.1831781E+00
 15.335833   0.0000000E+00   0.2328067E-01   0.1780046E+00
 15.535000   0.0000000E+00   0.2165831E-01   0.1715128E+00
 15.734167   0.0000000E+00   0.2000464E-01   0.1636634E+00
 15.933333   0.0000000E+00   0.1831481E-01   0.1544110E+00
 16.132500   0.0000000E+00   0.1658325E-01   0.1437070E+00
 16.331667   0.0000000E+00   0.1480091E-01   0.1316543E+00
 16.530833   0.0000000E+00   0.1296033E-01   0.1179999E+00
 16.730000   0.0000000E+00   0.1104977E-01   0.1026106E+00
 16.929167   0.0000000E+00   0.9051101E-02   0.8529828E-01
 17.128333   0.0000000E+00   0.6944666E-02   0.6583719E-01
 17.327500   0.0000000E+00   0.4690731E-02   0.4382681E-01
 17.526667   0.0000000E+00   0.0000000E+00   0.0000000E+00
 17.725833   0.0000000E+00   0.0000000E+00   0.0000000E+00
 17.925000   0.0000000E+00   0.0000000E+00   0.0000000E+00
 18.124167   0.0000000E+00   0.0000000E+00   0.0000000E+00
 18.323333   0.0000000E+00   0.0000000E+00   0.0000000E+00
 18.522500   0.0000000E+00   0.0000000E+00   0.0000000E+00
 18.721667   0.0000000E+00   0.0000000E+00   0.0000000E+00
 18.920833   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.120000   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.319167   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.518333   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.717500   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.916667   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.115833   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.315000   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.514167   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.713333   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.912500   0.0000000E+00   0.0000000E+00   0.0000000E+00
 21.111667   0.0000000E+00   0.0000000E+00   0.0000000E+00
 21.310833   0.0000000E+00   0.0000000E+00   0.0000000E+00
