# n+239Pu
# Incident Energy =   15.10000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.2224227E-01   0.4802695E-11
  0.398333   0.0000000E+00   0.4067174E-01   0.4464087E-11
  0.597500   0.0000000E+00   0.5209073E-01   0.4151973E-11
  0.796667   0.0000000E+00   0.6613847E-01   0.3864253E-11
  0.995833   0.0000000E+00   0.8606491E-01   0.3598982E-11
  1.195000   0.0000000E+00   0.1046871E+00   0.3354362E-11
  1.394167   0.0000000E+00   0.1157422E+00   0.3128734E-11
  1.593333   0.0000000E+00   0.1204510E+00   0.2920563E-11
  1.792500   0.0000000E+00   0.1210747E+00   0.2728435E-11
  1.991667   0.0000000E+00   0.1191154E+00   0.2550736E-11
  2.190833   0.0000000E+00   0.1159966E+00   0.2386647E-11
  2.390000   0.0000000E+00   0.1126575E+00   0.2311462E-11
  2.589167   0.0000000E+00   0.1096478E+00   0.3213446E-11
  2.788333   0.0000000E+00   0.1070032E+00   0.1065614E-10
  2.987500   0.0000000E+00   0.1045874E+00   0.5420208E-10
  3.186667   0.0000000E+00   0.1023237E+00   0.2660381E-09
  3.385833   0.0000000E+00   0.1001706E+00   0.1148407E-08
  3.585000   0.0000000E+00   0.9813324E-01   0.4342351E-08
  3.784167   0.0000000E+00   0.9622216E-01   0.1461077E-07
  3.983333   0.0000000E+00   0.9446601E-01   0.4441757E-07
  4.182500   0.0000000E+00   0.9289962E-01   0.1235605E-06
  4.381667   0.0000000E+00   0.9153876E-01   0.3184046E-06
  4.580833   0.0000000E+00   0.9037517E-01   0.7639043E-06
  4.780000   0.0000000E+00   0.8940899E-01   0.1715854E-05
  4.979167   0.0000000E+00   0.8866271E-01   0.3642814E-05
  5.178333   0.0000000E+00   0.8812665E-01   0.7337463E-05
  5.377500   0.0000000E+00   0.8776524E-01   0.1459146E-04
  5.576667   0.0000000E+00   0.8755472E-01   0.1332683E-03
  5.775833   0.0000000E+00   0.8745064E-01   0.1982104E-03
  5.975000   0.0000000E+00   0.8737810E-01   0.2850515E-03
  6.174167   0.0000000E+00   0.8726643E-01   0.4342600E-03
  6.373333   0.0000000E+00   0.8704821E-01   0.6404371E-03
  6.572500   0.0000000E+00   0.8665587E-01   0.9752320E-03
  6.771667   0.0000000E+00   0.8606331E-01   0.1332374E-02
  6.970833   0.0000000E+00   0.8523940E-01   0.1973706E-02
  7.170000   0.0000000E+00   0.8417912E-01   0.2877023E-02
  7.369167   0.0000000E+00   0.8295239E-01   0.4102500E-02
  7.568333   0.0000000E+00   0.8153445E-01   0.5671556E-02
  7.767500   0.0000000E+00   0.7997361E-01   0.7718599E-02
  7.966667   0.0000000E+00   0.7830701E-01   0.1033416E-01
  8.165833   0.0000000E+00   0.7652942E-01   0.1356000E-01
  8.365000   0.0000000E+00   0.7469911E-01   0.1758304E-01
  8.564167   0.0000000E+00   0.7281682E-01   0.2250890E-01
