# n+239Pu
# Incident Energy =   15.30000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.2181334E-01   0.4317636E-11
  0.398333   0.0000000E+00   0.3991538E-01   0.4015966E-11
  0.597500   0.0000000E+00   0.5115674E-01   0.3737645E-11
  0.796667   0.0000000E+00   0.6499517E-01   0.3480846E-11
  0.995833   0.0000000E+00   0.8463051E-01   0.3243874E-11
  1.195000   0.0000000E+00   0.1030047E+00   0.3025160E-11
  1.394167   0.0000000E+00   0.1139482E+00   0.2823256E-11
  1.593333   0.0000000E+00   0.1186498E+00   0.2636819E-11
  1.792500   0.0000000E+00   0.1193272E+00   0.2464613E-11
  1.991667   0.0000000E+00   0.1174553E+00   0.2305213E-11
  2.190833   0.0000000E+00   0.1144347E+00   0.2157912E-11
  2.390000   0.0000000E+00   0.1111909E+00   0.2090846E-11
  2.589167   0.0000000E+00   0.1082669E+00   0.2907945E-11
  2.788333   0.0000000E+00   0.1056986E+00   0.9646850E-11
  2.987500   0.0000000E+00   0.1033520E+00   0.4908666E-10
  3.186667   0.0000000E+00   0.1011520E+00   0.2410156E-09
  3.385833   0.0000000E+00   0.9905780E-01   0.1040742E-08
  3.585000   0.0000000E+00   0.9707495E-01   0.3936514E-08
  3.784167   0.0000000E+00   0.9521433E-01   0.1324932E-07
  3.983333   0.0000000E+00   0.9350467E-01   0.4029059E-07
  4.182500   0.0000000E+00   0.9198082E-01   0.1121121E-06
  4.381667   0.0000000E+00   0.9065882E-01   0.2889837E-06
  4.580833   0.0000000E+00   0.8953090E-01   0.6935083E-06
  4.780000   0.0000000E+00   0.8859760E-01   0.1558153E-05
  4.979167   0.0000000E+00   0.8788156E-01   0.3308899E-05
  5.178333   0.0000000E+00   0.8737359E-01   0.6666679E-05
  5.377500   0.0000000E+00   0.8703878E-01   0.1326114E-04
  5.576667   0.0000000E+00   0.8685393E-01   0.1211519E-03
  5.775833   0.0000000E+00   0.8677525E-01   0.1802413E-03
  5.975000   0.0000000E+00   0.8672871E-01   0.2592868E-03
  6.174167   0.0000000E+00   0.8664439E-01   0.3951313E-03
  6.373333   0.0000000E+00   0.8645551E-01   0.5829203E-03
  6.572500   0.0000000E+00   0.8609505E-01   0.8879518E-03
  6.771667   0.0000000E+00   0.8553710E-01   0.1213570E-02
  6.970833   0.0000000E+00   0.8475072E-01   0.1798410E-02
  7.170000   0.0000000E+00   0.8373081E-01   0.2622577E-02
  7.369167   0.0000000E+00   0.8254686E-01   0.3741316E-02
  7.568333   0.0000000E+00   0.8117414E-01   0.5174673E-02
  7.767500   0.0000000E+00   0.7966069E-01   0.7045949E-02
  7.966667   0.0000000E+00   0.7804334E-01   0.9438731E-02
  8.165833   0.0000000E+00   0.7631700E-01   0.1239237E-01
  8.365000   0.0000000E+00   0.7453961E-01   0.1607925E-01
  8.564167   0.0000000E+00   0.7271193E-01   0.2059808E-01
  8.763333   0.0000000E+00   0.7084128E-01   0.2606604E-01
  8.962500   0.0000000E+00   0.6895332E-01   0.3254599E-01
  9.161667   0.0000000E+00   0.6704732E-01   0.4013560E-01
  9.360833   0.0000000E+00   0.6512992E-01   0.4890981E-01
  9.560000   0.0000000E+00   0.6321680E-01   0.5896625E-01
  9.759167   0.0000000E+00   0.6130294E-01   0.7034433E-01
  9.958333   0.0000000E+00   0.5938731E-01   0.8306733E-01
 10.157500   0.0000000E+00   0.5746929E-01   0.9708385E-01
 10.356667   0.0000000E+00   0.5554335E-01   0.1123126E+00
 10.555833   0.0000000E+00   0.5360389E-01   0.1286916E+00
 10.755000   0.0000000E+00   0.5164625E-01   0.1460771E+00
 10.954167   0.0000000E+00   0.4966328E-01   0.1639430E+00
 11.153333   0.0000000E+00   0.4764794E-01   0.1821698E+00
 11.352500   0.0000000E+00   0.4559437E-01   0.2004300E+00
 11.551667   0.0000000E+00   0.4349836E-01   0.2182381E+00
 11.750833   0.0000000E+00   0.4135730E-01   0.2348050E+00
 11.950000   0.0000000E+00   0.3916373E-01   0.2498702E+00
 12.149167   0.0000000E+00   0.3691329E-01   0.2629308E+00
 12.348333   0.0000000E+00   0.3460444E-01   0.2733762E+00
 12.547500   0.0000000E+00   0.3224050E-01   0.2803270E+00
 12.746667   0.0000000E+00   0.2981121E-01   0.2834754E+00
 12.945833   0.0000000E+00   0.2731075E-01   0.2822875E+00
 13.145000   0.0000000E+00   0.2473323E-01   0.2762485E+00
 13.344167   0.0000000E+00   0.2208278E-01   0.2647638E+00
 13.543333   0.0000000E+00   0.1934048E-01   0.2473308E+00
 13.742500   0.0000000E+00   0.1648937E-01   0.2233880E+00
 13.941667   0.0000000E+00   0.1350311E-01   0.1922508E+00
 14.140833   0.0000000E+00   0.1035780E-01   0.1532264E+00
 14.340000   0.0000000E+00   0.6996574E-02   0.1051012E+00
 14.539167   0.0000000E+00   0.0000000E+00   0.0000000E+00
 14.738333   0.0000000E+00   0.0000000E+00   0.0000000E+00
 14.937500   0.0000000E+00   0.0000000E+00   0.0000000E+00
 15.136667   0.0000000E+00   0.0000000E+00   0.0000000E+00
