# n+239Pu
# Incident Energy =    7.30000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.5736639E-01   0.5775025E-07
  0.398333   0.0000000E+00   0.1016468E+00   0.5215622E-07
  0.597500   0.0000000E+00   0.1264199E+00   0.4722102E-07
  0.796667   0.0000000E+00   0.1561839E+00   0.4285388E-07
  0.995833   0.0000000E+00   0.1981241E+00   0.3897709E-07
  1.195000   0.0000000E+00   0.2353162E+00   0.3552414E-07
  1.394167   0.0000000E+00   0.2544037E+00   0.3243811E-07
  1.593333   0.0000000E+00   0.2592019E+00   0.2967031E-07
  1.792500   0.0000000E+00   0.2553241E+00   0.2717905E-07
  1.991667   0.0000000E+00   0.2463295E+00   0.2492560E-07
  2.190833   0.0000000E+00   0.2353334E+00   0.2288312E-07
  2.390000   0.0000000E+00   0.2242554E+00   0.2174395E-07
  2.589167   0.0000000E+00   0.2141062E+00   0.2964899E-07
  2.788333   0.0000000E+00   0.2048823E+00   0.9637432E-07
  2.987500   0.0000000E+00   0.1962018E+00   0.4800903E-06
  3.186667   0.0000000E+00   0.1878484E+00   0.2304965E-05
  3.385833   0.0000000E+00   0.1796843E+00   0.9717308E-05
  3.585000   0.0000000E+00   0.1716634E+00   0.3581374E-04
  3.784167   0.0000000E+00   0.1637497E+00   0.1171707E-03
  3.983333   0.0000000E+00   0.1559352E+00   0.3453316E-03
  4.182500   0.0000000E+00   0.1482137E+00   0.9279654E-03
  4.381667   0.0000000E+00   0.1405379E+00   0.2299821E-02
  4.580833   0.0000000E+00   0.1328004E+00   0.5277713E-02
  4.780000   0.0000000E+00   0.1249469E+00   0.1126501E-01
  4.979167   0.0000000E+00   0.1168738E+00   0.2253591E-01
  5.178333   0.0000000E+00   0.1084424E+00   0.4231543E-01
  5.377500   0.0000000E+00   0.9946112E-01   0.7734191E-01
  5.576667   0.0000000E+00   0.8972780E-01   0.6368199E+00
  5.775833   0.0000000E+00   0.7898313E-01   0.8305877E+00
  5.975000   0.0000000E+00   0.6683831E-01   0.1003489E+01
  6.174167   0.0000000E+00   0.5304949E-01   0.1196113E+01
  6.373333   0.0000000E+00   0.3706896E-01   0.1191436E+01
  6.572500   0.0000000E+00   0.0000000E+00   0.0000000E+00
  6.771667   0.0000000E+00   0.0000000E+00   0.0000000E+00
