# n+239Pu
# Incident Energy =    8.90000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.4515023E-01   0.2385867E-08
  0.398333   0.0000000E+00   0.8049728E-01   0.2166344E-08
  0.597500   0.0000000E+00   0.1006755E+00   0.1971066E-08
  0.796667   0.0000000E+00   0.1250099E+00   0.1797042E-08
  0.995833   0.0000000E+00   0.1593209E+00   0.1641655E-08
  1.195000   0.0000000E+00   0.1900614E+00   0.1502616E-08
  1.394167   0.0000000E+00   0.2063507E+00   0.1377927E-08
  1.593333   0.0000000E+00   0.2111292E+00   0.1265842E-08
  1.792500   0.0000000E+00   0.2088726E+00   0.1164839E-08
  1.991667   0.0000000E+00   0.2024340E+00   0.1073457E-08
  2.190833   0.0000000E+00   0.1943509E+00   0.9906991E-09
  2.390000   0.0000000E+00   0.1862092E+00   0.9468543E-09
  2.589167   0.0000000E+00   0.1788742E+00   0.1299442E-08
  2.788333   0.0000000E+00   0.1723411E+00   0.4254588E-08
  2.987500   0.0000000E+00   0.1663332E+00   0.2136794E-07
  3.186667   0.0000000E+00   0.1606840E+00   0.1035449E-06
  3.385833   0.0000000E+00   0.1552906E+00   0.4411625E-06
  3.585000   0.0000000E+00   0.1501277E+00   0.1645709E-05
  3.784167   0.0000000E+00   0.1451807E+00   0.5459561E-05
  3.983333   0.0000000E+00   0.1404627E+00   0.1635114E-04
  4.182500   0.0000000E+00   0.1359914E+00   0.4476592E-04
  4.381667   0.0000000E+00   0.1317670E+00   0.1133948E-03
  4.580833   0.0000000E+00   0.1277373E+00   0.2670390E-03
  4.780000   0.0000000E+00   0.1238695E+00   0.5877496E-03
  4.979167   0.0000000E+00   0.1201589E+00   0.1220254E-02
  5.178333   0.0000000E+00   0.1165524E+00   0.2397912E-02
  5.377500   0.0000000E+00   0.1129605E+00   0.4639319E-02
  5.576667   0.0000000E+00   0.1093090E+00   0.4108931E-01
  5.775833   0.0000000E+00   0.1054966E+00   0.5903218E-01
  5.975000   0.0000000E+00   0.1013884E+00   0.8162622E-01
  6.174167   0.0000000E+00   0.9685657E-01   0.1188900E+00
