#  n+235U
# Incident Energy =   19.90000
# Particle spectrum from Pre-equilibrium emission from 236U
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199153   0.0000000E+00   0.1123470E-01   0.7626371E-12
  0.398305   0.0000000E+00   0.2211651E-01   0.7196973E-12
  0.597458   0.0000000E+00   0.3000637E-01   0.6794071E-12
  0.796610   0.0000000E+00   0.3852616E-01   0.6416030E-12
  0.995763   0.0000000E+00   0.5058476E-01   0.6061306E-12
  1.194915   0.0000000E+00   0.6500152E-01   0.5728448E-12
  1.394068   0.0000000E+00   0.7712611E-01   0.5416087E-12
  1.593220   0.0000000E+00   0.8426930E-01   0.5122937E-12
  1.792373   0.0000000E+00   0.8754569E-01   0.4847786E-12
  1.991525   0.0000000E+00   0.8833358E-01   0.4587637E-12
  2.190678   0.0000000E+00   0.8773288E-01   0.4360216E-12
  2.389831   0.0000000E+00   0.8656230E-01   0.4564884E-12
  2.588983   0.0000000E+00   0.8537638E-01   0.8741731E-12
  2.788136   0.0000000E+00   0.8438534E-01   0.3903891E-11
  2.987288   0.0000000E+00   0.8352784E-01   0.2124874E-10
  3.186441   0.0000000E+00   0.8272242E-01   0.1027497E-09
  3.385593   0.0000000E+00   0.8186296E-01   0.4326527E-09
  3.584746   0.0000000E+00   0.8089357E-01   0.1602723E-08
  3.783898   0.0000000E+00   0.7983953E-01   0.5281017E-08
  3.983051   0.0000000E+00   0.7875844E-01   0.1583398E-07
  4.182203   0.0000000E+00   0.7771245E-01   0.4354862E-07
  4.381356   0.0000000E+00   0.7672945E-01   0.1105023E-06
  4.580508   0.0000000E+00   0.7584735E-01   0.2613121E-06
  4.779661   0.0000000E+00   0.7510432E-01   0.5801811E-06
  4.978814   0.0000000E+00   0.7449559E-01   0.1217266E-05
  5.177966   0.0000000E+00   0.7403644E-01   0.2426530E-05
  5.377119   0.0000000E+00   0.7374144E-01   0.1107057E-04
  5.576271   0.0000000E+00   0.7359503E-01   0.5668245E-04
  5.775424   0.0000000E+00   0.7357746E-01   0.4472271E-04
  5.974576   0.0000000E+00   0.7365585E-01   0.8362057E-04
  6.173729   0.0000000E+00   0.7379286E-01   0.1122911E-03
  6.372881   0.0000000E+00   0.7392579E-01   0.1941222E-03
  6.572034   0.0000000E+00   0.7399281E-01   0.2788258E-03
  6.771186   0.0000000E+00   0.7396268E-01   0.4357099E-03
  6.970339   0.0000000E+00   0.7378183E-01   0.6205521E-03
  7.169492   0.0000000E+00   0.7344197E-01   0.8984872E-03
  7.368644   0.0000000E+00   0.7295761E-01   0.1264102E-02
  7.567797   0.0000000E+00   0.7231282E-01   0.1746387E-02
  7.766949   0.0000000E+00   0.7153814E-01   0.2374490E-02
  7.966102   0.0000000E+00   0.7065915E-01   0.3164072E-02
  8.165254   0.0000000E+00   0.6967040E-01   0.4162481E-02
  8.364407   0.0000000E+00   0.6863397E-01   0.5403300E-02
  8.563559   0.0000000E+00   0.6754749E-01   0.6925996E-02
  8.762712   0.0000000E+00   0.6641644E-01   0.8762532E-02
  8.961864   0.0000000E+00   0.6527909E-01   0.1095118E-01
  9.161017   0.0000000E+00   0.6413019E-01   0.1353032E-01
  9.360169   0.0000000E+00   0.6297755E-01   0.1654355E-01
  9.559322   0.0000000E+00   0.6184038E-01   0.2002813E-01
  9.758475   0.0000000E+00   0.6071712E-01   0.2402279E-01
  9.957627   0.0000000E+00   0.5961016E-01   0.2853350E-01
 10.156780   0.0000000E+00   0.5852429E-01   0.3358602E-01
 10.355932   0.0000000E+00   0.5745846E-01   0.3919654E-01
 10.555085   0.0000000E+00   0.5640993E-01   0.4534941E-01
 10.754237   0.0000000E+00   0.5537696E-01   0.5198955E-01
 10.953390   0.0000000E+00   0.5435060E-01   0.5912189E-01
 11.152542   0.0000000E+00   0.5332879E-01   0.6671603E-01
 11.351695   0.0000000E+00   0.5230766E-01   0.7461802E-01
 11.550847   0.0000000E+00   0.5128369E-01   0.8276232E-01
 11.750000   0.0000000E+00   0.5025258E-01   0.9110252E-01
 11.949153   0.0000000E+00   0.4921009E-01   0.9955952E-01
 12.148305   0.0000000E+00   0.4815304E-01   0.1078976E+00
 12.347458   0.0000000E+00   0.4708133E-01   0.1160463E+00
 12.546610   0.0000000E+00   0.4600155E-01   0.1239306E+00
 12.745763   0.0000000E+00   0.4490506E-01   0.1314556E+00
 12.944915   0.0000000E+00   0.4379038E-01   0.1384904E+00
 13.144068   0.0000000E+00   0.4265655E-01   0.1449318E+00
 13.343220   0.0000000E+00   0.4152130E-01   0.1507217E+00
 13.542373   0.0000000E+00   0.4037457E-01   0.1557935E+00
 13.741525   0.0000000E+00   0.3921425E-01   0.1601065E+00
 13.940678   0.0000000E+00   0.3804008E-01   0.1637409E+00
 14.139831   0.0000000E+00   0.3685690E-01   0.1665623E+00
 14.338983   0.0000000E+00   0.3567723E-01   0.1685384E+00
 14.538136   0.0000000E+00   0.3448952E-01   0.1696474E+00
 14.737288   0.0000000E+00   0.3329324E-01   0.1699497E+00
 14.936441   0.0000000E+00   0.3208791E-01   0.1695856E+00
 15.135593   0.0000000E+00   0.3087581E-01   0.1683881E+00
 15.334746   0.0000000E+00   0.2966138E-01   0.1663433E+00
 15.533898   0.0000000E+00   0.2843815E-01   0.1634408E+00
 15.733051   0.0000000E+00   0.2720488E-01   0.1597012E+00
 15.932203   0.0000000E+00   0.2596021E-01   0.1552882E+00
 16.131356   0.0000000E+00   0.2470267E-01   0.1500232E+00
 16.330508   0.0000000E+00   0.2343123E-01   0.1438807E+00
 16.529661   0.0000000E+00   0.2214289E-01   0.1368343E+00
 16.728814   0.0000000E+00   0.2083532E-01   0.1288559E+00
 16.927966   0.0000000E+00   0.1950592E-01   0.1199834E+00
 17.127119   0.0000000E+00   0.1815169E-01   0.1101491E+00
 17.326271   0.0000000E+00   0.1676796E-01   0.9924749E-01
 17.525424   0.0000000E+00   0.1534833E-01   0.8719656E-01
 17.724576   0.0000000E+00   0.1389085E-01   0.7387313E-01
 17.923729   0.0000000E+00   0.1239003E-01   0.5916663E-01
 18.122881   0.0000000E+00   0.1083878E-01   0.4283912E-01
 18.322034   0.0000000E+00   0.9224157E-02   0.2451172E-01
 18.521186   0.0000000E+00   0.7541983E-02   0.0000000E+00
 18.720339   0.0000000E+00   0.5764075E-02   0.0000000E+00
 18.919492   0.0000000E+00   0.3864186E-02   0.0000000E+00
 19.118644   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.317797   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.516949   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.716102   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.915254   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.114407   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.313559   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.512712   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.711864   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.911017   0.0000000E+00   0.0000000E+00   0.0000000E+00
 21.110169   0.0000000E+00   0.0000000E+00   0.0000000E+00
 21.309322   0.0000000E+00   0.0000000E+00   0.0000000E+00
 21.508475   0.0000000E+00   0.0000000E+00   0.0000000E+00
 21.707627   0.0000000E+00   0.0000000E+00   0.0000000E+00
 21.906780   0.0000000E+00   0.0000000E+00   0.0000000E+00
 22.105932   0.0000000E+00   0.0000000E+00   0.0000000E+00
 22.305085   0.0000000E+00   0.0000000E+00   0.0000000E+00
 22.504237   0.0000000E+00   0.0000000E+00   0.0000000E+00
 22.703390   0.0000000E+00   0.0000000E+00   0.0000000E+00
 22.902542   0.0000000E+00   0.0000000E+00   0.0000000E+00
 23.101695   0.0000000E+00   0.0000000E+00   0.0000000E+00
