#  n+235U
# Incident Energy =   10.70000
# Particle spectrum from Pre-equilibrium emission from 236U
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199153   0.0000000E+00   0.2792979E-01   0.2852093E-09
  0.398305   0.0000000E+00   0.5324880E-01   0.2621164E-09
  0.597458   0.0000000E+00   0.7005366E-01   0.2412680E-09
  0.796610   0.0000000E+00   0.8732618E-01   0.2224213E-09
  0.995763   0.0000000E+00   0.1114636E+00   0.2053597E-09
  1.194915   0.0000000E+00   0.1394167E+00   0.1898905E-09
  1.394068   0.0000000E+00   0.1612203E+00   0.1758422E-09
  1.593220   0.0000000E+00   0.1718914E+00   0.1630622E-09
  1.792373   0.0000000E+00   0.1744659E+00   0.1514149E-09
  1.991525   0.0000000E+00   0.1721859E+00   0.1407231E-09
  2.190678   0.0000000E+00   0.1674599E+00   0.1314494E-09
  2.389831   0.0000000E+00   0.1619592E+00   0.1353437E-09
  2.588983   0.0000000E+00   0.1567337E+00   0.2550386E-09
  2.788136   0.0000000E+00   0.1521327E+00   0.1121258E-08
  2.987288   0.0000000E+00   0.1479997E+00   0.6010275E-08
  3.186441   0.0000000E+00   0.1441543E+00   0.2862877E-07
  3.385593   0.0000000E+00   0.1403856E+00   0.1187634E-06
  3.584746   0.0000000E+00   0.1365802E+00   0.4334454E-06
  3.783898   0.0000000E+00   0.1327664E+00   0.1406977E-05
  3.983051   0.0000000E+00   0.1290244E+00   0.4154907E-05
  4.182203   0.0000000E+00   0.1254371E+00   0.1125125E-04
  4.381356   0.0000000E+00   0.1220283E+00   0.2809625E-04
  4.580508   0.0000000E+00   0.1188362E+00   0.6534640E-04
  4.779661   0.0000000E+00   0.1158972E+00   0.1425870E-03
  4.978814   0.0000000E+00   0.1131794E+00   0.2937345E-03
  5.177966   0.0000000E+00   0.1106822E+00   0.5742880E-03
  5.377119   0.0000000E+00   0.1084026E+00   0.2566400E-02
  5.576271   0.0000000E+00   0.1062925E+00   0.1285162E-01
