#  n+235U
# Incident Energy =   14.70000
# Particle spectrum from Pre-equilibrium emission from 236U
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199153   0.0000000E+00   0.1801299E-01   0.6837564E-11
  0.398305   0.0000000E+00   0.3490368E-01   0.6362357E-11
  0.597458   0.0000000E+00   0.4663053E-01   0.5924914E-11
  0.796610   0.0000000E+00   0.5897869E-01   0.5522111E-11
  0.995763   0.0000000E+00   0.7631846E-01   0.5151070E-11
  1.194915   0.0000000E+00   0.9669371E-01   0.4809144E-11
  1.394068   0.0000000E+00   0.1131725E+00   0.4493900E-11
  1.593220   0.0000000E+00   0.1220333E+00   0.4203101E-11
  1.792373   0.0000000E+00   0.1251759E+00   0.3934694E-11
  1.991525   0.0000000E+00   0.1247667E+00   0.3685303E-11
  2.190678   0.0000000E+00   0.1224708E+00   0.3468194E-11
  2.389831   0.0000000E+00   0.1194829E+00   0.3596870E-11
  2.588983   0.0000000E+00   0.1165813E+00   0.6826098E-11
  2.788136   0.0000000E+00   0.1140450E+00   0.3022210E-10
  2.987288   0.0000000E+00   0.1117782E+00   0.1631449E-09
  3.186441   0.0000000E+00   0.1096625E+00   0.7826817E-09
  3.385593   0.0000000E+00   0.1075514E+00   0.3270745E-08
  3.584746   0.0000000E+00   0.1053688E+00   0.1202802E-07
  3.783898   0.0000000E+00   0.1031454E+00   0.3935442E-07
  3.983051   0.0000000E+00   0.1009525E+00   0.1171936E-06
  4.182203   0.0000000E+00   0.9886426E-01   0.3201909E-06
  4.381356   0.0000000E+00   0.9690968E-01   0.8072232E-06
  4.580508   0.0000000E+00   0.9512942E-01   0.1896796E-05
  4.779661   0.0000000E+00   0.9356352E-01   0.4185030E-05
  4.978814   0.0000000E+00   0.9219797E-01   0.8725944E-05
  5.177966   0.0000000E+00   0.9104391E-01   0.1728643E-04
  5.377119   0.0000000E+00   0.9011146E-01   0.7837302E-04
  5.576271   0.0000000E+00   0.8937395E-01   0.3987383E-03
  5.775424   0.0000000E+00   0.8880029E-01   0.3125781E-03
  5.974576   0.0000000E+00   0.8834440E-01   0.5805834E-03
  6.173729   0.0000000E+00   0.8795586E-01   0.7743350E-03
  6.372881   0.0000000E+00   0.8755536E-01   0.1329178E-02
  6.572034   0.0000000E+00   0.8706651E-01   0.1895122E-02
  6.771186   0.0000000E+00   0.8645063E-01   0.2938658E-02
  6.970339   0.0000000E+00   0.8564419E-01   0.4151518E-02
  7.169492   0.0000000E+00   0.8463780E-01   0.5959700E-02
  7.368644   0.0000000E+00   0.8344874E-01   0.8309230E-02
  7.567797   0.0000000E+00   0.8205955E-01   0.1136952E-01
  7.766949   0.0000000E+00   0.8050608E-01   0.1530114E-01
  7.966102   0.0000000E+00   0.7881799E-01   0.2016738E-01
  8.165254   0.0000000E+00   0.7699002E-01   0.2622224E-01
  8.364407   0.0000000E+00   0.7509147E-01   0.3361386E-01
  8.563559   0.0000000E+00   0.7311946E-01   0.4250790E-01
  8.762712   0.0000000E+00   0.7107986E-01   0.5300113E-01
  8.961864   0.0000000E+00   0.6901324E-01   0.6520363E-01
  9.161017   0.0000000E+00   0.6691288E-01   0.7919584E-01
  9.360169   0.0000000E+00   0.6478589E-01   0.9505271E-01
  9.559322   0.0000000E+00   0.6265048E-01   0.1127711E+00
