#  n+235U
# Incident Energy =   20.50000
# Particle spectrum from Pre-equilibrium emission from 236U
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199153   0.0000000E+00   0.1069377E-01   0.6464325E-12
  0.398305   0.0000000E+00   0.2108256E-01   0.6108758E-12
  0.597458   0.0000000E+00   0.2864490E-01   0.5774553E-12
  0.796610   0.0000000E+00   0.3683034E-01   0.5460427E-12
  0.995763   0.0000000E+00   0.4842553E-01   0.5165171E-12
  1.194915   0.0000000E+00   0.6231185E-01   0.4887646E-12
  1.394068   0.0000000E+00   0.7403353E-01   0.4626773E-12
  1.593220   0.0000000E+00   0.8099591E-01   0.4381538E-12
  1.792373   0.0000000E+00   0.8425223E-01   0.4150984E-12
  1.991525   0.0000000E+00   0.8511602E-01   0.3932616E-12
  2.190678   0.0000000E+00   0.8463934E-01   0.3741709E-12
  2.389831   0.0000000E+00   0.8360809E-01   0.3921443E-12
  2.588983   0.0000000E+00   0.8255660E-01   0.7517134E-12
  2.788136   0.0000000E+00   0.8168839E-01   0.3360284E-11
  2.987288   0.0000000E+00   0.8094471E-01   0.1830711E-10
  3.186441   0.0000000E+00   0.8024703E-01   0.8860551E-10
  3.385593   0.0000000E+00   0.7949253E-01   0.3734207E-09
  3.584746   0.0000000E+00   0.7862681E-01   0.1384466E-08
  3.783898   0.0000000E+00   0.7767429E-01   0.4565541E-08
  3.983051   0.0000000E+00   0.7669097E-01   0.1369943E-07
  4.182203   0.0000000E+00   0.7573750E-01   0.3770614E-07
  4.381356   0.0000000E+00   0.7484135E-01   0.9574636E-07
  4.580508   0.0000000E+00   0.7403983E-01   0.2265752E-06
  4.779661   0.0000000E+00   0.7337064E-01   0.5033941E-06
  4.978814   0.0000000E+00   0.7282959E-01   0.1056847E-05
  5.177966   0.0000000E+00   0.7243208E-01   0.2108072E-05
  5.377119   0.0000000E+00   0.7219285E-01   0.9623553E-05
  5.576271   0.0000000E+00   0.7209713E-01   0.4930291E-04
  5.775424   0.0000000E+00   0.7212600E-01   0.3892287E-04
  5.974576   0.0000000E+00   0.7224762E-01   0.7281787E-04
  6.173729   0.0000000E+00   0.7242564E-01   0.9783952E-04
  6.372881   0.0000000E+00   0.7259878E-01   0.1692333E-03
  6.572034   0.0000000E+00   0.7270643E-01   0.2432114E-03
  6.771186   0.0000000E+00   0.7271795E-01   0.3802664E-03
  6.970339   0.0000000E+00   0.7258065E-01   0.5418875E-03
  7.169492   0.0000000E+00   0.7228632E-01   0.7850276E-03
  7.368644   0.0000000E+00   0.7184919E-01   0.1105097E-02
  7.567797   0.0000000E+00   0.7125352E-01   0.1527595E-02
  7.766949   0.0000000E+00   0.7052934E-01   0.2078227E-02
  7.966102   0.0000000E+00   0.6970187E-01   0.2770960E-02
  8.165254   0.0000000E+00   0.6876571E-01   0.3647586E-02
  8.364407   0.0000000E+00   0.6778218E-01   0.4737951E-02
  8.563559   0.0000000E+00   0.6674900E-01   0.6077185E-02
  8.762712   0.0000000E+00   0.6567163E-01   0.7693967E-02
  8.961864   0.0000000E+00   0.6458800E-01   0.9622657E-02
  9.161017   0.0000000E+00   0.6349303E-01   0.1189790E-01
  9.360169   0.0000000E+00   0.6239454E-01   0.1455911E-01
  9.559322   0.0000000E+00   0.6131167E-01   0.1764039E-01
  9.758475   0.0000000E+00   0.6024301E-01   0.2117736E-01
  9.957627   0.0000000E+00   0.5919104E-01   0.2517705E-01
 10.156780   0.0000000E+00   0.5816068E-01   0.2966420E-01
 10.355932   0.0000000E+00   0.5715099E-01   0.3465537E-01
