\cite{Huanqiao}
Neutron Multiplicity : Probability : error
0 0.0647 0.0028
1 0.2342 0.0096
2 0.3381 0.0135
3 0.2436 0.0193
4 0.0989 0.015
5 0.0191 0.0074
6 0.0002 0.0031
7 0.0016 0.001
