#  n+235U
# Incident Energy =   14.30000
# Particle spectrum from Pre-equilibrium emission from 236U
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199153   0.0000000E+00   0.1875373E-01   0.8891149E-11
  0.398305   0.0000000E+00   0.3628549E-01   0.8263088E-11
  0.597458   0.0000000E+00   0.4840780E-01   0.7685980E-11
  0.796610   0.0000000E+00   0.6114310E-01   0.7155501E-11
  0.995763   0.0000000E+00   0.7901584E-01   0.6667678E-11
  1.194915   0.0000000E+00   0.9998624E-01   0.6218867E-11
  1.394068   0.0000000E+00   0.1168869E+00   0.5805726E-11
  1.593220   0.0000000E+00   0.1258960E+00   0.5425191E-11
  1.792373   0.0000000E+00   0.1289995E+00   0.5074457E-11
  1.991525   0.0000000E+00   0.1284472E+00   0.4749032E-11
  2.190678   0.0000000E+00   0.1259625E+00   0.4465882E-11
  2.389831   0.0000000E+00   0.1227781E+00   0.4628255E-11
  2.588983   0.0000000E+00   0.1196941E+00   0.8777463E-11
  2.788136   0.0000000E+00   0.1169956E+00   0.3883633E-10
  2.987288   0.0000000E+00   0.1145829E+00   0.2095152E-09
  3.186441   0.0000000E+00   0.1123331E+00   0.1004534E-08
  3.385593   0.0000000E+00   0.1100953E+00   0.4195378E-08
  3.584746   0.0000000E+00   0.1077908E+00   0.1541943E-07
  3.783898   0.0000000E+00   0.1054506E+00   0.5042199E-07
  3.983051   0.0000000E+00   0.1031466E+00   0.1500663E-06
  4.182203   0.0000000E+00   0.1009540E+00   0.4097692E-06
  4.381356   0.0000000E+00   0.9890155E-01   0.1032455E-05
  4.580508   0.0000000E+00   0.9702981E-01   0.2424592E-05
  4.779661   0.0000000E+00   0.9537874E-01   0.5346239E-05
  4.978814   0.0000000E+00   0.9393317E-01   0.1113995E-04
  5.177966   0.0000000E+00   0.9270357E-01   0.2205381E-04
  5.377119   0.0000000E+00   0.9169938E-01   0.9991629E-04
  5.576271   0.0000000E+00   0.9089259E-01   0.5079616E-03
  5.775424   0.0000000E+00   0.9025076E-01   0.3978814E-03
  5.974576   0.0000000E+00   0.8972627E-01   0.7383941E-03
  6.173729   0.0000000E+00   0.8926721E-01   0.9839072E-03
  6.372881   0.0000000E+00   0.8879251E-01   0.1687252E-02
  6.572034   0.0000000E+00   0.8822428E-01   0.2403103E-02
  6.771186   0.0000000E+00   0.8752306E-01   0.3722078E-02
  6.970339   0.0000000E+00   0.8662444E-01   0.5251740E-02
  7.169492   0.0000000E+00   0.8551897E-01   0.7528956E-02
  7.368644   0.0000000E+00   0.8422423E-01   0.1048176E-01
  7.567797   0.0000000E+00   0.8272283E-01   0.1431929E-01
  7.766949   0.0000000E+00   0.8105124E-01   0.1923735E-01
  7.966102   0.0000000E+00   0.7923953E-01   0.2530703E-01
  8.165254   0.0000000E+00   0.7728261E-01   0.3283606E-01
  8.364407   0.0000000E+00   0.7525023E-01   0.4199504E-01
  8.563559   0.0000000E+00   0.7313950E-01   0.5297172E-01
  8.762712   0.0000000E+00   0.7095632E-01   0.6586216E-01
  8.961864   0.0000000E+00   0.6874114E-01   0.8077244E-01
  9.161017   0.0000000E+00   0.6648706E-01   0.9776386E-01
  9.360169   0.0000000E+00   0.6420092E-01   0.1168808E+00
  9.559322   0.0000000E+00   0.6190030E-01   0.1380594E+00
  9.758475   0.0000000E+00   0.5958138E-01   0.1611738E+00
  9.957627   0.0000000E+00   0.5724344E-01   0.1858015E+00
 10.156780   0.0000000E+00   0.5488790E-01   0.2115737E+00
 10.355932   0.0000000E+00   0.5251003E-01   0.2379635E+00
 10.555085   0.0000000E+00   0.5010329E-01   0.2641499E+00
 10.754237   0.0000000E+00   0.4766177E-01   0.2889978E+00
 10.953390   0.0000000E+00   0.4517320E-01   0.3116198E+00
 11.152542   0.0000000E+00   0.4263124E-01   0.3308026E+00
 11.351695   0.0000000E+00   0.4002770E-01   0.3446124E+00
 11.550847   0.0000000E+00   0.3735393E-01   0.3514996E+00
 11.750000   0.0000000E+00   0.3460168E-01   0.3498412E+00
 11.949153   0.0000000E+00   0.3176015E-01   0.3376714E+00
 12.148305   0.0000000E+00   0.2881917E-01   0.3121924E+00
 12.347458   0.0000000E+00   0.2576847E-01   0.2713703E+00
 12.546610   0.0000000E+00   0.2259765E-01   0.2119953E+00
 12.745763   0.0000000E+00   0.1926933E-01   0.1301608E+00
 12.944915   0.0000000E+00   0.1579237E-01   0.0000000E+00
 13.144068   0.0000000E+00   0.1209630E-01   0.0000000E+00
 13.343220   0.0000000E+00   0.8130061E-02   0.0000000E+00
 13.542373   0.0000000E+00   0.0000000E+00   0.0000000E+00
 13.741525   0.0000000E+00   0.0000000E+00   0.0000000E+00
 13.940678   0.0000000E+00   0.0000000E+00   0.0000000E+00
