#  n+235U
# Incident Energy =    9.50000
# Particle spectrum from Pre-equilibrium emission from 236U
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199153   0.0000000E+00   0.3253441E-01   0.1707391E-08
  0.398305   0.0000000E+00   0.6170701E-01   0.1563740E-08
  0.597458   0.0000000E+00   0.8079544E-01   0.1434771E-08
  0.796610   0.0000000E+00   0.1002779E+00   0.1318757E-08
  0.995763   0.0000000E+00   0.1274852E+00   0.1214185E-08
  1.194915   0.0000000E+00   0.1588750E+00   0.1119721E-08
  1.394068   0.0000000E+00   0.1831072E+00   0.1034196E-08
  1.593220   0.0000000E+00   0.1946245E+00   0.9565849E-09
  1.792373   0.0000000E+00   0.1969720E+00   0.8859831E-09
  1.991525   0.0000000E+00   0.1938714E+00   0.8212670E-09
  2.190678   0.0000000E+00   0.1880611E+00   0.7650626E-09
  2.389831   0.0000000E+00   0.1814227E+00   0.7854787E-09
  2.588983   0.0000000E+00   0.1751245E+00   0.1475635E-08
  2.788136   0.0000000E+00   0.1695450E+00   0.6466279E-08
  2.987288   0.0000000E+00   0.1644974E+00   0.3453802E-07
  3.186441   0.0000000E+00   0.1597709E+00   0.1638763E-06
  3.385593   0.0000000E+00   0.1551234E+00   0.6769216E-06
  3.584746   0.0000000E+00   0.1504243E+00   0.2458878E-05
  3.783898   0.0000000E+00   0.1457008E+00   0.7939834E-05
  3.983051   0.0000000E+00   0.1410360E+00   0.2331033E-04
  4.182203   0.0000000E+00   0.1365157E+00   0.6271191E-04
  4.381356   0.0000000E+00   0.1321598E+00   0.1554607E-03
  4.580508   0.0000000E+00   0.1280033E+00   0.3586060E-03
  4.779661   0.0000000E+00   0.1240759E+00   0.7752397E-03
  4.978814   0.0000000E+00   0.1203390E+00   0.1580261E-02
  5.177966   0.0000000E+00   0.1167782E+00   0.3052684E-02
  5.377119   0.0000000E+00   0.1133790E+00   0.1345534E-01
