#  n+235U
# Incident Energy =   19.50000
# Particle spectrum from Pre-equilibrium emission from 236U
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199153   0.0000000E+00   0.1161640E-01   0.8570010E-12
  0.398305   0.0000000E+00   0.2284472E-01   0.8079832E-12
  0.597458   0.0000000E+00   0.3096347E-01   0.7620456E-12
  0.796610   0.0000000E+00   0.3971610E-01   0.7189940E-12
  0.995763   0.0000000E+00   0.5209715E-01   0.6786457E-12
  1.194915   0.0000000E+00   0.6688210E-01   0.6408289E-12
  1.394068   0.0000000E+00   0.7928468E-01   0.6053820E-12
  1.593220   0.0000000E+00   0.8655026E-01   0.5721530E-12
  1.792373   0.0000000E+00   0.8983691E-01   0.5409995E-12
  1.991525   0.0000000E+00   0.9056850E-01   0.5115800E-12
  2.190678   0.0000000E+00   0.8987845E-01   0.4858639E-12
  2.389831   0.0000000E+00   0.8860832E-01   0.5083111E-12
  2.588983   0.0000000E+00   0.8732666E-01   0.9727500E-12
  2.788136   0.0000000E+00   0.8624830E-01   0.4341266E-11
  2.987288   0.0000000E+00   0.8531004E-01   0.2361442E-10
  3.186441   0.0000000E+00   0.8442839E-01   0.1141198E-09
  3.385593   0.0000000E+00   0.8349494E-01   0.4802482E-09
  3.584746   0.0000000E+00   0.8245272E-01   0.1778037E-08
  3.783898   0.0000000E+00   0.8132758E-01   0.5855518E-08
  3.983051   0.0000000E+00   0.8017821E-01   0.1754738E-07
  4.182203   0.0000000E+00   0.7906775E-01   0.4823692E-07
  4.381356   0.0000000E+00   0.7802437E-01   0.1223397E-06
  4.580508   0.0000000E+00   0.7708632E-01   0.2891705E-06
  4.779661   0.0000000E+00   0.7629210E-01   0.6417463E-06
  4.978814   0.0000000E+00   0.7563650E-01   0.1345851E-05
  5.177966   0.0000000E+00   0.7513468E-01   0.2681722E-05
  5.377119   0.0000000E+00   0.7480109E-01   0.1222982E-04
  5.576271   0.0000000E+00   0.7461960E-01   0.6259279E-04
  5.775424   0.0000000E+00   0.7456985E-01   0.4936656E-04
  5.974576   0.0000000E+00   0.7461826E-01   0.9226769E-04
  6.173729   0.0000000E+00   0.7472675E-01   0.1238555E-03
  6.372881   0.0000000E+00   0.7483167E-01   0.2140324E-03
  6.572034   0.0000000E+00   0.7487032E-01   0.3073066E-03
  6.771186   0.0000000E+00   0.7481104E-01   0.4800319E-03
  6.970339   0.0000000E+00   0.7459964E-01   0.6834130E-03
  7.169492   0.0000000E+00   0.7422777E-01   0.9891151E-03
