#  n+235U
# Incident Energy =    8.90000
# Particle spectrum from Pre-equilibrium emission from 236U
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199153   0.0000000E+00   0.3530787E-01   0.5016443E-08
  0.398305   0.0000000E+00   0.6679867E-01   0.4586911E-08
  0.597458   0.0000000E+00   0.8726255E-01   0.4202194E-08
  0.796610   0.0000000E+00   0.1080806E+00   0.3856817E-08
  0.995763   0.0000000E+00   0.1371475E+00   0.3546006E-08
  1.194915   0.0000000E+00   0.1706239E+00   0.3265583E-08
  1.394068   0.0000000E+00   0.1963382E+00   0.3011914E-08
  1.593220   0.0000000E+00   0.2083799E+00   0.2781845E-08
  1.792373   0.0000000E+00   0.2105959E+00   0.2572620E-08
  1.991525   0.0000000E+00   0.2069933E+00   0.2380866E-08
  2.190678   0.0000000E+00   0.2005099E+00   0.2214085E-08
  2.389831   0.0000000E+00   0.1931561E+00   0.2268877E-08
  2.588983   0.0000000E+00   0.1861735E+00   0.4253569E-08
  2.788136   0.0000000E+00   0.1799569E+00   0.1859645E-07
  2.987288   0.0000000E+00   0.1743002E+00   0.9907433E-07
  3.186441   0.0000000E+00   0.1689732E+00   0.4687454E-06
  3.385593   0.0000000E+00   0.1637152E+00   0.1930031E-05
  3.584746   0.0000000E+00   0.1583850E+00   0.6985364E-05
  3.783898   0.0000000E+00   0.1530087E+00   0.2246423E-04
  3.983051   0.0000000E+00   0.1476715E+00   0.6564725E-04
  4.182203   0.0000000E+00   0.1424575E+00   0.1756826E-03
  4.381356   0.0000000E+00   0.1373906E+00   0.4328880E-03
  4.580508   0.0000000E+00   0.1324964E+00   0.9916479E-03
  4.779661   0.0000000E+00   0.1278019E+00   0.2126616E-02
  4.978814   0.0000000E+00   0.1232557E+00   0.4294571E-02
  5.177966   0.0000000E+00   0.1188382E+00   0.8205410E-02
  5.377119   0.0000000E+00   0.1145236E+00   0.3569852E-01
  5.576271   0.0000000E+00   0.1102345E+00   0.1732111E+00
  5.775424   0.0000000E+00   0.1058864E+00   0.1285163E+00
  5.974576   0.0000000E+00   0.1013760E+00   0.2237692E+00
  6.173729   0.0000000E+00   0.9659188E-01   0.2763188E+00
  6.372881   0.0000000E+00   0.9141202E-01   0.4319343E+00
  6.572034   0.0000000E+00   0.8570367E-01   0.5480560E+00
  6.771186   0.0000000E+00   0.7939087E-01   0.7304721E+00
  6.970339   0.0000000E+00   0.7237818E-01   0.8412329E+00
  7.169492   0.0000000E+00   0.6461952E-01   0.8909295E+00
  7.368644   0.0000000E+00   0.5598969E-01   0.7248133E+00
  7.567797   0.0000000E+00   0.4662524E-01   0.0000000E+00
  7.766949   0.0000000E+00   0.3623712E-01   0.0000000E+00
  7.966102   0.0000000E+00   0.2468909E-01   0.0000000E+00
  8.165254   0.0000000E+00   0.0000000E+00   0.0000000E+00
  8.364407   0.0000000E+00   0.0000000E+00   0.0000000E+00
  8.563559   0.0000000E+00   0.0000000E+00   0.0000000E+00
  8.762712   0.0000000E+00   0.0000000E+00   0.0000000E+00
  8.961864   0.0000000E+00   0.0000000E+00   0.0000000E+00
  9.161017   0.0000000E+00   0.0000000E+00   0.0000000E+00
