#  n+238U
# Incident Energy =   20.29420
# Particle spectrum from Pre-equilibrium emission from 239U
# num energy points =  128
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.201087   0.0000000E+00   0.1256740E-01   0.1044106E-11
  0.402175   0.0000000E+00   0.2439972E-01   0.9840999E-12
  0.603262   0.0000000E+00   0.3276804E-01   0.9279142E-12
  0.804350   0.0000000E+00   0.4232684E-01   0.8753029E-12
  1.005437   0.0000000E+00   0.5617584E-01   0.8260347E-12
  1.206525   0.0000000E+00   0.7169518E-01   0.7798924E-12
  1.407612   0.0000000E+00   0.8321326E-01   0.7366722E-12
  1.608700   0.0000000E+00   0.8914806E-01   0.6961828E-12
  1.809787   0.0000000E+00   0.9139737E-01   0.6582448E-12
  2.010875   0.0000000E+00   0.9137696E-01   0.6223549E-12
  2.211962   0.0000000E+00   0.9016341E-01   0.5933850E-12
  2.413050   0.0000000E+00   0.8859212E-01   0.6540827E-12
  2.614137   0.0000000E+00   0.8713416E-01   0.1519709E-11
  2.815224   0.0000000E+00   0.8591145E-01   0.7664571E-11
  3.016312   0.0000000E+00   0.8479735E-01   0.4199955E-10
  3.217399   0.0000000E+00   0.8367993E-01   0.2032784E-09
  3.418487   0.0000000E+00   0.8250197E-01   0.8491936E-09
  3.619574   0.0000000E+00   0.8125460E-01   0.3114054E-08
  3.820662   0.0000000E+00   0.7998706E-01   0.1019385E-07
  4.021749   0.0000000E+00   0.7875308E-01   0.3019471E-07
  4.222837   0.0000000E+00   0.7760708E-01   0.8190358E-07
  4.423924   0.0000000E+00   0.7657273E-01   0.2052913E-06
  4.625012   0.0000000E+00   0.7568011E-01   0.4786320E-06
  4.826099   0.0000000E+00   0.7494452E-01   0.1049019E-05
  5.027187   0.0000000E+00   0.7438057E-01   0.2172794E-05
  5.228274   0.0000000E+00   0.7398992E-01   0.4413098E-05
  5.429361   0.0000000E+00   0.7377109E-01   0.4323909E-04
  5.630449   0.0000000E+00   0.7369321E-01   0.5182946E-04
  5.831536   0.0000000E+00   0.7374547E-01   0.8748836E-04
  6.032624   0.0000000E+00   0.7384100E-01   0.1123025E-03
  6.233711   0.0000000E+00   0.7396335E-01   0.1979287E-03
  6.434799   0.0000000E+00   0.7402154E-01   0.2908446E-03
