#  n+238U
# Incident Energy =   17.87101
# Particle spectrum from Pre-equilibrium emission from 239U
# num energy points =  128
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.201087   0.0000000E+00   0.1550634E-01   0.2763367E-11
  0.402175   0.0000000E+00   0.2989396E-01   0.2588562E-11
  0.603262   0.0000000E+00   0.3986959E-01   0.2426217E-11
  0.804350   0.0000000E+00   0.5115184E-01   0.2275420E-11
  1.005437   0.0000000E+00   0.6743945E-01   0.2135319E-11
  1.206525   0.0000000E+00   0.8551489E-01   0.2005124E-11
  1.407612   0.0000000E+00   0.9862862E-01   0.1884099E-11
  1.608700   0.0000000E+00   0.1050159E+00   0.1771564E-11
  1.809787   0.0000000E+00   0.1070253E+00   0.1666883E-11
  2.010875   0.0000000E+00   0.1063843E+00   0.1568625E-11
  2.211962   0.0000000E+00   0.1043855E+00   0.1488875E-11
  2.413050   0.0000000E+00   0.1020130E+00   0.1634068E-11
  2.614137   0.0000000E+00   0.9981194E-01   0.3780824E-11
  2.815224   0.0000000E+00   0.9791788E-01   0.1899204E-10
  3.016312   0.0000000E+00   0.9618191E-01   0.1036698E-09
  3.217399   0.0000000E+00   0.9447470E-01   0.4999009E-09
  3.418487   0.0000000E+00   0.9273070E-01   0.2080855E-08
  3.619574   0.0000000E+00   0.9093950E-01   0.7604244E-08
  3.820662   0.0000000E+00   0.8915553E-01   0.2480903E-07
  4.021749   0.0000000E+00   0.8743717E-01   0.7324625E-07
  4.222837   0.0000000E+00   0.8584263E-01   0.1980505E-06
  4.423924   0.0000000E+00   0.8439541E-01   0.4948698E-06
  4.625012   0.0000000E+00   0.8312572E-01   0.1150251E-05
  4.826099   0.0000000E+00   0.8204734E-01   0.2513392E-05
  5.027187   0.0000000E+00   0.8117315E-01   0.5190279E-05
  5.228274   0.0000000E+00   0.8050190E-01   0.1051024E-04
  5.429361   0.0000000E+00   0.8002908E-01   0.1026685E-03
  5.630449   0.0000000E+00   0.7971845E-01   0.1226920E-03
  5.831536   0.0000000E+00   0.7955595E-01   0.2064657E-03
  6.032624   0.0000000E+00   0.7944582E-01   0.2641902E-03
  6.233711   0.0000000E+00   0.7936890E-01   0.4641192E-03
  6.434799   0.0000000E+00   0.7922646E-01   0.6797202E-03
  6.635886   0.0000000E+00   0.7898818E-01   0.1068291E-02
  6.836974   0.0000000E+00   0.7859227E-01   0.1581291E-02
  7.038061   0.0000000E+00   0.7800720E-01   0.2272423E-02
  7.239149   0.0000000E+00   0.7724017E-01   0.3251177E-02
  7.440236   0.0000000E+00   0.7631231E-01   0.4521109E-02
  7.641324   0.0000000E+00   0.7521233E-01   0.6209559E-02
  7.842411   0.0000000E+00   0.7402017E-01   0.8349946E-02
  8.043498   0.0000000E+00   0.7272333E-01   0.1105210E-01
  8.244586   0.0000000E+00   0.7134220E-01   0.1443719E-01
  8.445673   0.0000000E+00   0.6992668E-01   0.1860592E-01
  8.646761   0.0000000E+00   0.6846779E-01   0.2365178E-01
  8.847848   0.0000000E+00   0.6698793E-01   0.2966818E-01
  9.048936   0.0000000E+00   0.6551134E-01   0.3674513E-01
  9.250023   0.0000000E+00   0.6403526E-01   0.4498861E-01
  9.451111   0.0000000E+00   0.6257067E-01   0.5447274E-01
  9.652198   0.0000000E+00   0.6112746E-01   0.6526449E-01
  9.853286   0.0000000E+00   0.5970263E-01   0.7732144E-01
 10.054373   0.0000000E+00   0.5829805E-01   0.9062966E-01
 10.255461   0.0000000E+00   0.5691448E-01   0.1051500E+00
 10.456548   0.0000000E+00   0.5554639E-01   0.1207156E+00
 10.657635   0.0000000E+00   0.5419122E-01   0.1370380E+00
 10.858723   0.0000000E+00   0.5284284E-01   0.1539885E+00
 11.059810   0.0000000E+00   0.5149409E-01   0.1713184E+00
 11.260898   0.0000000E+00   0.5014101E-01   0.1883690E+00
 11.461985   0.0000000E+00   0.4877910E-01   0.2048734E+00
 11.663073   0.0000000E+00   0.4740601E-01   0.2204855E+00
 11.864160   0.0000000E+00   0.4601613E-01   0.2347859E+00
 12.065248   0.0000000E+00   0.4460547E-01   0.2468850E+00
 12.266335   0.0000000E+00   0.4317107E-01   0.2566099E+00
 12.467423   0.0000000E+00   0.4172126E-01   0.2635509E+00
 12.668510   0.0000000E+00   0.4024986E-01   0.2673307E+00
 12.869598   0.0000000E+00   0.3875304E-01   0.2674898E+00
 13.070685   0.0000000E+00   0.3722999E-01   0.2637695E+00
 13.271772   0.0000000E+00   0.3568968E-01   0.2559085E+00
 13.472860   0.0000000E+00   0.3413489E-01   0.2436885E+00
 13.673947   0.0000000E+00   0.3255684E-01   0.2270742E+00
 13.875035   0.0000000E+00   0.3095413E-01   0.2058976E+00
 14.076122   0.0000000E+00   0.2932533E-01   0.1799222E+00
 14.277210   0.0000000E+00   0.2768303E-01   0.1490314E+00
 14.478297   0.0000000E+00   0.2601533E-01   0.1131268E+00
 14.679385   0.0000000E+00   0.2431772E-01   0.0000000E+00
 14.880472   0.0000000E+00   0.2258796E-01   0.0000000E+00
 15.081560   0.0000000E+00   0.2082059E-01   0.0000000E+00
 15.282647   0.0000000E+00   0.1901505E-01   0.0000000E+00
