\cite{Zakharova}
Total Kinetic Energy(MeV) : Total Kinetic Energy(MeV) : Mass Number (A) : Mass Number (A) : Average Neutron Multiplicity : error 
132.5      135.0      144.0      145.5        2.7       24.0
132.5      135.0      145.5      147.0        3.4       25.0
132.5      135.0      147.0      148.5        1.8       27.0
132.5      135.0      148.5      150.0        2.4       24.0
132.5      135.0      150.0      151.5        3.9       20.0
132.5      135.0      151.5      153.0        4.3       19.0
132.5      135.0      153.0      154.5        3.2       24.0

135.0      137.5       78.0       79.5        1.2       21.0
135.0      137.5       79.5       81.0        2.1       20.0
135.0      137.5       81.0       82.5        2.0       20.0
135.0      137.5       82.5       84.0        2.1       21.0
135.0      137.5       84.0       85.5        2.1       20.0
135.0      137.5       85.5       87.0        0.9       25.0
135.0      137.5       87.0       88.5        1.4       28.0
135.0      137.5       88.5       90.0        2.4       20.0
135.0      137.5       90.0       91.5        2.1       21.0
135.0      137.5       91.5       93.0        1.4       27.0
135.0      137.5       93.0       94.5        1.2       27.0
135.0      137.5       94.5       96.0        3.1       22.0
135.0      137.5       96.0       97.5        2.9       22.0
135.0      137.5       97.5       99.0        2.2       19.0
135.0      137.5       99.0      100.5        2.2       21.0
135.0      137.5      100.5      102.0        1.6       24.0
135.0      137.5      102.0      103.5        0.9       27.0
135.0      137.5      103.5      105.0        1.0       25.0
135.0      137.5      105.0      106.5        2.2       20.0
135.0      137.5      106.5      108.0        2.4       20.0
135.0      137.5      108.0      109.5        1.5       22.0
135.0      137.5      109.5      111.0        1.3       23.0
135.0      137.5      111.0      112.5        2.0       20.0
135.0      137.5      112.5      114.0        2.6       19.0
135.0      137.5      114.0      115.5        1.8       19.0
135.0      137.5      115.5      117.0        0.8       23.0
135.0      137.5      117.0      118.5        1.6       18.0
135.0      137.5      118.5      120.0        1.1       20.0
135.0      137.5      120.0      121.5        1.4       19.0
135.0      137.5      121.5      123.0        3.0       18.0
135.0      137.5      123.0      124.5        2.8       18.0
135.0      137.5      124.5      126.0        2.2       17.0
135.0      137.5      126.0      127.5        4.0       16.0
135.0      137.5      127.5      129.0        4.4       16.0
135.0      137.5      129.0      130.5        4.3       16.0
135.0      137.5      130.5      132.0        3.9       17.0
135.0      137.5      132.0      133.5        5.1       17.0
135.0      137.5      133.5      135.0        4.6       17.0
135.0      137.5      135.0      136.5        2.9       20.0
135.0      137.5      136.5      138.0        2.4       19.0
135.0      137.5      138.0      139.5        1.3       22.0
135.0      137.5      141.0      142.5        0.6       28.0
135.0      137.5      142.5      144.0        3.2       22.0
135.0      137.5      144.0      145.5        2.3       22.0
135.0      137.5      145.5      147.0        4.2       20.0
135.0      137.5      147.0      148.5        2.3       21.0
135.0      137.5      148.5      150.0        1.9       22.0
135.0      137.5      150.0      151.5        3.9       19.0
135.0      137.5      151.5      153.0        7.0       17.0
135.0      137.5      153.0      154.5        5.9       18.0
135.0      137.5      154.5      156.0        3.4       21.0

137.5      140.0       78.0       79.5        1.4       17.0
137.5      140.0       79.5       81.0        1.8       17.0
137.5      140.0       81.0       82.5        2.6       19.0
137.5      140.0       82.5       84.0        2.5       17.0
137.5      140.0       84.0       85.5        1.4       18.0
137.5      140.0       85.5       87.0        1.2       20.0
137.5      140.0       87.0       88.5        1.6       18.0
137.5      140.0       88.5       90.0        2.2       17.0
137.5      140.0       90.0       91.5        2.5       17.0
137.5      140.0       91.5       93.0        2.6       17.0
137.5      140.0       93.0       94.5        3.7       17.0
137.5      140.0       94.5       96.0        2.9       18.0
137.5      140.0       96.0       97.5        3.7       17.0
137.5      140.0       97.5       99.0        3.3       17.0
137.5      140.0       99.0      100.5        3.1       18.0
137.5      140.0      100.5      102.0        2.7       19.0
137.5      140.0      102.0      103.5        1.3       21.0
137.5      140.0      103.5      105.0        2.2       19.0
137.5      140.0      105.0      106.5        2.7       19.0
137.5      140.0      106.5      108.0        2.8       18.0
137.5      140.0      108.0      109.5        2.6       18.0
137.5      140.0      109.5      111.0        1.8       19.0
137.5      140.0      111.0      112.5        1.6       18.0
137.5      140.0      112.5      114.0        1.5       19.0
137.5      140.0      114.0      115.5        1.4       17.0
137.5      140.0      115.5      117.0        3.0       15.0
137.5      140.0      117.0      118.5        2.2       15.0
137.5      140.0      118.5      120.0        1.6       16.0
137.5      140.0      120.0      121.5        2.4       15.0
137.5      140.0      121.5      123.0        2.8       15.0
137.5      140.0      123.0      124.5        2.8       15.0
137.5      140.0      124.5      126.0        1.0       18.0
137.5      140.0      126.0      127.5        2.3       15.0
137.5      140.0      127.5      129.0        3.2       15.0
137.5      140.0      129.0      130.5        3.1       15.0
137.5      140.0      130.5      132.0        2.6       16.0
137.5      140.0      132.0      133.5        3.1       15.0
137.5      140.0      133.5      135.0        1.4       17.0
137.5      140.0      135.0      136.5        1.9       16.0
137.5      140.0      136.5      138.0        2.3       17.0
137.5      140.0      138.0      139.5        1.4       19.0
137.5      140.0      139.5      141.0        0.8       22.0
137.5      140.0      141.0      142.5        2.2       17.0
137.5      140.0      142.5      144.0        2.6       18.0
137.5      140.0      144.0      145.5        2.0       19.0
137.5      140.0      145.5      147.0        2.9       17.0
137.5      140.0      147.0      148.5        3.5       17.0
137.5      140.0      148.5      150.0        2.6       18.0
137.5      140.0      150.0      151.5        5.4       16.0
137.5      140.0      151.5      153.0        8.2       15.0
137.5      140.0      153.0      154.5        6.2       15.0
137.5      140.0      154.5      156.0        6.0       15.0
137.5      140.0      156.0      157.5        6.4       15.0
137.5      140.0      157.5      159.0        5.1       29.0

140.0      142.5       78.0       79.5        1.1       17.0
140.0      142.5       79.5       81.0        1.6       12.0
140.0      142.5       81.0       82.5        0.8       12.0
140.0      142.5       82.5       84.0        2.0       14.0
140.0      142.5       84.0       85.5        1.1       17.0
140.0      142.5       85.5       87.0        1.6       14.0
140.0      142.5       87.0       88.5        1.9       14.0
140.0      142.5       88.5       90.0        2.2       14.0
140.0      142.5       90.0       91.5        2.6       14.0
140.0      142.5       91.5       93.0        3.1       13.0
140.0      142.5       93.0       94.5        3.6       13.0
140.0      142.5       94.5       96.0        3.2       14.0
140.0      142.5       96.0       97.5        3.1       14.0
140.0      142.5       97.5       99.0        3.1       15.0
140.0      142.5       99.0      100.5        3.6       15.0
140.0      142.5      100.5      102.0        3.9       14.0
140.0      142.5      102.0      103.5        3.3       14.0
140.0      142.5      103.5      105.0        4.1       15.0
140.0      142.5      105.0      106.5        3.2       15.0
140.0      142.5      106.5      108.0        3.3       15.0
140.0      142.5      108.0      109.5        3.9       15.0
140.0      142.5      109.5      111.0        4.0       15.0
140.0      142.5      111.0      112.5        1.1       18.0
140.0      142.5      112.5      114.0        1.6       16.0
140.0      142.5      114.0      115.5        2.6       14.0
140.0      142.5      115.5      117.0        2.9       13.0
140.0      142.5      117.0      118.5        2.0       14.0
140.0      142.5      118.5      120.0        1.4       15.0
140.0      142.5      120.0      121.5        1.2       16.0
140.0      142.5      121.5      123.0        2.6       13.0
140.0      142.5      123.0      124.5        3.2       13.0
140.0      142.5      124.5      126.0        1.5       14.0
140.0      142.5      126.0      127.5        2.0       13.0
140.0      142.5      127.5      129.0        3.5       13.0
140.0      142.5      129.0      130.5        3.3       13.0
140.0      142.5      130.5      132.0        2.2       14.0
140.0      142.5      132.0      133.5        2.3       14.0
140.0      142.5      133.5      135.0        2.0       12.0
140.0      142.5      135.0      136.5        2.2       14.0
140.0      142.5      136.5      138.0        2.6       14.0
140.0      142.5      138.0      139.5        1.5       16.0
140.0      142.5      139.5      141.0        2.5       14.0
140.0      142.5      141.0      142.5        2.9       14.0
140.0      142.5      142.5      144.0        2.9       15.0
140.0      142.5      144.0      145.5        2.7       15.0
140.0      142.5      145.5      147.0        2.8       15.0
140.0      142.5      147.0      148.5        2.5       14.0
140.0      142.5      148.5      150.0        1.9       14.0
140.0      142.5      150.0      151.5        4.7       13.0
140.0      142.5      151.5      153.0        4.8       13.0
140.0      142.5      153.0      154.5        5.4       13.0
140.0      142.5      154.5      156.0        6.1       12.0
140.0      142.5      156.0      157.5        5.1       12.0
140.0      142.5      157.5      159.0        4.5       12.0
140.0      142.5      159.0      160.5        5.5       18.0

142.5      145.0       78.0       79.5        0.7       18.0
142.5      145.0       79.5       81.0        1.0       12.0
142.5      145.0       81.0       82.5        0.9       14.0
142.5      145.0       82.5       84.0        1.8       12.0
142.5      145.0       84.0       85.5        1.7       11.0
142.5      145.0       85.5       87.0        1.6       11.0
142.5      145.0       87.0       88.5        1.8       11.0
142.5      145.0       88.5       90.0        2.3       11.0
142.5      145.0       90.0       91.5        2.4       10.0
142.5      145.0       91.5       93.0        3.1       10.0
142.5      145.0       93.0       94.5        2.9       11.0
142.5      145.0       94.5       96.0        2.5       11.0
142.5      145.0       96.0       97.5        2.5       11.0
142.5      145.0       97.5       99.0        2.7       12.0
142.5      145.0       99.0      100.5        2.6       12.0
142.5      145.0      100.5      102.0        3.3       11.0
142.5      145.0      102.0      103.5        3.9       11.0
142.5      145.0      103.5      105.0        3.6       13.0
142.5      145.0      105.0      106.5        3.1       13.0
142.5      145.0      106.5      108.0        3.6       13.0
142.5      145.0      108.0      109.5        4.2       13.0
142.5      145.0      109.5      111.0        2.7       13.0
142.5      145.0      111.0      112.5        1.9       14.0
142.5      145.0      112.5      114.0        2.9       13.0
142.5      145.0      114.0      115.5        3.1       12.0
142.5      145.0      115.5      117.0        2.4       13.0
142.5      145.0      117.0      118.5        2.8       12.0
142.5      145.0      118.5      120.0        1.5       13.0
142.5      145.0      120.0      121.5        2.4       12.0
142.5      145.0      121.5      123.0        3.1       11.0
142.5      145.0      123.0      124.5        4.0       11.0
142.5      145.0      124.5      126.0        2.9       12.0
142.5      145.0      126.0      127.5        4.4       11.0
142.5      145.0      127.5      129.0        3.6       12.0
142.5      145.0      129.0      130.5        2.7       12.0
142.5      145.0      130.5      132.0        2.9       12.0
142.5      145.0      132.0      133.5        3.2       12.0
142.5      145.0      133.5      135.0        2.9       12.0
142.5      145.0      135.0      136.5        2.9       12.0
142.5      145.0      136.5      138.0        2.0       13.0
142.5      145.0      138.0      139.5        2.5       13.0
142.5      145.0      139.5      141.0        1.7       13.0
142.5      145.0      141.0      142.5        2.4       12.0
142.5      145.0      142.5      144.0        2.8       12.0
142.5      145.0      144.0      145.5        2.9       12.0
142.5      145.0      145.5      147.0        2.5       12.0
142.5      145.0      147.0      148.5        2.9       11.0
142.5      145.0      148.5      150.0        3.7       10.0
142.5      145.0      150.0      151.5        2.8       11.0
142.5      145.0      151.5      153.0        2.8       11.0
142.5      145.0      153.0      154.5        3.9       10.0
142.5      145.0      154.5      156.0        3.7        9.0
142.5      145.0      156.0      157.5        4.0        9.0
142.5      145.0      157.5      159.0        5.1        9.0
142.5      145.0      159.0      160.5        5.2       10.0
142.5      145.0      160.5      162.0        4.8       16.0

145.0      147.5       78.0       79.5        0.9	NaN
145.0      147.5       79.5       81.0        0.8	NaN
145.0      147.5       81.0       82.5        1.0	NaN
145.0      147.5       82.5       84.0        1.3	NaN
145.0      147.5       84.0       85.5        1.6	NaN
145.0      147.5       85.5       87.0        1.6	NaN
145.0      147.5       87.0       88.5        1.6	NaN
145.0      147.5       88.5       90.0        1.4	NaN
145.0      147.5       90.0       91.5        2.3	NaN
145.0      147.5       91.5       93.0        3.0	NaN
145.0      147.5       93.0       94.5        3.0	NaN
145.0      147.5       94.5       96.0        2.8	NaN
145.0      147.5       96.0       97.5        2.6	NaN
145.0      147.5       97.5       99.0        2.7	NaN
145.0      147.5       99.0      100.5        2.8	NaN
145.0      147.5      100.5      102.0        3.7	NaN
145.0      147.5      102.0      103.5        3.7	NaN
145.0      147.5      103.5      105.0        3.7	NaN
145.0      147.5      105.0      106.5        3.6	NaN
145.0      147.5      106.5      108.0        3.9	NaN
145.0      147.5      108.0      109.5        2.5	NaN
145.0      147.5      109.5      111.0        2.6	NaN
