\cite{Vorobyev}
Count : Probability
 0.     0.0023
 1.     0.0290
 2.     0.1230
 3.     0.2719
 4.     0.3052
 5.     0.1867
 6.     0.0654
 7.     0.0139
 8.     0.0021
 9.     0.0005
