   0.0000E+00   0.0000E+00
   5.0000E-01   0.0000E+00
   1.0000E+00   0.0000E+00
   1.5000E+00   0.0000E+00
   2.0000E+00   0.0000E+00
   2.5000E+00   0.0000E+00
   3.0000E+00   0.0000E+00
   3.5000E+00   0.0000E+00
   4.0000E+00   0.0000E+00
   4.5000E+00   0.0000E+00
   5.0000E+00   0.0000E+00
   5.5000E+00   0.0000E+00
   6.0000E+00   0.0000E+00
   6.5000E+00   0.0000E+00
   7.0000E+00   0.0000E+00
   7.5000E+00   0.0000E+00
   8.0000E+00   0.0000E+00
   8.5000E+00   0.0000E+00
   9.0000E+00   0.0000E+00
   9.5000E+00   0.0000E+00
   1.0000E+01   0.0000E+00
   1.0500E+01   5.0980E-06
   1.1000E+01   1.4160E-05
   1.1500E+01   1.9270E-03
   1.2000E+01   8.8623E-03
   1.2500E+01   4.2843E-02
   1.3000E+01   1.0373E-01
   1.3500E+01   1.7119E-01
   1.4000E+01   2.2806E-01
   1.4500E+01   2.6430E-01
   1.5000E+01   2.8673E-01
   1.5500E+01   3.0204E-01
   1.6000E+01   3.2212E-01
   1.6500E+01   3.4109E-01
   1.7000E+01   3.6123E-01
   1.7500E+01   3.8392E-01
   1.8000E+01   4.0460E-01
   1.8500E+01   4.1952E-01
   1.9000E+01   4.3081E-01
   1.9500E+01   4.4046E-01
   2.0000E+01   4.4919E-01
