   0.0000E+00   1.0000E+00
   5.0000E-01   1.0000E+00
   1.0000E+00   1.0000E+00
   1.5000E+00   1.0000E+00
   2.0000E+00   1.0000E+00
   2.5000E+00   1.0000E+00
   3.0000E+00   1.0000E+00
   3.5000E+00   1.0000E+00
   4.0000E+00   9.9999E-01
   4.5000E+00   9.9980E-01
   5.0000E+00   9.9665E-01
   5.5000E+00   9.6056E-01
   6.0000E+00   7.8983E-01
   6.5000E+00   6.0343E-01
   7.0000E+00   6.2358E-01
   7.5000E+00   6.6795E-01
   8.0000E+00   6.9182E-01
   8.5000E+00   7.0434E-01
   9.0000E+00   7.1343E-01
   9.5000E+00   7.2006E-01
   1.0000E+01   7.2480E-01
   1.0500E+01   7.2648E-01
   1.1000E+01   7.2761E-01
   1.1500E+01   7.2592E-01
   1.2000E+01   7.1929E-01
   1.2500E+01   6.8665E-01
   1.3000E+01   6.3531E-01
   1.3500E+01   5.8904E-01
   1.4000E+01   5.5311E-01
   1.4500E+01   5.3576E-01
   1.5000E+01   5.2876E-01
   1.5500E+01   5.2391E-01
   1.6000E+01   5.0812E-01
   1.6500E+01   4.9212E-01
   1.7000E+01   4.7413E-01
   1.7500E+01   4.5205E-01
   1.8000E+01   4.3210E-01
   1.8500E+01   4.1672E-01
   1.9000E+01   3.9850E-01
   1.9500E+01   3.7550E-01
   2.0000E+01   3.5046E-01
