#  n+238U
# Incident Energy =   20.09227
# Particle spectrum from Pre-equilibrium emission from 239U
# num energy points =  128
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.201087   0.0000000E+00   0.1278205E-01   0.1118134E-11
  0.402175   0.0000000E+00   0.2480306E-01   0.1053365E-11
  0.603262   0.0000000E+00   0.3329199E-01   0.9927581E-12
  0.804350   0.0000000E+00   0.4298116E-01   0.9360418E-12
  1.005437   0.0000000E+00   0.5701498E-01   0.8829618E-12
  1.206525   0.0000000E+00   0.7272957E-01   0.8332794E-12
  1.407612   0.0000000E+00   0.8437231E-01   0.7867708E-12
  1.608700   0.0000000E+00   0.9034636E-01   0.7432261E-12
  1.809787   0.0000000E+00   0.9258250E-01   0.7024487E-12
  2.010875   0.0000000E+00   0.9251959E-01   0.6638966E-12
  2.211962   0.0000000E+00   0.9125035E-01   0.6327611E-12
  2.413050   0.0000000E+00   0.8962149E-01   0.6972401E-12
  2.614137   0.0000000E+00   0.8810978E-01   0.1619430E-11
  2.815224   0.0000000E+00   0.8683825E-01   0.8164823E-11
  3.016312   0.0000000E+00   0.8567863E-01   0.4472662E-10
  3.217399   0.0000000E+00   0.8451770E-01   0.2164114E-09
  3.418487   0.0000000E+00   0.8329764E-01   0.9037904E-09
  3.619574   0.0000000E+00   0.8200949E-01   0.3313324E-08
  3.820662   0.0000000E+00   0.8070298E-01   0.1084318E-07
  4.021749   0.0000000E+00   0.7943222E-01   0.3210954E-07
  4.222837   0.0000000E+00   0.7825199E-01   0.8707518E-07
  4.423924   0.0000000E+00   0.7718600E-01   0.2181993E-06
  4.625012   0.0000000E+00   0.7626436E-01   0.5086028E-06
  4.826099   0.0000000E+00   0.7550232E-01   0.1114441E-05
  5.027187   0.0000000E+00   0.7491439E-01   0.2307760E-05
  5.228274   0.0000000E+00   0.7450203E-01   0.4686143E-05
  5.429361   0.0000000E+00   0.7426356E-01   0.4590389E-04
  5.630449   0.0000000E+00   0.7416771E-01   0.5501121E-04
  5.831536   0.0000000E+00   0.7420346E-01   0.9283815E-04
  6.032624   0.0000000E+00   0.7428327E-01   0.1191425E-03
  6.233711   0.0000000E+00   0.7439049E-01   0.2099359E-03
  6.434799   0.0000000E+00   0.7443356E-01   0.3084166E-03
  6.635886   0.0000000E+00   0.7438452E-01   0.4862938E-03
  6.836974   0.0000000E+00   0.7418543E-01   0.7222413E-03
  7.038061   0.0000000E+00   0.7380642E-01   0.1041572E-02
  7.239149   0.0000000E+00   0.7325410E-01   0.1495709E-02
  7.440236   0.0000000E+00   0.7254832E-01   0.2088069E-02
  7.641324   0.0000000E+00   0.7167815E-01   0.2879721E-02
  7.842411   0.0000000E+00   0.7071965E-01   0.3889290E-02
  8.043498   0.0000000E+00   0.6966100E-01   0.5171865E-02
  8.244586   0.0000000E+00   0.6852175E-01   0.6789402E-02
  8.445673   0.0000000E+00   0.6734999E-01   0.8796115E-02
  8.646761   0.0000000E+00   0.6613739E-01   0.1124485E-01
  8.847848   0.0000000E+00   0.6490586E-01   0.1419076E-01
  9.048936   0.0000000E+00   0.6367924E-01   0.1769018E-01
  9.250023   0.0000000E+00   0.6245537E-01   0.2181049E-01
  9.451111   0.0000000E+00   0.6124541E-01   0.2660769E-01
  9.652198   0.0000000E+00   0.6005961E-01   0.3213880E-01
  9.853286   0.0000000E+00   0.5889566E-01   0.3841187E-01
 10.054373   0.0000000E+00   0.5775602E-01   0.4545363E-01
 10.255461   0.0000000E+00   0.5664211E-01   0.5328401E-01
 10.456548   0.0000000E+00   0.5554930E-01   0.6186423E-01
 10.657635   0.0000000E+00   0.5447525E-01   0.7109736E-01
 10.858723   0.0000000E+00   0.5341476E-01   0.8097333E-01
 11.059810   0.0000000E+00   0.5236122E-01   0.9142621E-01
 11.260898   0.0000000E+00   0.5131114E-01   0.1021739E+00
 11.461985   0.0000000E+00   0.5026044E-01   0.1131422E+00
 11.663073   0.0000000E+00   0.4920720E-01   0.1242182E+00
 11.864160   0.0000000E+00   0.4814608E-01   0.1352501E+00
 12.065248   0.0000000E+00   0.4707330E-01   0.1458085E+00
 12.266335   0.0000000E+00   0.4598610E-01   0.1558669E+00
 12.467423   0.0000000E+00   0.4489376E-01   0.1652604E+00
 12.668510   0.0000000E+00   0.4379015E-01   0.1738366E+00
 12.869598   0.0000000E+00   0.4267198E-01   0.1813783E+00
 13.070685   0.0000000E+00   0.4153816E-01   0.1877849E+00
 13.271772   0.0000000E+00   0.4039971E-01   0.1929445E+00
 13.472860   0.0000000E+00   0.3926091E-01   0.1967634E+00
 13.673947   0.0000000E+00   0.3811300E-01   0.1992896E+00
 13.875035   0.0000000E+00   0.3695558E-01   0.2004750E+00
 14.076122   0.0000000E+00   0.3578843E-01   0.2001918E+00
 14.277210   0.0000000E+00   0.3462916E-01   0.1983988E+00
 14.478297   0.0000000E+00   0.3346623E-01   0.1950705E+00
 14.679385   0.0000000E+00   0.3229810E-01   0.1904635E+00
 14.880472   0.0000000E+00   0.3112405E-01   0.1843687E+00
 15.081560   0.0000000E+00   0.2994355E-01   0.1767375E+00
 15.282647   0.0000000E+00   0.2876347E-01   0.1675488E+00
 15.483735   0.0000000E+00   0.2757642E-01   0.1567874E+00
 15.684822   0.0000000E+00   0.2638085E-01   0.1446342E+00
 15.885909   0.0000000E+00   0.2517504E-01   0.1309045E+00
 16.086997   0.0000000E+00   0.2395709E-01   0.1155456E+00
 16.288084   0.0000000E+00   0.2272352E-01   0.9852338E-01
 16.489172   0.0000000E+00   0.2147202E-01   0.7980669E-01
 16.690259   0.0000000E+00   0.2020003E-01   0.5939244E-01
 16.891347   0.0000000E+00   0.1890409E-01   0.0000000E+00
 17.092434   0.0000000E+00   0.1758131E-01   0.0000000E+00
