#  n+238U
# Incident Energy =   16.65942
# Particle spectrum from Pre-equilibrium emission from 239U
# num energy points =  128
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.201087   0.0000000E+00   0.1733104E-01   0.5326812E-11
  0.402175   0.0000000E+00   0.3327730E-01   0.4973024E-11
  0.603262   0.0000000E+00   0.4420774E-01   0.4645989E-11
  0.804350   0.0000000E+00   0.5650085E-01   0.4343600E-11
  1.005437   0.0000000E+00   0.7421513E-01   0.4063913E-11
  1.206525   0.0000000E+00   0.9376791E-01   0.3805127E-11
  1.407612   0.0000000E+00   0.1077707E+00   0.3565582E-11
  1.608700   0.0000000E+00   0.1143644E+00   0.3343744E-11
  1.809787   0.0000000E+00   0.1161752E+00   0.3138200E-11
  2.010875   0.0000000E+00   0.1151201E+00   0.2946058E-11
  2.211962   0.0000000E+00   0.1126197E+00   0.2789795E-11
  2.413050   0.0000000E+00   0.1097454E+00   0.3055052E-11
  2.614137   0.0000000E+00   0.1070839E+00   0.7053563E-11
  2.815224   0.0000000E+00   0.1047778E+00   0.3535930E-10
  3.016312   0.0000000E+00   0.1026642E+00   0.1926310E-09
  3.217399   0.0000000E+00   0.1006031E+00   0.9271039E-09
  3.418487   0.0000000E+00   0.9852346E-01   0.3851953E-08
  3.619574   0.0000000E+00   0.9641324E-01   0.1405107E-07
  3.820662   0.0000000E+00   0.9432911E-01   0.4576071E-07
  4.021749   0.0000000E+00   0.9233139E-01   0.1348678E-06
  4.222837   0.0000000E+00   0.9047977E-01   0.3640357E-06
  4.423924   0.0000000E+00   0.8879703E-01   0.9080390E-06
  4.625012   0.0000000E+00   0.8731292E-01   0.2106913E-05
  4.826099   0.0000000E+00   0.8603982E-01   0.4595625E-05
  5.027187   0.0000000E+00   0.8498920E-01   0.9473041E-05
  5.228274   0.0000000E+00   0.8415775E-01   0.1914717E-04
  5.429361   0.0000000E+00   0.8353881E-01   0.1866789E-03
  5.630449   0.0000000E+00   0.8309280E-01   0.2226420E-03
  5.831536   0.0000000E+00   0.8280342E-01   0.3738803E-03
  6.032624   0.0000000E+00   0.8256962E-01   0.4773641E-03
  6.233711   0.0000000E+00   0.8237039E-01   0.8366786E-03
  6.434799   0.0000000E+00   0.8210240E-01   0.1222353E-02
  6.635886   0.0000000E+00   0.8173371E-01   0.1916137E-02
  6.836974   0.0000000E+00   0.8120008E-01   0.2828428E-02
  7.038061   0.0000000E+00   0.8046891E-01   0.4052621E-02
  7.239149   0.0000000E+00   0.7954775E-01   0.5779746E-02
  7.440236   0.0000000E+00   0.7845856E-01   0.8009996E-02
  7.641324   0.0000000E+00   0.7718992E-01   0.1096110E-01
  7.842411   0.0000000E+00   0.7582407E-01   0.1468106E-01
  8.043498   0.0000000E+00   0.7434824E-01   0.1934905E-01
  8.244586   0.0000000E+00   0.7278341E-01   0.2515844E-01
  8.445673   0.0000000E+00   0.7118050E-01   0.3226014E-01
  8.646761   0.0000000E+00   0.6953025E-01   0.4078505E-01
  8.847848   0.0000000E+00   0.6785536E-01   0.5085519E-01
  9.048936   0.0000000E+00   0.6618015E-01   0.6257636E-01
  9.250023   0.0000000E+00   0.6450117E-01   0.7606898E-01
  9.451111   0.0000000E+00   0.6283010E-01   0.9138437E-01
