#  n+238U
# Incident Energy =    7.77440
# Particle spectrum from Pre-equilibrium emission from 239U
# num energy points =  128
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.201087   0.0000000E+00   0.4863476E-01   0.6914219E-04
  0.402175   0.0000000E+00   0.8996886E-01   0.6274447E-04
  0.603262   0.0000000E+00   0.1155250E+00   0.5701100E-04
  0.804350   0.0000000E+00   0.1430142E+00   0.5185146E-04
  1.005437   0.0000000E+00   0.1823130E+00   0.4718892E-04
  1.206525   0.0000000E+00   0.2239572E+00   0.4295766E-04
  1.407612   0.0000000E+00   0.2506697E+00   0.3910139E-04
  1.608700   0.0000000E+00   0.2594172E+00   0.3557173E-04
  1.809787   0.0000000E+00   0.2573055E+00   0.3232691E-04
  2.010875   0.0000000E+00   0.2491913E+00   0.2931496E-04
  2.211962   0.0000000E+00   0.2384266E+00   0.2673301E-04
  2.413050   0.0000000E+00   0.2273448E+00   0.2808281E-04
  2.614137   0.0000000E+00   0.2171028E+00   0.6189793E-04
  2.815224   0.0000000E+00   0.2078104E+00   0.2944374E-03
  3.016312   0.0000000E+00   0.1992162E+00   0.1510578E-02
  3.217399   0.0000000E+00   0.1908512E+00   0.6780987E-02
  3.418487   0.0000000E+00   0.1825303E+00   0.2595393E-01
  3.619574   0.0000000E+00   0.1741905E+00   0.8579704E-01
  3.820662   0.0000000E+00   0.1658952E+00   0.2476269E+00
  4.021749   0.0000000E+00   0.1577048E+00   0.6264716E+00
  4.222837   0.0000000E+00   0.1496672E+00   0.1382589E+01
  4.423924   0.0000000E+00   0.1417563E+00   0.2595352E+01
  4.625012   0.0000000E+00   0.1338883E+00   0.0000000E+00
  4.826099   0.0000000E+00   0.1261467E+00   0.0000000E+00
  5.027187   0.0000000E+00   0.1183406E+00   0.0000000E+00
  5.228274   0.0000000E+00   0.1103539E+00   0.0000000E+00
  5.429361   0.0000000E+00   0.1020405E+00   0.0000000E+00
  5.630449   0.0000000E+00   0.9318535E-01   0.0000000E+00
  5.831536   0.0000000E+00   0.8320148E-01   0.0000000E+00
  6.032624   0.0000000E+00   0.7271506E-01   0.0000000E+00
