#  n+238U
# Incident Energy =   14.64010
# Particle spectrum from Pre-equilibrium emission from 239U
# num energy points =  128
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.201087   0.0000000E+00   0.2108814E-01   0.2361684E-10
  0.402175   0.0000000E+00   0.4018768E-01   0.2191659E-10
  0.603262   0.0000000E+00   0.5300040E-01   0.2035846E-10
  0.804350   0.0000000E+00   0.6726379E-01   0.1892978E-10
  1.005437   0.0000000E+00   0.8775614E-01   0.1761898E-10
  1.206525   0.0000000E+00   0.1101576E+00   0.1641550E-10
  1.407612   0.0000000E+00   0.1258215E+00   0.1530972E-10
  1.608700   0.0000000E+00   0.1327270E+00   0.1429286E-10
  1.809787   0.0000000E+00   0.1340655E+00   0.1335694E-10
  2.010875   0.0000000E+00   0.1321324E+00   0.1248793E-10
  2.211962   0.0000000E+00   0.1286018E+00   0.1177930E-10
  2.413050   0.0000000E+00   0.1247123E+00   0.1285077E-10
  2.614137   0.0000000E+00   0.1211298E+00   0.2956232E-10
  2.815224   0.0000000E+00   0.1180070E+00   0.1476721E-09
  3.016312   0.0000000E+00   0.1151525E+00   0.8017157E-09
  3.217399   0.0000000E+00   0.1124031E+00   0.3845435E-08
  3.418487   0.0000000E+00   0.1096755E+00   0.1592328E-07
  3.619574   0.0000000E+00   0.1069528E+00   0.5788887E-07
  3.820662   0.0000000E+00   0.1042943E+00   0.1878882E-06
  4.021749   0.0000000E+00   0.1017628E+00   0.5518367E-06
  4.222837   0.0000000E+00   0.9941956E-01   0.1484237E-05
  4.423924   0.0000000E+00   0.9728492E-01   0.3688666E-05
  4.625012   0.0000000E+00   0.9538681E-01   0.8526112E-05
  4.826099   0.0000000E+00   0.9373413E-01   0.1852290E-04
  5.027187   0.0000000E+00   0.9233486E-01   0.3802062E-04
  5.228274   0.0000000E+00   0.9118100E-01   0.7650496E-04
  5.429361   0.0000000E+00   0.9026113E-01   0.7423503E-03
  5.630449   0.0000000E+00   0.8952851E-01   0.8808568E-03
