#  n+238U
# Incident Energy =   20.90000
# Particle spectrum from Pre-equilibrium emission from 239U
# num energy points =  128
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.201087   0.0000000E+00   0.1195190E-01   0.8591182E-12
  0.402175   0.0000000E+00   0.2324128E-01   0.8108879E-12
  0.603262   0.0000000E+00   0.3126074E-01   0.7656464E-12
  0.804350   0.0000000E+00   0.4044148E-01   0.7232070E-12
  1.005437   0.0000000E+00   0.5375406E-01   0.6833936E-12
  1.206525   0.0000000E+00   0.6870524E-01   0.6460409E-12
  1.407612   0.0000000E+00   0.7985782E-01   0.6109930E-12
  1.608700   0.0000000E+00   0.8567382E-01   0.5781038E-12
  1.809787   0.0000000E+00   0.8795630E-01   0.5472355E-12
  2.010875   0.0000000E+00   0.8805462E-01   0.5179800E-12
  2.211962   0.0000000E+00   0.8699868E-01   0.4944055E-12
  2.413050   0.0000000E+00   0.8559111E-01   0.5455509E-12
  2.614137   0.0000000E+00   0.8428634E-01   0.1268829E-11
  2.815224   0.0000000E+00   0.8320294E-01   0.6405530E-11
  3.016312   0.0000000E+00   0.8221900E-01   0.3513350E-10
  3.217399   0.0000000E+00   0.8122635E-01   0.1702014E-09
  3.418487   0.0000000E+00   0.8016946E-01   0.7116388E-09
  3.619574   0.0000000E+00   0.7903963E-01   0.2611842E-08
  3.820662   0.0000000E+00   0.7788476E-01   0.8556857E-08
  4.021749   0.0000000E+00   0.7675732E-01   0.2536592E-07
  4.222837   0.0000000E+00   0.7571066E-01   0.6885818E-07
  4.423924   0.0000000E+00   0.7476832E-01   0.1727214E-06
  4.625012   0.0000000E+00   0.7396015E-01   0.4029877E-06
  4.826099   0.0000000E+00   0.7330167E-01   0.8838530E-06
  5.027187   0.0000000E+00   0.7280772E-01   0.1831957E-05
  5.228274   0.0000000E+00   0.7248048E-01   0.3723361E-05
  5.429361   0.0000000E+00   0.7231906E-01   0.3650553E-04
  5.630449   0.0000000E+00   0.7229369E-01   0.4378715E-04
  5.831536   0.0000000E+00   0.7239419E-01   0.7396163E-04
  6.032624   0.0000000E+00   0.7253567E-01   0.9500176E-04
  6.233711   0.0000000E+00   0.7270218E-01   0.1675477E-03
  6.434799   0.0000000E+00   0.7280446E-01   0.2463658E-03
  6.635886   0.0000000E+00   0.7281522E-01   0.3888109E-03
  6.836974   0.0000000E+00   0.7267775E-01   0.5779988E-03
  7.038061   0.0000000E+00   0.7236268E-01   0.8343511E-03
  7.239149   0.0000000E+00   0.7187636E-01   0.1199317E-02
  7.440236   0.0000000E+00   0.7123816E-01   0.1675996E-02
  7.641324   0.0000000E+00   0.7043730E-01   0.2313857E-02
  7.842411   0.0000000E+00   0.6954846E-01   0.3128478E-02
  8.043498   0.0000000E+00   0.6856007E-01   0.4164934E-02
  8.244586   0.0000000E+00   0.6749142E-01   0.5474118E-02
  8.445673   0.0000000E+00   0.6638993E-01   0.7101034E-02
  8.646761   0.0000000E+00   0.6524755E-01   0.9089947E-02
  8.847848   0.0000000E+00   0.6408598E-01   0.1148742E-01
  9.048936   0.0000000E+00   0.6292894E-01   0.1434146E-01
  9.250023   0.0000000E+00   0.6177445E-01   0.1770962E-01
  9.451111   0.0000000E+00   0.6063372E-01   0.2164093E-01
  9.652198   0.0000000E+00   0.5951708E-01   0.2618600E-01
  9.853286   0.0000000E+00   0.5842244E-01   0.3135638E-01
 10.054373   0.0000000E+00   0.5735244E-01   0.3717961E-01
 10.255461   0.0000000E+00   0.5630867E-01   0.4367862E-01
 10.456548   0.0000000E+00   0.5528672E-01   0.5082918E-01
 10.657635   0.0000000E+00   0.5428443E-01   0.5855990E-01
 10.858723   0.0000000E+00   0.5329680E-01   0.6687150E-01
 11.059810   0.0000000E+00   0.5231738E-01   0.7571970E-01
 11.260898   0.0000000E+00   0.5134282E-01   0.8488147E-01
 11.461985   0.0000000E+00   0.5036914E-01   0.9430564E-01
 11.663073   0.0000000E+00   0.4939452E-01   0.1039096E+00
 11.864160   0.0000000E+00   0.4841370E-01   0.1135782E+00
 12.065248   0.0000000E+00   0.4742295E-01   0.1229624E+00
 12.266335   0.0000000E+00   0.4641951E-01   0.1320497E+00
 12.467423   0.0000000E+00   0.4541282E-01   0.1407109E+00
 12.668510   0.0000000E+00   0.4439681E-01   0.1488267E+00
 12.869598   0.0000000E+00   0.4336806E-01   0.1562203E+00
 13.070685   0.0000000E+00   0.4232556E-01   0.1628130E+00
 13.271772   0.0000000E+00   0.4128061E-01   0.1685154E+00
 13.472860   0.0000000E+00   0.4023766E-01   0.1732517E+00
 13.673947   0.0000000E+00   0.3918798E-01   0.1770707E+00
 13.875035   0.0000000E+00   0.3813121E-01   0.1799374E+00
 14.076122   0.0000000E+00   0.3706722E-01   0.1817439E+00
 14.277210   0.0000000E+00   0.3601444E-01   0.1824574E+00
 14.478297   0.0000000E+00   0.3496124E-01   0.1820584E+00
 14.679385   0.0000000E+00   0.3390626E-01   0.1807938E+00
 14.880472   0.0000000E+00   0.3284907E-01   0.1784791E+00
 15.081560   0.0000000E+00   0.3178951E-01   0.1750755E+00
 15.282647   0.0000000E+00   0.3073517E-01   0.1705697E+00
 15.483735   0.0000000E+00   0.2967888E-01   0.1649532E+00
 15.684822   0.0000000E+00   0.2861955E-01   0.1584322E+00
 15.885909   0.0000000E+00   0.2755598E-01   0.1508350E+00
 16.086997   0.0000000E+00   0.2648705E-01   0.1421215E+00
 16.288084   0.0000000E+00   0.2540980E-01   0.1322711E+00
 16.489172   0.0000000E+00   0.2432275E-01   0.1212661E+00
 16.690259   0.0000000E+00   0.2322441E-01   0.1091457E+00
 16.891347   0.0000000E+00   0.2211281E-01   0.9587417E-01
 17.092434   0.0000000E+00   0.2098584E-01   0.8138362E-01
 17.293522   0.0000000E+00   0.1984030E-01   0.6564774E-01
 17.494609   0.0000000E+00   0.1866899E-01   0.4863968E-01
 17.695697   0.0000000E+00   0.1747258E-01   0.0000000E+00
 17.896784   0.0000000E+00   0.1624858E-01   0.0000000E+00
 18.097872   0.0000000E+00   0.1499300E-01   0.0000000E+00
 18.298959   0.0000000E+00   0.1370172E-01   0.0000000E+00
 18.500046   0.0000000E+00   0.1236927E-01   0.0000000E+00
 18.701134   0.0000000E+00   0.1098693E-01   0.0000000E+00
 18.902221   0.0000000E+00   0.9542452E-02   0.0000000E+00
 19.103309   0.0000000E+00   0.8044579E-02   0.0000000E+00
 19.304396   0.0000000E+00   0.6463774E-02   0.0000000E+00
 19.505484   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.706571   0.0000000E+00   0.0000000E+00   0.0000000E+00
 19.907659   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.108746   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.309834   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.510921   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.712009   0.0000000E+00   0.0000000E+00   0.0000000E+00
 20.913096   0.0000000E+00   0.0000000E+00   0.0000000E+00
 21.114183   0.0000000E+00   0.0000000E+00   0.0000000E+00
 21.315271   0.0000000E+00   0.0000000E+00   0.0000000E+00
 21.516358   0.0000000E+00   0.0000000E+00   0.0000000E+00
 21.717446   0.0000000E+00   0.0000000E+00   0.0000000E+00
 21.918533   0.0000000E+00   0.0000000E+00   0.0000000E+00
 22.119621   0.0000000E+00   0.0000000E+00   0.0000000E+00
 22.320708   0.0000000E+00   0.0000000E+00   0.0000000E+00
 22.521796   0.0000000E+00   0.0000000E+00   0.0000000E+00
 22.722883   0.0000000E+00   0.0000000E+00   0.0000000E+00
 22.923971   0.0000000E+00   0.0000000E+00   0.0000000E+00
 23.125058   0.0000000E+00   0.0000000E+00   0.0000000E+00
 23.326146   0.0000000E+00   0.0000000E+00   0.0000000E+00
 23.527233   0.0000000E+00   0.0000000E+00   0.0000000E+00
 23.728320   0.0000000E+00   0.0000000E+00   0.0000000E+00
 23.929408   0.0000000E+00   0.0000000E+00   0.0000000E+00
 24.130495   0.0000000E+00   0.0000000E+00   0.0000000E+00
 24.331583   0.0000000E+00   0.0000000E+00   0.0000000E+00
 24.532670   0.0000000E+00   0.0000000E+00   0.0000000E+00
 24.733758   0.0000000E+00   0.0000000E+00   0.0000000E+00
 24.934845   0.0000000E+00   0.0000000E+00   0.0000000E+00
 25.135933   0.0000000E+00   0.0000000E+00   0.0000000E+00
 25.337020   0.0000000E+00   0.0000000E+00   0.0000000E+00
 25.538108   0.0000000E+00   0.0000000E+00   0.0000000E+00
 25.739195   0.0000000E+00   0.0000000E+00   0.0000000E+00
