E(MeV)      PFNS    Unc.(PFNS)  Unc.(%)    
0.0106101 0.249313101909 0.113132382648 45.3776322952
0.0119047 0.116166099491 0.106517845361 91.6944322206
0.0133574 0.109538173685 0.0981341977713 89.5890395738
0.0149871 0.0647000213083 0.0872012543221 134.777783003
0.0168159 0.0168537728459 0.0818744492004 485.793002842
0.0188677 0.0325547332913 0.0750426527539 230.512264015
0.0211699 0.0862384980439 0.0697748788326 80.909199969
0.023753 0.0893732373541 0.0597481555943 66.8524016397
0.0266513 0.0844736477237 0.0563669458084 66.7272543892
0.0299033 0.02362264325 0.050727153611 214.739532212
0.033552 0.0760096690156 0.0485555357204 63.8807356344
0.037646 0.168608931041 0.0480150655241 28.4771780638
0.0422396 0.179144478884 0.0444382616372 24.8058226042
0.0473935 0.16716114521 0.0422968287727 25.3030264418
0.0531764 0.09201686142 0.0386275223863 41.9787436674
0.0596649 0.270700044944 0.0408545200628 15.0921733579
0.0669452 0.147020551641 0.0374232250419 25.4544175111
0.0751137 0.151557434102 0.0354741608624 23.4064142564
0.0842789 0.169870494736 0.035977569202 21.1794103844
0.0945625 0.227798359367 0.0357330461473 15.6862614141
0.106101 0.201273876192 0.030820250568 15.3125935422
0.119048 0.23274237454 0.0281845379001 12.1097578195
0.133574 0.233345466494 0.0253416074619 10.8601241938
0.149871 0.257266491162 0.0234613724448 9.11948242419
0.168158 0.258418512423 0.0195688429213 7.57253911024
0.188677 0.27771684639 0.0163719078516 5.89517995197
0.211699 0.305101846238 0.0139364752666 4.56781086003
0.23753 0.308375947866 0.0119365347124 3.87077357846
0.266513 0.306243521824 0.011653550092 3.80532134121
0.299033 0.305407347914 0.012703331748 4.15947154998
0.33552 0.320694603102 0.0143585179208 4.47731822797
0.37646 0.289759211264 0.0155902008736 5.38039871296
0.422396 0.326780293861 0.0189021554986 5.78436210926
0.473936 0.338355277685 0.021963683949 6.49130821875
0.531764 0.296134568903 0.093957613029 31.7280124968
0.596649 0.345105575739 0.0738273219989 21.3926772527
0.669451 0.338933733814 0.0472273550475 13.9340969446
0.751137 0.360099461092 0.0304717735968 8.46204365436
0.84279 0.34706468299 0.0217544045788 6.26811244273
0.945626 0.322705789127 0.0174542520872 5.4087198542
1.06101 0.299241235412 0.0152464880189 5.09504914918
1.19048 0.308329568125 0.0143270188609 4.64665745423
1.33574 0.27255160536 0.012638369546 4.63705562448
1.49871 0.248635430014 0.0114341258951 4.59875163185
1.68159 0.234101189525 0.010635008881 4.54291108155
1.88677 0.22156735169 0.00992569266151 4.47976318975
2.11699 0.202626858188 0.00912517077673 4.50343595037
1.88677 0.225997257086 0.00801283023189 3.54554313412
2.11699 0.202784001949 0.0072122373679 3.55661062933
2.3753 0.183219666829 0.00651832035721 3.55765320941
2.66514 0.157660034137 0.00564068836971 3.57775412177
2.99033 0.134653908631 0.00481185874302 3.57350097888
3.3552 0.108067633421 0.0038844501486 3.59446212121
3.7646 0.0859416041721 0.00310909762658 3.61768628422
4.22396 0.0649145900075 0.00240562645466 3.70583324085
4.73935 0.0480669278266 0.00185935275466 3.86825794518
5.31764 0.0325164865939 0.0013784845337 4.23934034116
5.96649 0.0210333181099 0.00103444467315 4.91812403421
6.69451 0.0138169381494 0.00082097834938 5.94182546454
7.51137 0.00769131264858 0.000652468161109 8.48318344242
8.42789 0.00426701775786 0.00054313155169 12.7285983446
9.45625 0.00194185256844 0.000448914586619 23.1178511651
10.6101 0.00106827311719 0.000376889965026 35.2803004177
11.9047 0.000519090596724 0.000319350499783 61.5211490631
13.3574 0.00041153382848 0.000265906142891 64.6134350301
14.9871 0.00270913276573 0.000351048701532 12.9579733401
