E(MeV)      PFNS    Unc.(PFNS)  Unc.(%)    
0.0106101 0.257091837978 0.101627040898 39.5294699734
0.0119047 0.0629035308572 0.0944776331404 150.194483287
0.0133574 0.154160337041 0.0883153155743 57.287962176
0.0149871 0.214931256996 0.0802513229619 37.3381350315
0.0168159 0.0490901830893 0.0736946781287 150.121008909
0.0188677 0.0530814746453 0.0674452269567 127.059821543
0.0211699 0.110394462474 0.0627388674226 56.8315348585
0.023753 0.120062476647 0.0538728640299 44.8706919385
0.0266513 0.13529940945 0.0511939190593 37.8375037019
0.0299033 0.0955722093125 0.046428728441 48.5797375356
0.033552 0.1707297144 0.0451474192276 26.4437970779
0.037646 0.19100958414 0.0434876830401 22.7672780064
0.0422396 0.114083330456 0.0386391748863 33.8692556851
0.0473935 0.148092785221 0.0377172758965 25.4686788693
0.0531764 0.160370355486 0.0362181962698 22.5840967678
0.0596649 0.105934748285 0.0337558132902 31.8647222339
0.0669452 0.157207469197 0.0343185564611 21.8301055519
0.0751137 0.131442634373 0.0320296138779 24.3677510198
0.0842789 0.229667012563 0.0342131057177 14.8968305617
0.0945625 0.226102802878 0.0327185417742 14.4706484651
0.106101 0.168422263875 0.0276003646507 16.3875986556
0.119048 0.218902514182 0.0255955921044 11.6926898716
0.133574 0.221838344287 0.023053071648 10.3918336219
0.149871 0.269265102321 0.021807379091 8.09885087336
0.168158 0.251040186452 0.0178137342916 7.09596919257
0.188677 0.285593431238 0.0151245495323 5.29583242398
0.211699 0.292366320056 0.0125132126076 4.27997746293
0.23753 0.285539370242 0.0105286652341 3.68729020632
0.266513 0.291208778724 0.0103798384914 3.56439752155
0.299033 0.282516406531 0.0112053181042 3.96625393967
0.33552 0.288933764797 0.0125537265542 4.34484580334
0.37646 0.32707029962 0.0148392346742 4.53701687111
0.422396 0.320472950037 0.0171132945831 5.34001218547
0.473936 0.332039459198 0.0199121913643 5.99693524753
0.531764 0.380924083231 0.085253028758 22.3805825127
0.596649 0.3598034707 0.064905858976 18.039253165
0.669451 0.351075167291 0.0419603086076 11.9519443461
0.751137 0.366397071831 0.0275439118243 7.51750326133
0.84279 0.38530082985 0.0207960182843 5.39734583296
0.945626 0.342534403191 0.0167170950359 4.8804134359
1.06101 0.340558850297 0.015264902757 4.48230981038
1.19048 0.306829873853 0.0134521215501 4.38422810048
1.33574 0.289043638514 0.0122412057 4.23507182615
1.49871 0.262895672769 0.0110518569173 4.2038945719
1.68159 0.247640325136 0.0102372624941 4.13392386255
1.88677 0.225029330177 0.00931830142349 4.14092750317
2.11699 0.205759630204 0.00855189971798 4.15625733264
1.88677 0.218262916561 0.00767163357216 3.51485891101
2.11699 0.194676152179 0.00687329649671 3.53063095802
2.3753 0.170866459847 0.0060522388677 3.54208712063
2.66514 0.147543754035 0.00525489715321 3.56158563782
2.99033 0.125582471689 0.00446953267477 3.55904181105
3.3552 0.101498026826 0.00362964544869 3.57607488755
3.7646 0.080694653648 0.00290343502553 3.59805128874
4.22396 0.0603500513862 0.00222696797215 3.69008463291
4.73935 0.0443277835424 0.00171012062235 3.85789788185
5.31764 0.030794987503 0.00128804644329 4.18264967037
5.96649 0.0207245669138 0.000979920529209 4.72830401372
6.69451 0.0128086503733 0.000752761059906 5.87697406025
7.51137 0.00719485567073 0.000597228094569 8.30076546216
8.42789 0.00377882620134 0.0004926806437 13.0379281144
9.45625 0.00211278114958 0.000412600975057 19.5288080424
10.6101 0.00143042419166 0.000350535694626 24.5057163232
11.9047 0.000601409433227 0.000292645171954 48.659890548
13.3574 0.000369288788742 0.000241338838662 65.352332922
14.9871 0.00245280797122 0.000318971235515 13.0043297012
