E(MeV)      PFNS    Unc.(PFNS)  Unc.(%)    
0.0106101 0.0912315283186 0.126289989549 138.428010444
0.0119047 -0.00707015115017 0.119293052706 -1687.27726143
0.0133574 0.193971645367 0.112478682707 57.9871777102
0.0149871 0.0923644431216 0.0988299353833 106.999979693
0.0168159 0.244665206201 0.0959488805199 39.2163977911
0.0188677 0.120742333342 0.0854812979414 70.796460177
0.0211699 0.195242735762 0.0795735098764 40.7561948801
0.023753 0.146396726387 0.0672790083937 45.9566344507
0.0266513 0.126782669938 0.0631393677144 49.8012604918
0.0299033 0.0537981350352 0.0565506428326 105.116362855
0.033552 0.159550917635 0.0550541574126 34.5056977601
0.037646 0.119478745695 0.0515346812991 43.1329279524
0.0422396 0.102765126206 0.0469506904264 45.6873767978
0.0473935 0.0993795116039 0.0448636137685 45.1437253459
0.0531764 0.19930172191 0.0448175343971 22.4872790699
0.0596649 0.183420907343 0.0427281443923 23.295133042
0.0669452 0.14809734905 0.0413972195903 27.9527080369
0.0751137 0.2137864003 0.0407326637713 19.0529723659
0.0842789 0.245506764327 0.0417153985877 16.9915475454
0.0945625 0.186685852763 0.0387318687044 20.747082937
0.106101 0.229078249225 0.0350173211678 15.2861833397
0.119048 0.276798846544 0.0324631985068 11.7280830148
0.133574 0.302295681901 0.0299056996095 9.89286364313
0.149871 0.262818727892 0.0263064442858 10.0093492183
0.168158 0.30212249349 0.0227157545983 7.51872339457
0.188677 0.283129289358 0.0182210464153 6.43559218357
0.211699 0.287072608157 0.014982235564 5.21897078938
0.23753 0.304557760133 0.0129938200298 4.26645508033
0.266513 0.271495654844 0.0121696432674 4.48244494904
0.299033 0.306855476414 0.0139629873786 4.55034648291
0.33552 0.302492003782 0.0154660377023 5.1128748889
0.37646 0.269139167045 0.0168698641964 6.26808219019
0.422396 0.280081923602 0.0200041367723 7.14224485286
0.473936 0.308202219508 0.0238045282396 7.72367190527
0.531764 0.327137848189 0.0720652195984 22.0290070371
0.596649 0.32821448666 0.0570294587379 17.3756677587
0.669451 0.320133347707 0.0382979673824 11.9631296323
0.751137 0.341484439766 0.0268943518752 7.87571811284
0.84279 0.350084882882 0.0211287009893 6.03530801311
0.945626 0.340258769683 0.0180835335363 5.31464142809
1.06101 0.335285595108 0.0166129910969 4.95487767421
1.19048 0.300154007518 0.0146437334998 4.87873995783
1.33574 0.293515185388 0.0136355677858 4.64560897173
1.49871 0.26055244668 0.012128055015 4.6547461632
1.68159 0.253150109587 0.0114833084061 4.53616568639
1.88677 0.237309266357 0.0106586410366 4.49145589646
2.11699 0.216193196493 0.00977096526979 4.51955261695
1.88677 0.232714337424 0.00811407287822 3.48670948599
2.11699 0.206591846049 0.00724367768332 3.50627472567
2.3753 0.179278993731 0.00631139190049 3.52043023511
2.66514 0.15391735162 0.00544705895617 3.53895054641
2.99033 0.129783703857 0.00458846101544 3.53546776603
3.3552 0.103037806957 0.00365786055463 3.55001786494
3.7646 0.0791210421409 0.00282900936574 3.5755461369
4.22396 0.058902413803 0.0021518453402 3.65323795965
4.73935 0.043005000222 0.00163433694234 3.80034166702
5.31764 0.0305876129974 0.00123874441245 4.04982373929
5.96649 0.0200408514079 0.000911734671544 4.54938092692
6.69451 0.0123738633742 0.000684698069483 5.53342192955
7.51137 0.00695671479342 0.000528735424144 7.60036080025
8.42789 0.00397201766981 0.000431765594591 10.8701831282
9.45625 0.00221724565215 0.000356321254251 16.0704455055
10.6101 0.00112793857995 0.000294525567953 26.1118444912
11.9047 0.00047356812573 0.000245589870441 51.8594595155
13.3574 0.000659978649599 0.000218123212035 33.0500406593
14.9871 0.00196832522542 0.00026330702275 13.3772112123
