E(MeV)      PFNS    Unc.(PFNS)  Unc.(%)    
0.0106101 0.0706282804874 0.0705894149323 99.9449716816
0.0119047 0.0419809581827 0.0668427754225 159.221652663
0.0133574 0.105927173475 0.0616766462549 58.2255187518
0.0149871 0.00639733015943 0.0538119321151 841.162340758
0.0168159 0.0353414059254 0.0508097772612 143.76840969
0.0188677 0.149229979082 0.0474077257421 31.7682318483
0.0211699 0.0963919579845 0.0426465158652 44.2428152274
0.023753 0.14601848837 0.0369918167736 25.3336527358
0.0266513 0.152368522138 0.0349185486861 22.9171670081
0.0299033 0.0937939451103 0.0311238354744 33.1832032844
0.033552 0.136024061398 0.0298422886405 21.9389778057
0.037646 0.125543516021 0.0281626987294 22.4326190805
0.0422396 0.109222972546 0.0255692899286 23.4101758381
0.0473935 0.163771675999 0.0253731683583 15.4930137972
0.0531764 0.180461143282 0.024445417662 13.5460837815
0.0596649 0.166257875661 0.0231907777508 13.9486792181
0.0669452 0.179881747546 0.0230803397812 12.8308403138
0.0751137 0.226228025082 0.0227936913642 10.0755383229
0.0842789 0.19822868127 0.0222645218835 11.2317358623
0.0945625 0.200546862148 0.0213415546401 10.6416796611
0.106101 0.215568100221 0.0191180263373 8.8686713469
0.119048 0.180412710821 0.0164865890857 9.13826360165
0.133574 0.215836571516 0.0154440953121 7.15545804107
0.149871 0.229461639264 0.0142183952912 6.1964149375
0.168158 0.267961858127 0.0124989233413 4.66444121139
0.188677 0.259202159944 0.0100999619022 3.89655776959
0.211699 0.278764090713 0.0085481499776 3.06644588108
0.23753 0.275547218616 0.00722564482795 2.62228915401
0.266513 0.279268147066 0.00710474305506 2.54405779166
0.299033 0.273250563276 0.00765328552016 2.8008306473
0.33552 0.285737767158 0.00861398224859 3.01464602816
0.37646 0.280218858337 0.00959602513573 3.424475138
0.422396 0.275669196666 0.0110618544939 4.01272780118
0.473936 0.28913401874 0.01292195996 4.46919391096
0.531764 0.337729528641 0.0596663153483 17.6668932647
0.596649 0.304237012599 0.0443691369335 14.583740668
0.669451 0.325967970639 0.0300820294005 9.22852307898
0.751137 0.326708171292 0.0198340078907 6.07086373515
0.84279 0.340805556823 0.0156592168555 4.59476570789
0.945626 0.324461172151 0.01298143667 4.00092146123
1.06101 0.296451565275 0.011364363295 3.83346375131
1.19048 0.298877503664 0.0106296150267 3.55651224879
1.33574 0.285951712029 0.00986774173964 3.45084198644
1.49871 0.266036532187 0.00901623552146 3.38909677078
1.68159 0.243088005285 0.00825665851251 3.39657174892
1.88677 0.226669374775 0.00765131959588 3.37554184524
2.11699 0.205452403932 0.00694199426529 3.37888198552
1.88677 0.230376029027 0.0081453379476 3.53567078225
2.11699 0.203632410893 0.00724718675869 3.55895543687
2.3753 0.181809611854 0.00648997672881 3.56965545585
2.66514 0.157240386365 0.00564562494555 3.59044204613
2.99033 0.134749245944 0.00483442455533 3.58771919015
3.3552 0.108289569118 0.00390517266061 3.60623159961
3.7646 0.085795107746 0.00311222919833 3.62751359616
4.22396 0.0684392368282 0.00251365269373 3.67282396798
4.73935 0.0491577124925 0.00187886952123 3.82212561561
5.31764 0.036969905469 0.00147723371133 3.99577356931
5.96649 0.0248305013058 0.00108574340663 4.37261976013
6.69451 0.0146866565784 0.000774638380561 5.27443653652
7.51137 0.00799393579304 0.000574024714097 7.18075212209
8.42789 0.00405864210716 0.000448733536505 11.0562479928
9.45625 0.00208613007105 0.000364845484852 17.4891053015
10.6101 0.0012232141719 0.00030556235891 24.9802827608
11.9047 0.00059805926648 0.000255525590697 42.7257974282
13.3574 0.000475397451816 0.000216706164611 45.5842082836
14.9871 0.00194327936522 0.000270426697684 13.9159969752
