E(MeV)      PFNS    Unc.(PFNS)  Unc.(%)    
0.0106101 0.153470761343 0.159886134589 104.180192494
0.0119047 -0.0258191303665 0.150200019767 -581.739267104
0.0133574 0.123549001034 0.141206260815 114.291705828
0.0149871 0.104420250912 0.126159850675 120.819333006
0.0168159 0.0693167469343 0.118913525523 171.55093218
0.0188677 0.320281078947 0.114178785284 35.649556839
0.0211699 0.176901607323 0.102042267582 57.6830641205
0.023753 -0.0662457834274 0.082611977437 -124.705261471
0.0266513 -0.0536685053608 0.0781200924132 -145.560402489
0.0299033 0.101806904045 0.0746458269292 73.3209870487
0.033552 0.0383733715245 0.0688741136498 179.484134215
0.037646 0.159329253221 0.0683940219773 42.9262176247
0.0422396 0.135263487564 0.0623812639714 46.1183317795
0.0473935 0.154924146796 0.0603642546406 38.9637483176
0.0531764 0.157456958129 0.0575357717652 36.5406346274
0.0596649 0.189863458173 0.0559224389954 29.4540295082
0.0669452 0.143197174136 0.0538155919642 37.5814622662
0.0751137 0.138690930063 0.0507147866082 36.5667650978
0.0842789 0.249901138101 0.0539337107476 21.5820188565
0.0945625 0.212505805086 0.0506840707301 23.8506758484
0.106101 0.184106728248 0.043715936539 23.744888063
0.119048 0.278529959718 0.0415798719652 14.9283301542
0.133574 0.230785498414 0.0361064523153 15.6450264698
0.149871 0.164943641271 0.0307355437872 18.6339670632
0.168158 0.297334070478 0.0287175979967 9.65836103161
0.188677 0.289203727369 0.0233126647662 8.06098350747
0.211699 0.334060146961 0.0201200863598 6.02289334504
0.23753 0.304306949398 0.0165622262399 5.44260532751
0.266513 0.324616263048 0.0166299010609 5.12294144006
0.299033 0.272258176959 0.0170297069218 6.25498455619
0.33552 0.308027815936 0.0198292219772 6.43747770535
0.37646 0.288045014568 0.0219405015843 7.61703916911
0.422396 0.288593155646 0.02562540807 8.87942335732
0.473936 0.298441590149 0.0298820544174 10.0126977619
0.531764 0.341364463457 0.0656801789821 19.2404851744
0.596649 0.313164950672 0.0514416052285 16.4263609699
0.669451 0.343933623072 0.0382083434789 11.1092201855
0.751137 0.337640536271 0.0284137514472 8.41538511962
0.84279 0.360715077371 0.0242453002324 6.72145461984
0.945626 0.327183452138 0.0206390368965 6.30809313906
1.06101 0.343428690003 0.0199050491067 5.79597735603
1.19048 0.286131912175 0.016934761536 5.91851548724
1.33574 0.285456709789 0.0160280179994 5.61486819182
1.49871 0.27477298441 0.0149926432118 5.45637455732
1.68159 0.251166546494 0.0137304461896 5.46666997706
1.88677 0.238146930533 0.0128576756974 5.3990516143
2.11699 0.213690056084 0.0117334495679 5.49087298815
1.88677 0.223310521942 0.00790651000323 3.54058999749
2.11699 0.198219683484 0.00706318430753 3.56331126323
2.3753 0.169716392132 0.00608501646669 3.58540291262
2.66514 0.149768948994 0.00539420484143 3.60168437961
2.99033 0.125526692497 0.0045278026596 3.60704370484
3.3552 0.101564550433 0.00368330707421 3.62656759519
3.7646 0.0799190371218 0.0029212063256 3.65520710809
4.22396 0.0620109094478 0.00230811821701 3.7221163785
4.73935 0.045752408628 0.00176919452406 3.86688827345
5.31764 0.0334330582242 0.00136512945357 4.08317254261
5.96649 0.02288501968 0.0010222117162 4.46672858706
6.69451 0.0156327746071 0.000789556082434 5.05064585321
7.51137 0.00951515776352 0.000599508325618 6.30056106811
8.42789 0.00471520745435 0.000450690117966 9.5582245814
9.45625 0.00254693224899 0.000364208082051 14.2998731983
10.6101 0.00140325797118 0.000301834836344 21.5095757547
11.9047 0.000415505273506 0.000242466229872 58.3545493481
13.3574 0.000230557247113 0.000201120515604 87.2323547068
14.9871 0.00174033449873 0.000246432320705 14.1600549138
