E(MeV)      PFNS    Unc.(PFNS)  Unc.(%)    
0.0106101 0.0201621375496 0.0800344153503 396.954019154
0.0119047 0.0376268265777 0.0765895370818 203.550349705
0.0133574 0.0371565646188 0.0701748729151 188.86265088
0.0149871 -0.0208037262551 0.0619099777152 -297.590811165
0.0168159 0.108508773903 0.0597992713284 55.1100792841
0.0188677 0.192562825345 0.0557700355588 28.9619948497
0.0211699 0.0882748527705 0.0496938059184 56.2944081568
0.023753 0.137916808196 0.0431173535391 31.2633058313
0.0266513 0.0168459072021 0.0390611530673 231.873253239
0.0299033 0.122252211753 0.0371000060033 30.3471041312
0.033552 0.0972563609151 0.0345483258488 35.5229473155
0.037646 0.119306883634 0.033227483457 27.8504328039
0.0422396 0.18041525762 0.0316709903579 17.5544966516
0.0473935 0.176796729116 0.0303677575674 17.1766512419
0.0531764 0.166669985438 0.0287954280559 17.2769128049
0.0596649 0.175950489939 0.027876793851 15.8435443179
0.0669452 0.168180253333 0.0273878216906 16.284802257
0.0751137 0.242900604602 0.0275079093889 11.3247595385
0.0842789 0.209368988655 0.0269587710905 12.8762006559
0.0945625 0.241798170183 0.0265090536666 10.9632978804
0.106101 0.252168268769 0.0236846692686 9.39240665933
0.119048 0.247794606317 0.0212003091527 8.55559750383
0.133574 0.264121397146 0.0194554300056 7.36609385526
0.149871 0.302333009236 0.0183791654106 6.07911304724
0.168158 0.299337542669 0.0153615645531 5.13185363123
0.188677 0.329015835427 0.0130611269404 3.96975632601
0.211699 0.357674238772 0.0111677279262 3.1223182202
0.23753 0.361297658832 0.0095754041798 2.65028126967
0.266513 0.336045001308 0.00905689925049 2.69514476193
0.299033 0.350593100109 0.0100522085948 2.86720092085
0.33552 0.346456066675 0.0110401194607 3.18658569515
0.37646 0.350342407867 0.0124642959717 3.55774684759
0.422396 0.348985612539 0.0144287448359 4.13448128447
0.473936 0.349776821712 0.0165755264477 4.73888646097
0.531764 0.340575563073 0.103645833042 30.4325513277
0.596649 0.320096036426 0.0785689072678 24.545417102
0.669451 0.32699433455 0.0490631315026 15.0042757072
0.751137 0.336837438915 0.0295790768037 8.78141007694
0.84279 0.325413012451 0.0196687533606 6.04424304131
0.945626 0.303664584925 0.0150295955623 4.9494067825
1.06101 0.300966100083 0.013151975629 4.36991927841
1.19048 0.276123781043 0.0114990131619 4.16444143942
1.33574 0.269309938037 0.0106058995035 3.93817605871
1.49871 0.24973572854 0.00961458529031 3.8499037949
1.68159 0.243120482657 0.00906151537345 3.72717069101
1.88677 0.214535619133 0.00814425576974 3.79622544855
2.11699 0.196686715623 0.00745508500287 3.7903347866
1.88677 0.225396020722 0.00809374902287 3.59090147065
2.11699 0.202301919017 0.00727720268848 3.59719903985
2.3753 0.181655912689 0.00653013563239 3.59478287039
2.66514 0.155066139819 0.00560748104585 3.61618664938
2.99033 0.132968963654 0.00479995527965 3.60983130782
3.3552 0.106592243419 0.00387855488975 3.63868398425
3.7646 0.0836066779627 0.00307926179896 3.68303331025
4.22396 0.0652509472664 0.00245930274913 3.76899164251
4.73935 0.0464043111393 0.00186457234721 4.01810155443
5.31764 0.0320361218054 0.00142723558466 4.45508227659
5.96649 0.0210770158295 0.00110633811714 5.24902636166
6.69451 0.0130060192201 0.000882962478581 6.7888757016
7.51137 0.00751615126873 0.00072966829351 9.70800436849
8.42789 0.00422047623053 0.000619125330656 14.669560894
9.45625 0.00165582096313 0.000515985343902 31.1619042995
10.6101 0.00112953271537 0.000437331134747 38.7178811907
11.9047 0.00073289624193 0.000374310165197 51.0727363278
13.3574 0.000521997448082 0.000310440200994 59.4715936132
14.9871 0.00325309667 0.000414509579621 12.7420000593
