\cite{Zakharova}
Total Kinetic Energy (MeV) : Energy (MeV) : Mass Number (A) : Average Neutron Multiplicity : error 
  180.       182.5      160.5       1.8       10.
  180.       182.5      162.        1.7       15.

  190.       192.5       91.5       0.
  190.       192.5       93.        0.4            28.
  190.       192.5       96.        0.4             9.
  190.       192.5       97.5       0.3             7.
  190.       192.5       99.        0.5             5.
  190.       192.5      100.5       0.5             4.
  190.       192.5      102.        0.7             3.
  190.       192.5      103.5       0.9             2.
  190.       192.5      105.        1.1             2.
  190.       192.5      106.5       1.3             2.
  190.       192.5      108.        1.3             2.
  190.       192.5      109.5       1.5             2.
  190.       192.5      111.        1.8             2.
  190.       192.5      112.5       2.2             2.
  190.       192.5      114.        2.3             2.
  190.       192.5      115.5       2.7             2.
  190.       192.5      117.        2.8             2.
  190.       192.5      118.5       3.4             2.
  190.       192.5      120.        3.7             2.
  190.       192.5      121.5      3.9              3.
  190.       192.5      123.       4.5              3.
  190.       192.5      124.5      2.3              4.
  190.       192.5      126.       1.1              5.
  190.       192.5      127.5      0.5              5.
  190.       192.5      129.       0.4              3.
  190.       192.5      130.5      0.5              4.
  190.       192.5      132.       0.6              3.
  190.       192.5      133.5      0.8              3.
  190.       192.5      135.       0.9              2.
  190.       192.5      136.5      1.1              2.
  190.       192.5      138.       1.2              2.
  190.       192.5      139.5      1.1              2.
  190.       192.5      141.       1.1              2.
  190.       192.5      142.5      1.0              2.
  190.       192.5      144.       1.1              2.
  190.       192.5      145.5      1.2              2.
  190.       192.5      147.       1.2              2.
  190.       192.5      148.5      1.3              3.
  190.       192.5      150.       1.2              3.
  190.       192.5      151.5      1.0              5.
  190.       192.5      153.       1.2              6.
  190.       192.5      154.5      0.9             12.

  200.       202.5      100.5      0.
  200.       202.5      102.       0.3            13.
  200.       202.5      103.5      0.4             8.
  200.       202.5      105.       0.5             6.
  200.       202.5      106.5      0.6             5.
  200.       202.5      108.       0.9             4.
  200.       202.5      109.5      1.0             4.
  200.       202.5      111.       1.1             3.
  200.       202.5      112.5      1.3             3.
  200.       202.5      114.       1.6             3.
  200.       202.5      115.5      1.7             3.
  200.       202.5      117.       1.8             3.
  200.       202.5      118.5      2.4             3.
  200.       202.5      120.       2.6             3.
  200.       202.5      121.5      2.9             3.
  200.       202.5      123.       3.6             4.
  200.       202.5      124.5      1.3             6.
  200.       202.5      126.       0.9             6.
  200.       202.5      127.5      0.4             7.
  200.       202.5      129.       0.3             7.
  200.       202.5      130.5      0.3             6.
  200.       202.5      132.       0.5             5.
  200.       202.5      133.5      0.5             4.
  200.       202.5      135.       0.5             4.
  200.       202.5      136.5      0.6             4.
  200.       202.5      138.       0.5             4.
  200.       202.5      139.5      0.7             4.
  200.       202.5      141.       0.8             4.
  200.       202.5      142.5      0.7             5.
  200.       202.5      144.       0.7             5.
