\cite{Shengyao_2}
Total Kinetic Energy (MeV) : Energy (MeV) : Mass Number (A) : Neutron Multiplicity : error 
       150.       160.        85.     1.4864   NaN 
       150.       160.        89.     1.1938   NaN 
       150.       160.        93.     2.0304   NaN 
       150.       160.        98.     1.8495   NaN 
       150.       160.       102.     1.7602   NaN 
       150.       160.       105.     2.6154   NaN 
       150.       160.       109.     3.4150   NaN 
       150.       160.       111.     3.6573   NaN 
       150.       160.       113.     3.2153   NaN 
       150.       160.       115.     4.0311   NaN 
       150.       160.       116.     4.7177   NaN 
       150.       160.       121.     4.4813   NaN 
       150.       160.       124.     3.9473   NaN 
       150.       160.       127.     5.4868   NaN 
       150.       160.       129.     3.4884   NaN 
       150.       160.       131.     1.7866   NaN 
       150.       160.       135.     1.5680   NaN 
       150.       160.       138.     1.8675   NaN 
       150.       160.       140.     2.2952   NaN 
       150.       160.       142.     2.0562   NaN 
       150.       160.       146.     2.6340   NaN 
       150.       160.       148.     3.1351   NaN 
       150.       160.       152.     3.0650   NaN 
       150.       160.       154.     3.3816   NaN 
       150.       160.       156.     3.6980   NaN 
       150.       160.       158.     4.2553   NaN 
       150.       160.       160.     4.0351   NaN 
       150.       160.       162.     3.8146   NaN 
       150.       160.       166.     4.5220   NaN 
       150.       160.       168.     3.8753   NaN 
       150.       160.       171.     4.0078   NaN 
       150.       160.       172.     4.6571   NaN 
       150.       160.       174.     4.9549   NaN 
       50.       160.       178.     4.7919    NaN 
        
       160.       170.        80.     1.1186   NaN 
       160.       170.        81.     0.7119   NaN 
       160.       170.        84.     0.4555   NaN 
       160.       170.        85.     1.1787   NaN 
       160.       170.        87.     0.7541   NaN 
       160.       170.        91.     1.1274   NaN 
       160.       170.        92.     1.3875   NaN 
       160.       170.        93.     1.6482   NaN 
       160.       170.        95.     1.8160   NaN 
       160.       170.        99.     1.7823   NaN 
       160.       170.       100.     2.0421   NaN 
       160.       170.       101.     2.3577   NaN 
       160.       170.       104.     2.4530   NaN 
       160.       170.       106.     2.6032   NaN 
       160.       170.       106.     3.0660   NaN 
       160.       170.       110.     3.3097   NaN 
       160.       170.       111.     4.2181   NaN 
       160.       170.       114.     4.0906   NaN 
       160.       170.       116.     5.0369   NaN 
       160.       170.       120.     5.0220   NaN 
       160.       170.       124.     4.7100   NaN 
       160.       170.       126.     2.7118   NaN 
       160.       170.       127.     1.0833   NaN 
       160.       170.       129.     0.6593   NaN 
       160.       170.       132.     1.1243   NaN 
       160.       170.       133.     1.5142   NaN 
       160.       170.       134.     1.7931   NaN 
       160.       170.       137.     2.1655   NaN 
       160.       170.       140.     2.3531   NaN 
       160.       170.       144.     2.3934   NaN 
       160.       170.       144.     2.7640   NaN 
       160.       170.       147.     2.9333   NaN 
       160.       170.       152.     2.8814   NaN 
       160.       170.       153.     3.2341   NaN 
       160.       170.       155.     3.4028   NaN 
       160.       170.       158.     3.5536   NaN 
       160.       170.       159.     3.8134   NaN 
       160.       170.       161.     4.0374   NaN 
       160.       170.       164.     4.1876   NaN 
       160.       170.       168.     4.2650   NaN 
       160.       170.       169.     5.1363   NaN 
    
       170.       180.        88.     0.6770   NaN 
       170.       180.        94.     1.1259   NaN 
       170.       180.        96.     0.8867   NaN 
       170.       180.        97.     1.3139   NaN 
       170.       180.       101.     1.1872   NaN 
       170.       180.       102.     1.3547   NaN 
       170.       180.       107.     1.3770   NaN 
       170.       180.       107.     1.8404   NaN 
       170.       180.       110.     2.0272   NaN 
       170.       180.       113.     2.3630   NaN 
       170.       180.       114.     2.8270   NaN 
       170.       180.       117.     3.1626   NaN 
       170.       180.       119.     3.5898   NaN 
       170.       180.       119.     4.0532   NaN 
       170.       180.       122.     4.5186   NaN 
       170.       180.       124.     4.6867   NaN 
       170.       180.       125.     5.0581   NaN 
       170.       180.       129.     4.1903   NaN 
       170.       180.       131.     3.0809   NaN 
       170.       180.       131.     1.2105   NaN 
       170.       180.       133.     0.8423   NaN 
       170.       180.       136.     1.1225   NaN 
       170.       180.       139.     1.2544   NaN 
       170.       180.       141.     1.4783   NaN 
       170.       180.       143.     1.7022   NaN 
       170.       180.       147.     1.9087   NaN 
       170.       180.       149.     2.0956   NaN 
       170.       180.       153.     2.3391   NaN 
       170.       180.       156.     2.5821   NaN 
       170.       180.       160.     2.6781   NaN 
       170.       180.       165.     2.7374   NaN 
       170.       180.       166.     3.1643   NaN 
       170.       180.       168.     3.4623   NaN 
       170.       180.       170.     3.7602   NaN 
       170.       180.       173.     3.9847   NaN 
       170.       180.       174.     4.4857   NaN 
    
       180.       190.        87.     0.9117   NaN 
       180.       190.        91.     0.8052   NaN 
       180.       190.        94.     0.7714   NaN 
       180.       190.        95.     1.0102   NaN 
       180.       190.        99.     0.9954   NaN 
       180.       190.       102.     0.9984   NaN 
       180.       190.       106.     1.0386   NaN 
       180.       190.       109.     1.3530   NaN 
       180.       190.       110.     1.5194   NaN 
       180.       190.       111.     1.9243   NaN 
       180.       190.       114.     2.2020   NaN 
       180.       190.       116.     2.5158   NaN 
       180.       190.       118.     2.7743   NaN 
       180.       190.       120.     3.4369   NaN 
       180.       190.       123.     3.7147   NaN 
       180.       190.       125.     4.0461   NaN 
       180.       190.       126.     4.4693   NaN 
       180.       190.       128.     4.2332   NaN 
       180.       190.       130.     2.1430   NaN 
       180.       190.       133.     1.4112   NaN 
       180.       190.       134.     0.9722   NaN 
       180.       190.       137.     1.2500   NaN 
       180.       190.       140.     1.4360   NaN 
       180.       190.       143.     1.6400   NaN 
       180.       190.       144.     1.8615   NaN 
       180.       190.       147.     2.0295   NaN 
       180.       190.       149.     2.2332   NaN 
       180.       190.       152.     2.4192   NaN 
       180.       190.       155.     2.5502   NaN 
       180.       190.       156.     2.7900   NaN 
       180.       190.       160.     2.8847   NaN 
       180.       190.       165.     2.7975   NaN 
       180.       190.       166.     3.3304   NaN 
       180.       190.       168.     3.5892   NaN 
       180.       190.       171.     3.8669   NaN 
       180.       190.       173.     4.0159   NaN 
       180.       190.       174.     4.5492   NaN 
    
       190.       200.        90.     0.7937   NaN 
       190.       200.        96.     0.7257   NaN 
       190.       200.        99.     0.6185   NaN 
       190.       200.       102.     0.4375   NaN 
       190.       200.       105.     0.5879   NaN 
       190.       200.       107.     0.7547   NaN 
       190.       200.       110.     1.0147   NaN 
       190.       200.       111.     1.3640   NaN 
       190.       200.       115.     1.4963   NaN 
       190.       200.       117.     1.8840   NaN 
       190.       200.       119.     2.2340   NaN 
       190.       200.       121.     2.4746   NaN 
       190.       200.       122.     2.8245   NaN 
       190.       200.       124.     3.4316   NaN 
       190.       200.       126.     3.8197   NaN 
       190.       200.       128.     3.6380   NaN 
       190.       200.       129.     2.0792   NaN 
       190.       200.       131.     1.4937   NaN 
       190.       200.       134.     1.2944   NaN 
       190.       200.       137.     1.4440   NaN 
       190.       200.       138.     1.7019   NaN 
       190.       200.       140.     1.9799   NaN 
       190.       200.       141.     2.1827   NaN 
       190.       200.       144.     2.2773   NaN 
       190.       200.       148.     2.3542   NaN 
       190.       200.       151.     2.5405   NaN 
       190.       200.       153.     2.6531   NaN 
       190.       200.       153.     2.3045   NaN 
       190.       200.       157.     2.1797   NaN 
       190.       200.       160.     1.9621   NaN 
       190.       200.       163.     2.1120   NaN 
       190.       200.       165.     1.8200   NaN 
       190.       200.       167.     1.5473   NaN 
    
       200.       210.        97.     0.1626   NaN 
       200.       210.       100.     0.9179   NaN 
       200.       210.       104.     0.1323   NaN 
       200.       210.       106.     0.2995   NaN 
       200.       210.       109.     0.1372   NaN 
       200.       210.       109.     0.6142   NaN 
       200.       210.       111.     0.7634   NaN 
       200.       210.       115.     0.8216   NaN 
       200.       210.       116.     1.3366   NaN 
       200.       210.       119.     1.4311   NaN 
       200.       210.       120.     1.6894   NaN 
       200.       210.       122.     2.0767   NaN 
       200.       210.       124.     2.4083   NaN 
       200.       210.       126.     2.8693   NaN 
       200.       210.       128.     3.3480   NaN 
       200.       210.       131.     2.1582   NaN 
       200.       210.       132.     0.4896   NaN 
       200.       210.       134.     0.1066   NaN 
       200.       210.       135.     0.3461   NaN 
       200.       210.       139.     0.3863   NaN 
       200.       210.       140.     1.0473   NaN 
       200.       210.       142.     0.8477   NaN 
       200.       210.       145.     0.7225   NaN 
       200.       210.       149.     0.7994   NaN 
       200.       210.       152.     1.0410   NaN 
       200.       210.       158.     1.0470   NaN 
       200.       210.       160.     1.2876   NaN 
       200.       210.       163.     1.8220   NaN 
