E(MeV)      PFNS        Uncertainty
4.94E-01   1.02E+05
5.44E-01   1.08E+05
6.43E-01   1.14E+05
7.09E-01   1.22E+05
8.08E-01   1.22E+05
9.40E-01   1.15E+05
1.08E+00   1.15E+05
1.22E+00   1.10E+05
1.31E+00   1.01E+05
1.43E+00   1.01E+05
1.55E+00   1.00E+05
1.64E+00   9.31E+04
1.78E+00   8.79E+04
1.84E+00   8.18E+04
1.99E+00   7.84E+04
2.11E+00   7.40E+04
2.21E+00   6.98E+04
2.29E+00   6.59E+04
2.35E+00   6.23E+04
2.49E+00   5.79E+04
2.60E+00   5.71E+04
2.70E+00   5.47E+04
2.78E+00   5.31E+04
2.88E+00   5.09E+04
3.01E+00   4.73E+04
3.10E+00   4.34E+04
3.20E+00   4.04E+04
3.28E+00   3.87E+04
3.38E+00   3.60E+04
3.49E+00   3.35E+04
3.58E+00   3.21E+04
3.67E+00   2.90E+04
3.77E+00   2.70E+04
3.86E+00   2.66E+04
3.92E+00   2.48E+04
4.04E+00   2.37E+04
4.20E+00   2.12E+04
4.45E+00   1.88E+04
4.63E+00   1.66E+04
4.83E+00   1.50E+04
4.98E+00   1.30E+04
5.16E+00   1.21E+04
5.27E+00   1.11E+04
5.44E+00   1.01E+04
5.59E+00   8.95E+03
5.75E+00   8.45E+03
5.93E+00   7.11E+03
6.12E+00   6.34E+03
6.30E+00   5.42E+03
6.50E+00   5.04E+03
6.69E+00   4.55E+03
6.94E+00   3.83E+03
7.17E+00   3.00E+03
7.40E+00   2.64E+03
7.63E+00   2.01E+03
7.91E+00   1.69E+03
8.18E+00   1.42E+03
8.48E+00   9.97E+02
8.79E+00   8.51E+02
9.15E+00   5.95E+02
9.47E+00   3.87E+02
9.86E+00   3.12E+02   4.27E+01
1.02E+01   2.66E+02   4.08E+01
1.06E+01   2.11E+02   2.90E+01
1.11E+01   1.26E+02   2.35E+01
1.15E+01   9.77E+01   1.33E+01
1.20E+01   7.75E+01   1.31E+01
1.26E+01   6.61E+01   1.01E+01
1.31E+01   5.25E+01   7.18E+00
1.38E+01   4.22E+01   6.48E+00
1.44E+01   3.76E+01   5.13E+00
1.51E+01   3.34E+01   6.23E+00
1.59E+01   2.92E+01   6.46E+00
1.67E+01   2.79E+01   5.69E+00
