# n+239Pu
# Incident Energy =   19.70000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.1470153E-01   0.8114730E-12
  0.398333   0.0000000E+00   0.2725759E-01   0.7646349E-12
  0.597500   0.0000000E+00   0.3538511E-01   0.7207048E-12
  0.796667   0.0000000E+00   0.4552253E-01   0.6795046E-12
  0.995833   0.0000000E+00   0.5999991E-01   0.6408660E-12
  1.195000   0.0000000E+00   0.7389310E-01   0.6046306E-12
  1.394167   0.0000000E+00   0.8268340E-01   0.5706489E-12
  1.593333   0.0000000E+00   0.8705177E-01   0.5387801E-12
  1.792500   0.0000000E+00   0.8848779E-01   0.5088919E-12
  1.991667   0.0000000E+00   0.8799958E-01   0.4808013E-12
  2.190833   0.0000000E+00   0.8658837E-01   0.4544618E-12
  2.390000   0.0000000E+00   0.8493657E-01   0.4444545E-12
  2.589167   0.0000000E+00   0.8345948E-01   0.6236877E-12
  2.788333   0.0000000E+00   0.8219342E-01   0.2086793E-11
  2.987500   0.0000000E+00   0.8104205E-01   0.1070560E-10
  3.186667   0.0000000E+00   0.7995220E-01   0.5297759E-10
  3.385833   0.0000000E+00   0.7889610E-01   0.2304845E-09
  3.585000   0.0000000E+00   0.7788209E-01   0.8780526E-09
  3.784167   0.0000000E+00   0.7692306E-01   0.2975629E-08
  3.983333   0.0000000E+00   0.7604667E-01   0.9108377E-08
  4.182500   0.0000000E+00   0.7528616E-01   0.2550508E-07
  4.381667   0.0000000E+00   0.7465991E-01   0.6614226E-07
  4.580833   0.0000000E+00   0.7416679E-01   0.1596594E-06
  4.780000   0.0000000E+00   0.7381233E-01   0.3607510E-06
  4.979167   0.0000000E+00   0.7362051E-01   0.7703085E-06
  5.178333   0.0000000E+00   0.7358881E-01   0.1560328E-05
  5.377500   0.0000000E+00   0.7369275E-01   0.3120087E-05
  5.576667   0.0000000E+00   0.7391715E-01   0.2865252E-04
  5.775833   0.0000000E+00   0.7422890E-01   0.4284643E-04
  5.975000   0.0000000E+00   0.7456814E-01   0.6195304E-04
  6.174167   0.0000000E+00   0.7487738E-01   0.9489730E-04
  6.373333   0.0000000E+00   0.7510069E-01   0.1407259E-03
  6.572500   0.0000000E+00   0.7518079E-01   0.2154981E-03
  6.771667   0.0000000E+00   0.7509524E-01   0.2961143E-03
  6.970833   0.0000000E+00   0.7481657E-01   0.4412549E-03
  7.170000   0.0000000E+00   0.7433945E-01   0.6471674E-03
  7.369167   0.0000000E+00   0.7372482E-01   0.9287469E-03
  7.568333   0.0000000E+00   0.7295015E-01   0.1292568E-02
  7.767500   0.0000000E+00   0.7205785E-01   0.1771483E-02
  7.966667   0.0000000E+00   0.7108098E-01   0.2389382E-02
  8.165833   0.0000000E+00   0.7001470E-01   0.3159849E-02
  8.365000   0.0000000E+00   0.6891214E-01   0.4131458E-02
  8.564167   0.0000000E+00   0.6777452E-01   0.5335758E-02
  8.763333   0.0000000E+00   0.6660904E-01   0.6810911E-02
  8.962500   0.0000000E+00   0.6544045E-01   0.8583055E-02
  9.161667   0.0000000E+00   0.6426903E-01   0.1068978E-01
  9.360833   0.0000000E+00   0.6310215E-01   0.1316556E-01
  9.560000   0.0000000E+00   0.6195633E-01   0.1605439E-01
  9.759167   0.0000000E+00   0.6082841E-01   0.1938859E-01
  9.958333   0.0000000E+00   0.5971913E-01   0.2320037E-01
 10.157500   0.0000000E+00   0.5862982E-01   0.2750600E-01
 10.356667   0.0000000E+00   0.5755697E-01   0.3231812E-01
 10.555833   0.0000000E+00   0.5649707E-01   0.3766071E-01
 10.755000   0.0000000E+00   0.5544717E-01   0.4354073E-01
 10.954167   0.0000000E+00   0.5440214E-01   0.4985624E-01
 11.153333   0.0000000E+00   0.5335653E-01   0.5663074E-01
 11.352500   0.0000000E+00   0.5230601E-01   0.6383224E-01
 11.551667   0.0000000E+00   0.5124804E-01   0.7138407E-01
 11.750833   0.0000000E+00   0.5018203E-01   0.7911009E-01
 11.950000   0.0000000E+00   0.4910165E-01   0.8700819E-01
