# n+239Pu
# Incident Energy =   19.10000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.1546231E-01   0.9660837E-12
  0.398333   0.0000000E+00   0.2862366E-01   0.9089120E-12
  0.597500   0.0000000E+00   0.3710190E-01   0.8553910E-12
  0.796667   0.0000000E+00   0.4765983E-01   0.8052899E-12
  0.995833   0.0000000E+00   0.6272499E-01   0.7583915E-12
  1.195000   0.0000000E+00   0.7713862E-01   0.7144915E-12
  1.394167   0.0000000E+00   0.8619436E-01   0.6733976E-12
  1.593333   0.0000000E+00   0.9062456E-01   0.6349292E-12
  1.792500   0.0000000E+00   0.9199731E-01   0.5989165E-12
  1.991667   0.0000000E+00   0.9137175E-01   0.5651316E-12
  2.190833   0.0000000E+00   0.8979393E-01   0.5335084E-12
  2.390000   0.0000000E+00   0.8797414E-01   0.5211322E-12
  2.589167   0.0000000E+00   0.8634273E-01   0.7304351E-12
  2.788333   0.0000000E+00   0.8493646E-01   0.2441207E-11
  2.987500   0.0000000E+00   0.8365496E-01   0.1251020E-10
  3.186667   0.0000000E+00   0.8244285E-01   0.6184301E-10
  3.385833   0.0000000E+00   0.8127116E-01   0.2687831E-09
  3.585000   0.0000000E+00   0.8014817E-01   0.1022962E-08
  3.784167   0.0000000E+00   0.7908683E-01   0.3463478E-08
  3.983333   0.0000000E+00   0.7811518E-01   0.1059218E-07
  4.182500   0.0000000E+00   0.7726692E-01   0.2963444E-07
  4.381667   0.0000000E+00   0.7656038E-01   0.7678735E-07
  4.580833   0.0000000E+00   0.7599387E-01   0.1852080E-06
  4.780000   0.0000000E+00   0.7557254E-01   0.4181582E-06
  4.979167   0.0000000E+00   0.7532040E-01   0.8922324E-06
  5.178333   0.0000000E+00   0.7523433E-01   0.1806013E-05
  5.377500   0.0000000E+00   0.7528879E-01   0.3608894E-05
  5.576667   0.0000000E+00   0.7546784E-01   0.3311936E-04
