# n+239Pu
# Incident Energy =   14.50000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.2360277E-01   0.6769394E-11
  0.398333   0.0000000E+00   0.4306628E-01   0.6278961E-11
  0.597500   0.0000000E+00   0.5504256E-01   0.5828184E-11
  0.796667   0.0000000E+00   0.6974603E-01   0.5413798E-11
  0.995833   0.0000000E+00   0.9058440E-01   0.5032788E-11
  1.195000   0.0000000E+00   0.1099810E+00   0.4682381E-11
  1.394167   0.0000000E+00   0.1213807E+00   0.4360021E-11
  1.593333   0.0000000E+00   0.1261064E+00   0.4063356E-11
  1.792500   0.0000000E+00   0.1265568E+00   0.3790226E-11
  1.991667   0.0000000E+00   0.1243199E+00   0.3538216E-11
  2.190833   0.0000000E+00   0.1208909E+00   0.3306035E-11
  2.390000   0.0000000E+00   0.1172511E+00   0.3197704E-11
  2.589167   0.0000000E+00   0.1139720E+00   0.4440022E-11
  2.788333   0.0000000E+00   0.1110881E+00   0.1470636E-10
  2.987500   0.0000000E+00   0.1084554E+00   0.7472038E-10
  3.186667   0.0000000E+00   0.1059927E+00   0.3663608E-09
  3.385833   0.0000000E+00   0.1036554E+00   0.1579883E-08
  3.585000   0.0000000E+00   0.1014475E+00   0.5968116E-08
  3.784167   0.0000000E+00   0.9937860E-01   0.2006250E-07
  3.983333   0.0000000E+00   0.9747693E-01   0.6093688E-07
  4.182500   0.0000000E+00   0.9577706E-01   0.1693671E-06
  4.381667   0.0000000E+00   0.9429388E-01   0.4360747E-06
  4.580833   0.0000000E+00   0.9301753E-01   0.1045339E-05
  4.780000   0.0000000E+00   0.9194689E-01   0.2346044E-05
  4.979167   0.0000000E+00   0.9110382E-01   0.4976559E-05
  5.178333   0.0000000E+00   0.9047710E-01   0.1001542E-04
  5.377500   0.0000000E+00   0.9002899E-01   0.1989964E-04
  5.576667   0.0000000E+00   0.8973397E-01   0.1815872E-03
  5.775833   0.0000000E+00   0.8954541E-01   0.2698248E-03
  5.975000   0.0000000E+00   0.8938567E-01   0.3876662E-03
  6.174167   0.0000000E+00   0.8918170E-01   0.5899864E-03
  6.373333   0.0000000E+00   0.8886405E-01   0.8691631E-03
  6.572500   0.0000000E+00   0.8836345E-01   0.1322016E-02
  6.771667   0.0000000E+00   0.8765319E-01   0.1803957E-02
  6.970833   0.0000000E+00   0.8670170E-01   0.2668808E-02
  7.170000   0.0000000E+00   0.8550409E-01   0.3884832E-02
  7.369167   0.0000000E+00   0.8413183E-01   0.5531282E-02
  7.568333   0.0000000E+00   0.8255991E-01   0.7634436E-02
  7.767500   0.0000000E+00   0.8083769E-01   0.1037180E-01
  7.966667   0.0000000E+00   0.7900288E-01   0.1386020E-01
  8.165833   0.0000000E+00   0.7705052E-01   0.1814942E-01
  8.365000   0.0000000E+00   0.7503940E-01   0.2348165E-01
  8.564167   0.0000000E+00   0.7297021E-01   0.2998707E-01
  8.763333   0.0000000E+00   0.7085020E-01   0.3781852E-01
  8.962500   0.0000000E+00   0.6870487E-01   0.4704483E-01
  9.161667   0.0000000E+00   0.6653310E-01   0.5777963E-01
  9.360833   0.0000000E+00   0.6434103E-01   0.7009666E-01
  9.560000   0.0000000E+00   0.6214355E-01   0.8409379E-01
  9.759167   0.0000000E+00   0.5993474E-01   0.9977548E-01
  9.958333   0.0000000E+00   0.5771304E-01   0.1171121E+00
 10.157500   0.0000000E+00   0.5547648E-01   0.1359563E+00
 10.356667   0.0000000E+00   0.5321853E-01   0.1561053E+00
 10.555833   0.0000000E+00   0.5093262E-01   0.1773681E+00
 10.755000   0.0000000E+00   0.4861261E-01   0.1994210E+00
 10.954167   0.0000000E+00   0.4625038E-01   0.2214031E+00
 11.153333   0.0000000E+00   0.4383760E-01   0.2429941E+00
 11.352500   0.0000000E+00   0.4136694E-01   0.2635676E+00
 11.551667   0.0000000E+00   0.3883233E-01   0.2822681E+00
 11.750833   0.0000000E+00   0.3622838E-01   0.2978352E+00
 11.950000   0.0000000E+00   0.3354647E-01   0.3096846E+00
 12.149167   0.0000000E+00   0.3077806E-01   0.3168758E+00
 12.348333   0.0000000E+00   0.2791692E-01   0.3183119E+00
 12.547500   0.0000000E+00   0.2495897E-01   0.3125653E+00
 12.746667   0.0000000E+00   0.2188551E-01   0.2988209E+00
 12.945833   0.0000000E+00   0.1867880E-01   0.2759121E+00
 13.145000   0.0000000E+00   0.1530918E-01   0.2424937E+00
 13.344167   0.0000000E+00   0.1175628E-01   0.1970644E+00
 13.543333   0.0000000E+00   0.7947495E-02   0.1375192E+00
 13.742500   0.0000000E+00   0.0000000E+00   0.0000000E+00
 13.941667   0.0000000E+00   0.0000000E+00   0.0000000E+00
 14.140833   0.0000000E+00   0.0000000E+00   0.0000000E+00
 14.340000   0.0000000E+00   0.0000000E+00   0.0000000E+00
 14.539167   0.0000000E+00   0.0000000E+00   0.0000000E+00
 14.738333   0.0000000E+00   0.0000000E+00   0.0000000E+00
 14.937500   0.0000000E+00   0.0000000E+00   0.0000000E+00
 15.136667   0.0000000E+00   0.0000000E+00   0.0000000E+00
 15.335833   0.0000000E+00   0.0000000E+00   0.0000000E+00
 15.535000   0.0000000E+00   0.0000000E+00   0.0000000E+00
 15.734167   0.0000000E+00   0.0000000E+00   0.0000000E+00
 15.933333   0.0000000E+00   0.0000000E+00   0.0000000E+00
 16.132500   0.0000000E+00   0.0000000E+00   0.0000000E+00
 16.331667   0.0000000E+00   0.0000000E+00   0.0000000E+00
