# n+239Pu
# Incident Energy =   15.70000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.2098969E-01   0.3527492E-11
  0.398333   0.0000000E+00   0.3846105E-01   0.3285429E-11
  0.597500   0.0000000E+00   0.4935851E-01   0.3061705E-11
  0.796667   0.0000000E+00   0.6279130E-01   0.2854917E-11
  0.995833   0.0000000E+00   0.8186243E-01   0.2663766E-11
  1.195000   0.0000000E+00   0.9975470E-01   0.2487043E-11
  1.394167   0.0000000E+00   0.1104796E+00   0.2323631E-11
  1.593333   0.0000000E+00   0.1151644E+00   0.2172493E-11
  1.792500   0.0000000E+00   0.1159436E+00   0.2032671E-11
  1.991667   0.0000000E+00   0.1142390E+00   0.1903045E-11
  2.190833   0.0000000E+00   0.1114071E+00   0.1783081E-11
  2.390000   0.0000000E+00   0.1083471E+00   0.1729175E-11
  2.589167   0.0000000E+00   0.1055885E+00   0.2406931E-11
  2.788333   0.0000000E+00   0.1031677E+00   0.7991074E-11
  2.987500   0.0000000E+00   0.1009552E+00   0.4069191E-10
  3.186667   0.0000000E+00   0.9887849E-01   0.1999393E-09
  3.385833   0.0000000E+00   0.9689866E-01   0.8639526E-09
  3.585000   0.0000000E+00   0.9502174E-01   0.3269930E-08
  3.784167   0.0000000E+00   0.9325912E-01   0.1101255E-07
  3.983333   0.0000000E+00   0.9163967E-01   0.3350849E-07
  4.182500   0.0000000E+00   0.9019832E-01   0.9329356E-07
  4.381667   0.0000000E+00   0.8895157E-01   0.2406095E-06
  4.580833   0.0000000E+00   0.8789255E-01   0.5777307E-06
  4.780000   0.0000000E+00   0.8702253E-01   0.1298717E-05
  4.979167   0.0000000E+00   0.8636447E-01   0.2759409E-05
  5.178333   0.0000000E+00   0.8591005E-01   0.5562499E-05
  5.377500   0.0000000E+00   0.8562565E-01   0.1107058E-04
  5.576667   0.0000000E+00   0.8548908E-01   0.1011934E-03
  5.775833   0.0000000E+00   0.8545785E-01   0.1506309E-03
  5.975000   0.0000000E+00   0.8545958E-01   0.2168127E-03
  6.174167   0.0000000E+00   0.8542577E-01   0.3305972E-03
  6.373333   0.0000000E+00   0.8529089E-01   0.4880128E-03
  6.572500   0.0000000E+00   0.8498901E-01   0.7438554E-03
  6.771667   0.0000000E+00   0.8449459E-01   0.1017317E-02
  6.970833   0.0000000E+00   0.8377703E-01   0.1508651E-02
  7.170000   0.0000000E+00   0.8283117E-01   0.2201692E-02
  7.369167   0.0000000E+00   0.8172559E-01   0.3143421E-02
  7.568333   0.0000000E+00   0.8043572E-01   0.4351458E-02
  7.767500   0.0000000E+00   0.7900897E-01   0.5930506E-02
  7.966667   0.0000000E+00   0.7748179E-01   0.7952358E-02
  8.165833   0.0000000E+00   0.7584899E-01   0.1045200E-01
  8.365000   0.0000000E+00   0.7416813E-01   0.1357719E-01
  8.564167   0.0000000E+00   0.7244004E-01   0.1741447E-01
  8.763333   0.0000000E+00   0.7067194E-01   0.2206695E-01
  8.962500   0.0000000E+00   0.6888950E-01   0.2759294E-01
  9.161667   0.0000000E+00   0.6709214E-01   0.3408147E-01
  9.360833   0.0000000E+00   0.6528665E-01   0.4160387E-01
  9.560000   0.0000000E+00   0.6348897E-01   0.5025267E-01
  9.759167   0.0000000E+00   0.6169436E-01   0.6007303E-01
  9.958333   0.0000000E+00   0.5990210E-01   0.7109880E-01
 10.157500   0.0000000E+00   0.5811193E-01   0.8330264E-01
 10.356667   0.0000000E+00   0.5631867E-01   0.9663436E-01
 10.555833   0.0000000E+00   0.5451718E-01   0.1110638E+00
 10.755000   0.0000000E+00   0.5270292E-01   0.1264942E+00
 10.954167   0.0000000E+00   0.5086922E-01   0.1425008E+00
 11.153333   0.0000000E+00   0.4900961E-01   0.1590137E+00
 11.352500   0.0000000E+00   0.4711840E-01   0.1757875E+00
 11.551667   0.0000000E+00   0.4519185E-01   0.1924415E+00
 11.750833   0.0000000E+00   0.4322792E-01   0.2083284E+00
 11.950000   0.0000000E+00   0.4121962E-01   0.2232689E+00
 12.149167   0.0000000E+00   0.3916319E-01   0.2368748E+00
 12.348333   0.0000000E+00   0.3705804E-01   0.2486634E+00
 12.547500   0.0000000E+00   0.3490948E-01   0.2579089E+00
 12.746667   0.0000000E+00   0.3270740E-01   0.2643997E+00
 12.945833   0.0000000E+00   0.3044821E-01   0.2677337E+00
 13.145000   0.0000000E+00   0.2812920E-01   0.2675367E+00
 13.344167   0.0000000E+00   0.2575927E-01   0.2633652E+00
 13.543333   0.0000000E+00   0.2332403E-01   0.2548913E+00
 13.742500   0.0000000E+00   0.2081420E-01   0.2417741E+00
 13.941667   0.0000000E+00   0.1821922E-01   0.2236596E+00
 14.140833   0.0000000E+00   0.1552628E-01   0.2002208E+00
 14.340000   0.0000000E+00   0.1271385E-01   0.1710566E+00
 14.539167   0.0000000E+00   0.9752348E-02   0.1354063E+00
 14.738333   0.0000000E+00   0.6586015E-02   0.9222181E-01
 14.937500   0.0000000E+00   0.0000000E+00   0.0000000E+00
 15.136667   0.0000000E+00   0.0000000E+00   0.0000000E+00
 15.335833   0.0000000E+00   0.0000000E+00   0.0000000E+00
 15.535000   0.0000000E+00   0.0000000E+00   0.0000000E+00
 15.734167   0.0000000E+00   0.0000000E+00   0.0000000E+00
 15.933333   0.0000000E+00   0.0000000E+00   0.0000000E+00
 16.132500   0.0000000E+00   0.0000000E+00   0.0000000E+00
 16.331667   0.0000000E+00   0.0000000E+00   0.0000000E+00
 16.530833   0.0000000E+00   0.0000000E+00   0.0000000E+00
 16.730000   0.0000000E+00   0.0000000E+00   0.0000000E+00
 16.929167   0.0000000E+00   0.0000000E+00   0.0000000E+00
 17.128333   0.0000000E+00   0.0000000E+00   0.0000000E+00
 17.327500   0.0000000E+00   0.0000000E+00   0.0000000E+00
 17.526667   0.0000000E+00   0.0000000E+00   0.0000000E+00
 17.725833   0.0000000E+00   0.0000000E+00   0.0000000E+00
 17.925000   0.0000000E+00   0.0000000E+00   0.0000000E+00
 18.124167   0.0000000E+00   0.0000000E+00   0.0000000E+00
