# n+239Pu
# Incident Energy =   13.30000
# Particle spectrum from Pre-equilibrium emission from 240P
# num energy points =  138
#  E (MeV)               g               n               p
  0.000000   0.0000000E+00   0.0000000E+00   0.0000000E+00
  0.199167   0.0000000E+00   0.2670029E-01   0.1521898E-10
  0.398333   0.0000000E+00   0.4849554E-01   0.1405456E-10
  0.597500   0.0000000E+00   0.6170989E-01   0.1299086E-10
  0.796667   0.0000000E+00   0.7786639E-01   0.1201888E-10
  0.995833   0.0000000E+00   0.1007262E+00   0.1113041E-10
  1.195000   0.0000000E+00   0.1218288E+00   0.1031794E-10
  1.394167   0.0000000E+00   0.1339709E+00   0.9574601E-11
  1.593333   0.0000000E+00   0.1387111E+00   0.8894138E-11
  1.792500   0.0000000E+00   0.1387571E+00   0.8270837E-11
  1.991667   0.0000000E+00   0.1358899E+00   0.7698566E-11
  2.190833   0.0000000E+00   0.1317632E+00   0.7173745E-11
  2.390000   0.0000000E+00   0.1274517E+00   0.6920819E-11
  2.589167   0.0000000E+00   0.1235731E+00   0.9586228E-11
  2.788333   0.0000000E+00   0.1201584E+00   0.3167878E-10
  2.987500   0.0000000E+00   0.1170460E+00   0.1606032E-09
  3.186667   0.0000000E+00   0.1141437E+00   0.7858161E-09
  3.385833   0.0000000E+00   0.1113995E+00   0.3381984E-08
  3.585000   0.0000000E+00   0.1088140E+00   0.1275116E-07
  3.784167   0.0000000E+00   0.1063943E+00   0.4278458E-07
  3.983333   0.0000000E+00   0.1041673E+00   0.1297145E-06
  4.182500   0.0000000E+00   0.1021664E+00   0.3598752E-06
  4.381667   0.0000000E+00   0.1004044E+00   0.9249095E-06
  4.580833   0.0000000E+00   0.9886743E-01   0.2213116E-05
  4.780000   0.0000000E+00   0.9755128E-01   0.4957672E-05
  4.979167   0.0000000E+00   0.9647606E-01   0.1049645E-04
  5.178333   0.0000000E+00   0.9562679E-01   0.2108261E-04
  5.377500   0.0000000E+00   0.9496059E-01   0.4180260E-04
  5.576667   0.0000000E+00   0.9444769E-01   0.3806270E-03
  5.775833   0.0000000E+00   0.9403626E-01   0.5642837E-03
  5.975000   0.0000000E+00   0.9364229E-01   0.8087435E-03
  6.174167   0.0000000E+00   0.9318749E-01   0.1227606E-02
  6.373333   0.0000000E+00   0.9259769E-01   0.1803430E-02
  6.572500   0.0000000E+00   0.9180001E-01   0.2734779E-02
  6.771667   0.0000000E+00   0.9076667E-01   0.3719585E-02
  6.970833   0.0000000E+00   0.8946539E-01   0.5483419E-02
  7.170000   0.0000000E+00   0.8789211E-01   0.7951355E-02
  7.369167   0.0000000E+00   0.8612117E-01   0.1127414E-01
  7.568333   0.0000000E+00   0.8412791E-01   0.1549030E-01
  7.767500   0.0000000E+00   0.8196367E-01   0.2094013E-01
  7.966667   0.0000000E+00   0.7966732E-01   0.2783114E-01
  8.165833   0.0000000E+00   0.7723434E-01   0.3622668E-01
  8.365000   0.0000000E+00   0.7472401E-01   0.4656249E-01
  8.564167   0.0000000E+00   0.7213645E-01   0.5903173E-01
  8.763333   0.0000000E+00   0.6947923E-01   0.7385146E-01
  8.962500   0.0000000E+00   0.6677607E-01   0.9104996E-01
  9.161667   0.0000000E+00   0.6402474E-01   0.1107146E+00
  9.360833   0.0000000E+00   0.6122977E-01   0.1328205E+00
  9.560000   0.0000000E+00   0.5840334E-01   0.1573458E+00
  9.759167   0.0000000E+00   0.5553734E-01   0.1840404E+00
  9.958333   0.0000000E+00   0.5262691E-01   0.2125315E+00
 10.157500   0.0000000E+00   0.4966683E-01   0.2421632E+00
 10.356667   0.0000000E+00   0.4664685E-01   0.2721055E+00
 10.555833   0.0000000E+00   0.4355536E-01   0.3014519E+00
