 1.510000e+07 4.109927e-04
 1.520000e+07 8.246587e-04
 1.530000e+07 1.241560e-03
 1.540000e+07 1.661965e-03
 1.550000e+07 2.085861e-03
 1.560000e+07 2.513935e-03
 1.570000e+07 2.944989e-03
 1.580000e+07 3.378206e-03
 1.590000e+07 3.812516e-03
 1.600000e+07 4.246613e-03
 1.620000e+07 5.954405e-03
 1.640000e+07 7.639896e-03
 1.650000e+07 8.474569e-03
 1.660000e+07 9.305065e-03
 1.680000e+07 1.096566e-02
 1.700000e+07 1.265042e-02
 1.720000e+07 1.344166e-02
 1.740000e+07 1.424238e-02
 1.750000e+07 1.464801e-02
 1.760000e+07 1.598555e-02
 1.780000e+07 1.868642e-02
 1.800000e+07 2.143339e-02
 1.820000e+07 3.223299e-02
 1.840000e+07 4.312729e-02
 1.850000e+07 4.860877e-02
 1.860000e+07 5.636615e-02
 1.880000e+07 7.189324e-02
 1.900000e+07 8.737461e-02
 1.920000e+07 1.029759e-01
 1.940000e+07 1.185360e-01
 1.950000e+07 1.263056e-01
 1.960000e+07 1.343527e-01
 1.980000e+07 1.504489e-01
 2.000000e+07 1.665828e-01
